group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
7860,61,412,2.5,404,2.0,2,3.5,409,2.5,110,3.0,281,2.0,20,3.0,196,1.5,350,3.5
7861,53,68,0.5,406,4.0,144,0.5,402,0.5,404,4.0,31,3.0,18,2.0,409,3.5,197,2.0
7861,13,68,2.5,406,4.0,144,3.0,402,1.5,404,3.5,31,3.5,18,2.5,409,3.0,197,1.0
7861,54,68,2.5,406,4.0,144,3.5,402,4.0,404,3.0,31,3.0,18,3.5,409,2.5,197,2.0
7861,61,68,4.0,406,2.5,144,4.0,402,0.5,404,2.0,31,2.0,18,2.5,409,2.5,197,2.5
7861,52,68,3.5,406,4.0,144,3.5,402,3.5,404,3.5,31,4.0,18,4.0,409,1.5,197,3.0
7862,60,31,3.5,198,4.0,365,1.5,68,2.5,224,1.0,367,3.0,106,2.5,413,3.5,404,3.5
7862,54,31,3.0,198,3.5,365,2.0,68,2.5,224,3.0,367,4.0,106,3.0,413,2.5,404,3.0
7862,56,31,3.0,198,3.0,365,1.5,68,3.5,224,3.0,367,3.0,106,3.0,413,2.0,404,3.5
7862,59,31,4.0,198,3.5,365,1.0,68,3.0,224,2.0,367,4.0,106,4.0,413,2.0,404,3.5
7862,63,31,3.0,198,4.0,365,2.0,68,1.0,224,0.5,367,2.5,106,3.5,413,3.0,404,2.5
7863,62,281,4.0,110,4.0,406,4.0,106,3.5,198,4.0,215,2.5,68,2.0,129,4.0,323,2.0
7863,61,281,2.0,110,3.0,406,2.5,106,3.0,198,3.5,215,2.5,68,4.0,129,1.5,323,0.5
7863,60,281,4.0,110,1.5,406,3.0,106,2.5,198,4.0,215,1.5,68,2.5,129,3.0,323,2.0
7863,56,281,4.0,110,3.0,406,4.0,106,3.0,198,3.0,215,3.5,68,3.5,129,2.0,323,3.0
7863,63,281,4.0,110,0.5,406,2.0,106,3.5,198,4.0,215,2.5,68,1.0,129,1.5,323,3.5
7864,58,157,3.5,18,4.0,323,3.5,194,3.0,38,3.0,79,1.5,100,3.5,325,3.5,410,3.5
7864,59,157,2.0,18,3.0,323,3.5,194,3.0,38,1.0,79,2.0,100,2.0,325,3.0,410,3.5
7864,60,157,1.5,18,3.0,323,2.0,194,3.0,38,2.0,79,1.5,100,2.5,325,3.5,410,3.5
7864,62,157,1.0,18,3.5,323,2.0,194,4.0,38,3.0,79,3.5,100,3.5,325,4.0,410,4.0
7864,57,157,2.0,18,4.0,323,3.5,194,3.0,38,3.5,79,1.5,100,1.5,325,3.0,410,3.0
7865,58,412,3.0,90,1.0,9,3.5,355,2.5,2,3.5,350,3.5,142,3.5,410,3.5,351,4.0
7865,54,412,3.5,90,2.0,9,1.0,355,2.5,2,3.5,350,3.0,142,2.5,410,4.0,351,3.0
7865,13,412,3.5,90,1.5,9,1.0,355,2.5,2,2.0,350,3.0,142,1.5,410,3.0,351,4.0
7865,57,412,0.5,90,3.0,9,1.0,355,3.0,2,2.0,350,2.5,142,1.0,410,3.0,351,4.0
7865,55,412,3.5,90,4.0,9,2.0,355,3.5,2,3.0,350,4.0,142,2.5,410,4.0,351,4.0
7866,61,100,2.5,233,2.0,219,3.0,224,3.5,325,3.5,14,3.5,8,3.5,388,1.0,2,3.5
7866,53,100,2.5,233,4.0,219,4.0,224,4.0,325,3.0,14,3.0,8,4.0,388,0.5,2,3.0
7866,60,100,2.5,233,4.0,219,3.5,224,1.0,325,3.5,14,3.0,8,3.5,388,0.5,2,3.0
7866,59,100,2.0,233,4.0,219,4.0,224,2.0,325,3.0,14,4.0,8,4.0,388,1.5,2,3.0
7866,62,100,3.5,233,4.0,219,4.0,224,3.0,325,4.0,14,3.5,8,4.0,388,1.0,2,3.0
7867,63,90,2.5,350,1.0,198,4.0,60,4.0,413,3.0,48,3.0,384,3.0,64,1.5,315,4.0
7867,62,90,4.0,350,4.0,198,4.0,60,4.0,413,2.0,48,4.0,384,4.0,64,3.5,315,4.0
7867,57,90,3.0,350,2.5,198,3.5,60,4.0,413,4.0,48,2.5,384,3.5,64,2.5,315,4.0
7867,56,90,3.5,350,3.0,198,3.0,60,4.0,413,2.0,48,4.0,384,4.0,64,4.0,315,4.0
7867,52,90,4.0,350,2.0,198,3.5,60,4.0,413,2.5,48,3.0,384,3.0,64,2.5,315,4.0
7868,56,117,2.5,395,3.0,300,4.0,281,4.0,323,3.0,224,3.0,60,4.0,31,3.0,9,4.0
7868,58,117,3.5,395,3.5,300,4.0,281,3.5,323,3.5,224,0.5,60,3.5,31,3.0,9,3.5
7868,63,117,2.5,395,2.5,300,3.0,281,4.0,323,3.5,224,0.5,60,4.0,31,3.0,9,0.5
7868,57,117,3.0,395,1.5,300,1.5,281,1.5,323,3.5,224,2.5,60,4.0,31,2.5,9,1.0
7868,61,117,1.0,395,2.5,300,1.5,281,2.0,323,0.5,224,3.5,60,3.5,31,2.0,9,0.5
7869,63,68,1.0,60,4.0,9,0.5,267,4.0,117,2.5,212,4.0,167,2.5,412,2.0,194,3.0
7869,61,68,4.0,60,3.5,9,0.5,267,4.0,117,1.0,212,3.5,167,2.5,412,2.5,194,3.5
7869,57,68,1.5,60,4.0,9,1.0,267,4.0,117,3.0,212,3.0,167,2.5,412,0.5,194,3.0
7869,62,68,2.0,60,4.0,9,3.0,267,4.0,117,3.5,212,4.0,167,3.0,412,2.5,194,4.0
7869,59,68,3.0,60,4.0,9,3.5,267,4.0,117,3.0,212,3.5,167,1.5,412,0.5,194,3.0
7870,63,407,4.0,37,2.5,54,4.0,68,1.0,165,2.5,406,2.0,209,3.5,332,2.0,60,4.0
7870,55,407,2.0,37,4.0,54,4.0,68,4.0,165,4.0,406,3.5,209,4.0,332,2.0,60,4.0
7870,59,407,4.0,37,3.5,54,4.0,68,3.0,165,3.5,406,4.0,209,4.0,332,2.5,60,4.0
7870,56,407,4.0,37,4.0,54,4.0,68,3.5,165,3.0,406,4.0,209,4.0,332,3.0,60,4.0
7870,53,407,4.0,37,3.0,54,4.0,68,0.5,165,2.0,406,4.0,209,1.5,332,2.5,60,3.5
7871,60,90,3.5,325,3.5,384,3.5,351,4.0,247,3.5,402,2.0,152,4.0,370,3.0,38,2.0
7871,58,90,1.0,325,3.5,384,4.0,351,4.0,247,0.5,402,1.5,152,3.0,370,4.0,38,3.0
7871,63,90,2.5,325,3.0,384,3.0,351,3.5,247,4.0,402,1.5,152,3.5,370,3.5,38,2.0
7871,55,90,4.0,325,4.0,384,4.0,351,4.0,247,4.0,402,3.0,152,4.0,370,4.0,38,3.5
7871,53,90,4.0,325,3.0,384,4.0,351,3.0,247,4.0,402,0.5,152,2.5,370,3.5,38,2.0
7872,61,9,0.5,196,1.5,136,2.5,31,2.0,332,1.5,167,2.5,412,2.5,413,3.0,38,2.5
7872,59,9,3.5,196,4.0,136,4.0,31,4.0,332,2.5,167,1.5,412,0.5,413,2.0,38,1.0
7872,63,9,0.5,196,2.0,136,3.5,31,3.0,332,2.0,167,2.5,412,2.0,413,3.0,38,2.0
7872,52,9,1.0,196,4.0,136,4.0,31,4.0,332,3.0,167,3.5,412,2.0,413,2.5,38,4.0
7872,13,9,1.0,196,2.0,136,3.0,31,3.5,332,3.0,167,3.0,412,3.5,413,2.5,38,2.0
7873,63,38,2.0,388,4.0,413,3.0,142,0.5,409,2.0,402,1.5,119,3.5,212,4.0,215,2.5
7873,58,38,3.0,388,4.0,413,3.5,142,3.5,409,3.0,402,1.5,119,4.0,212,4.0,215,3.5
7873,53,38,2.0,388,0.5,413,1.5,142,0.5,409,3.5,402,0.5,119,3.0,212,4.0,215,3.0
7873,57,38,3.5,388,0.5,413,4.0,142,1.0,409,3.5,402,2.0,119,3.0,212,3.0,215,2.0
7873,61,38,2.5,388,1.0,413,3.0,142,4.0,409,2.5,402,0.5,119,3.5,212,3.5,215,2.5
7874,58,49,1.5,231,3.5,157,3.5,325,3.5,103,2.0,2,3.5,281,3.5,309,2.5,292,4.0
7874,56,49,3.5,231,3.0,157,2.5,325,3.5,103,1.0,2,4.0,281,4.0,309,3.5,292,2.5
7874,53,49,1.0,231,3.0,157,1.5,325,3.0,103,2.5,2,3.0,281,4.0,309,1.0,292,2.5
7874,57,49,1.5,231,2.0,157,2.0,325,3.0,103,4.0,2,2.0,281,1.5,309,3.5,292,4.0
7874,59,49,1.5,231,4.0,157,2.0,325,3.0,103,3.5,2,3.0,281,4.0,309,3.0,292,4.0
7875,54,247,4.0,384,4.0,127,0.5,412,3.5,42,3.0,315,3.0,328,4.0,402,4.0,79,2.0
7875,60,247,3.5,384,3.5,127,3.5,412,2.5,42,3.0,315,4.0,328,2.5,402,2.0,79,1.5
7875,52,247,4.0,384,3.0,127,3.5,412,2.0,42,3.5,315,4.0,328,4.0,402,3.5,79,1.5
7875,63,247,4.0,384,3.0,127,1.5,412,2.0,42,2.0,315,4.0,328,3.5,402,1.5,79,1.0
7875,56,247,4.0,384,4.0,127,2.0,412,3.5,42,4.0,315,4.0,328,3.5,402,3.5,79,3.5
7876,13,48,3.5,267,4.0,53,4.0,209,4.0,402,1.5,79,1.0,219,3.5,124,3.5,298,2.5
7876,63,48,3.0,267,4.0,53,2.0,209,3.5,402,1.5,79,1.0,219,4.0,124,1.5,298,2.5
7876,53,48,3.5,267,4.0,53,2.5,209,1.5,402,0.5,79,2.0,219,4.0,124,3.5,298,3.0
7876,54,48,2.5,267,4.0,53,4.0,209,2.5,402,4.0,79,2.0,219,3.5,124,3.5,298,2.5
7876,58,48,4.0,267,4.0,53,4.0,209,3.5,402,1.5,79,1.5,219,3.0,124,3.0,298,3.0
7877,53,103,2.5,106,3.0,169,3.5,323,3.5,8,4.0,325,3.0,142,0.5,197,2.0,2,3.0
7877,57,103,4.0,106,3.0,169,4.0,323,3.5,8,4.0,325,3.0,142,1.0,197,2.0,2,2.0
7877,55,103,4.0,106,4.0,169,3.0,323,4.0,8,3.5,325,4.0,142,2.5,197,2.5,2,3.0
7877,62,103,3.0,106,3.5,169,4.0,323,2.0,8,4.0,325,4.0,142,3.5,197,2.5,2,3.0
7877,54,103,2.0,106,3.0,169,3.5,323,3.5,8,4.0,325,3.5,142,2.5,197,2.0,2,3.5
7878,59,297,4.0,167,1.5,412,0.5,37,3.5,198,3.5,119,3.5,100,2.0,31,4.0,144,3.5
7878,52,297,1.5,167,3.5,412,2.0,37,3.0,198,3.5,119,4.0,100,3.0,31,4.0,144,3.5
7878,62,297,3.5,167,3.0,412,2.5,37,4.0,198,4.0,119,3.5,100,3.5,31,4.0,144,4.0
7878,60,297,4.0,167,2.5,412,2.5,37,3.0,198,4.0,119,3.0,100,2.5,31,3.5,144,3.0
7878,57,297,4.0,167,2.5,412,0.5,37,3.5,198,3.5,119,3.0,100,1.5,31,2.5,144,2.5
7879,61,212,3.5,275,4.0,219,3.0,226,4.0,105,2.0,351,4.0,37,3.5,404,2.0,250,2.5
7879,52,212,3.0,275,4.0,219,3.0,226,4.0,105,3.5,351,3.0,37,3.0,404,3.5,250,2.5
7879,59,212,3.5,275,3.0,219,4.0,226,3.5,105,3.0,351,4.0,37,3.5,404,3.5,250,4.0
7879,55,212,3.0,275,3.5,219,4.0,226,3.5,105,4.0,351,4.0,37,4.0,404,3.0,250,1.5
7879,58,212,4.0,275,3.5,219,3.0,226,4.0,105,3.0,351,4.0,37,3.0,404,3.5,250,4.0
7880,55,198,4.0,224,3.5,225,3.0,117,4.0,119,3.5,381,2.0,194,4.0,9,2.0,275,3.5
7880,63,198,4.0,224,0.5,225,3.0,117,2.5,119,3.5,381,2.0,194,3.0,9,0.5,275,3.5
7880,52,198,3.5,224,1.5,225,4.0,117,3.5,119,4.0,381,2.5,194,2.5,9,1.0,275,4.0
7880,56,198,3.0,224,3.0,225,3.0,117,2.5,119,4.0,381,4.0,194,2.5,9,4.0,275,3.0
7880,61,198,3.5,224,3.5,225,3.5,117,1.0,119,3.5,381,3.5,194,3.5,9,0.5,275,4.0
7881,62,14,3.5,315,4.0,100,3.5,18,3.5,142,3.5,54,4.0,24,3.0,196,3.5,212,4.0
7881,61,14,3.5,315,0.5,100,2.5,18,2.5,142,4.0,54,4.0,24,1.5,196,1.5,212,3.5
7881,57,14,4.0,315,4.0,100,1.5,18,4.0,142,1.0,54,4.0,24,1.5,196,3.0,212,3.0
7881,59,14,4.0,315,4.0,100,2.0,18,3.0,142,4.0,54,4.0,24,4.0,196,4.0,212,3.5
7881,54,14,2.5,315,3.0,100,2.5,18,3.5,142,2.5,54,4.0,24,3.5,196,3.0,212,4.0
7882,61,292,2.5,259,4.0,395,2.5,136,2.5,412,2.5,410,3.5,215,2.5,247,4.0,49,1.5
7882,63,292,2.5,259,2.0,395,2.5,136,3.5,412,2.0,410,3.5,215,2.5,247,4.0,49,2.5
7882,13,292,2.5,259,1.0,395,3.5,136,3.0,412,3.5,410,3.0,215,2.0,247,4.0,49,1.5
7882,52,292,4.0,259,3.5,395,1.5,136,4.0,412,2.0,410,4.0,215,3.0,247,4.0,49,3.5
7882,56,292,2.5,259,2.0,395,3.0,136,4.0,412,3.5,410,3.5,215,3.5,247,4.0,49,3.5
7883,54,110,2.0,406,4.0,38,3.0,409,2.5,160,2.5,18,3.5,315,3.0,413,2.5,259,2.5
7883,13,110,3.0,406,4.0,38,2.0,409,3.0,160,3.0,18,2.5,315,1.0,413,2.5,259,1.0
7883,62,110,4.0,406,4.0,38,3.0,409,3.5,160,4.0,18,3.5,315,4.0,413,2.0,259,4.0
7883,56,110,3.0,406,4.0,38,3.0,409,3.5,160,3.0,18,3.5,315,4.0,413,2.0,259,2.0
7883,61,110,3.0,406,2.5,38,2.5,409,2.5,160,2.0,18,2.5,315,0.5,413,3.0,259,4.0
7884,56,48,4.0,367,3.0,310,3.5,53,4.0,323,3.0,38,3.0,212,2.0,127,2.0,365,1.5
7884,52,48,3.0,367,4.0,310,2.0,53,3.5,323,4.0,38,4.0,212,3.0,127,3.5,365,0.5
7884,13,48,3.5,367,3.5,310,3.0,53,4.0,323,3.5,38,2.0,212,3.5,127,2.0,365,2.5
7884,53,48,3.5,367,4.0,310,3.5,53,2.5,323,3.5,38,2.0,212,4.0,127,2.0,365,2.0
7884,63,48,3.0,367,2.5,310,3.5,53,2.0,323,3.5,38,2.0,212,4.0,127,1.5,365,2.0
7885,59,351,4.0,225,3.0,267,4.0,14,4.0,119,3.5,260,2.5,306,4.0,54,4.0,209,4.0
7885,54,351,3.0,225,2.0,267,4.0,14,2.5,119,3.5,260,2.5,306,3.5,54,4.0,209,2.5
7885,52,351,3.0,225,4.0,267,4.0,14,4.0,119,4.0,260,0.5,306,4.0,54,4.0,209,2.0
7885,62,351,4.0,225,3.0,267,4.0,14,3.5,119,3.5,260,0.5,306,3.5,54,4.0,209,4.0
7885,58,351,4.0,225,3.5,267,4.0,14,4.0,119,4.0,260,0.5,306,4.0,54,4.0,209,3.5
7886,59,136,4.0,384,4.0,216,4.0,247,4.0,225,3.0,157,2.0,298,2.0,351,4.0,412,0.5
7886,60,136,3.5,384,3.5,216,3.5,247,3.5,225,2.5,157,1.5,298,3.0,351,4.0,412,2.5
7886,58,136,4.0,384,4.0,216,4.0,247,0.5,225,3.5,157,3.5,298,3.0,351,4.0,412,3.0
7886,63,136,3.5,384,3.0,216,4.0,247,4.0,225,3.0,157,2.0,298,2.5,351,3.5,412,2.0
7886,54,136,4.0,384,4.0,216,4.0,247,4.0,225,2.0,157,2.0,298,2.5,351,3.0,412,3.5
7887,52,129,2.5,119,4.0,110,3.0,31,4.0,289,0.5,117,3.5,142,1.0,332,3.0,247,4.0
7887,55,129,3.5,119,3.5,110,3.5,31,3.5,289,3.5,117,4.0,142,2.5,332,2.0,247,4.0
7887,58,129,4.0,119,4.0,110,2.0,31,3.0,289,4.0,117,3.5,142,3.5,332,3.0,247,0.5
7887,57,129,3.0,119,3.0,110,3.5,31,2.5,289,2.5,117,3.0,142,1.0,332,2.5,247,4.0
7887,63,129,1.5,119,3.5,110,0.5,31,3.0,289,3.0,117,2.5,142,0.5,332,2.0,247,4.0
7888,56,20,4.0,18,3.5,351,3.0,260,1.5,49,3.5,310,3.5,384,4.0,9,4.0,215,3.5
7888,54,20,4.0,18,3.5,351,3.0,260,2.5,49,1.5,310,2.5,384,4.0,9,1.0,215,1.5
7888,57,20,3.0,18,4.0,351,4.0,260,0.5,49,1.5,310,3.0,384,3.5,9,1.0,215,2.0
7888,53,20,4.0,18,2.0,351,3.0,260,0.5,49,1.0,310,3.5,384,4.0,9,2.5,215,3.0
7888,13,20,4.0,18,2.5,351,4.0,260,2.5,49,1.5,310,3.0,384,4.0,9,1.0,215,2.0
7889,53,68,0.5,98,4.0,289,2.0,48,3.5,332,2.5,194,4.0,364,2.0,309,1.0,166,1.0
7889,62,68,2.0,98,2.5,289,3.0,48,4.0,332,2.5,194,4.0,364,2.0,309,3.5,166,2.5
7889,55,68,4.0,98,3.0,289,3.5,48,3.0,332,2.0,194,4.0,364,3.5,309,4.0,166,2.5
7889,54,68,2.5,98,4.0,289,2.5,48,2.5,332,1.5,194,2.0,364,2.5,309,2.5,166,1.5
7889,58,68,2.5,98,4.0,289,4.0,48,4.0,332,3.0,194,3.0,364,2.0,309,2.5,166,0.5
7890,61,196,1.5,198,3.5,54,4.0,395,2.5,402,0.5,233,2.0,388,1.0,31,2.0,144,4.0
7890,59,196,4.0,198,3.5,54,4.0,395,3.5,402,3.5,233,4.0,388,1.5,31,4.0,144,3.5
7890,56,196,2.5,198,3.0,54,4.0,395,3.0,402,3.5,233,3.0,388,4.0,31,3.0,144,4.0
7890,62,196,3.5,198,4.0,54,4.0,395,4.0,402,3.0,233,4.0,388,1.0,31,4.0,144,4.0
7890,58,196,3.0,198,4.0,54,4.0,395,3.5,402,1.5,233,3.0,388,4.0,31,3.0,144,3.5
7891,13,212,3.5,407,4.0,247,4.0,404,3.5,90,1.5,325,3.5,18,2.5,351,4.0,53,4.0
7891,53,212,4.0,407,4.0,247,4.0,404,4.0,90,4.0,325,3.0,18,2.0,351,3.0,53,2.5
7891,57,212,3.0,407,4.0,247,4.0,404,2.5,90,3.0,325,3.0,18,4.0,351,4.0,53,3.5
7891,58,212,4.0,407,4.0,247,0.5,404,3.5,90,1.0,325,3.5,18,4.0,351,4.0,53,4.0
7891,61,212,3.5,407,4.0,247,4.0,404,2.0,90,0.5,325,3.5,18,2.5,351,4.0,53,3.5
7892,60,350,3.5,292,3.0,359,3.5,14,3.0,90,3.5,402,2.0,119,3.0,407,4.0,404,3.5
7892,55,350,4.0,292,3.0,359,2.5,14,4.0,90,4.0,402,3.0,119,3.5,407,2.0,404,3.0
7892,63,350,1.0,292,2.5,359,2.0,14,3.0,90,2.5,402,1.5,119,3.5,407,4.0,404,2.5
7892,57,350,2.5,292,4.0,359,4.0,14,4.0,90,3.0,402,2.0,119,3.0,407,4.0,404,2.5
7892,54,350,3.0,292,3.0,359,2.5,14,2.5,90,2.0,402,4.0,119,3.5,407,4.0,404,3.0
7893,54,106,3.0,219,3.5,298,2.5,384,4.0,406,4.0,110,2.0,158,3.5,105,3.5,395,2.5
7893,53,106,3.0,219,4.0,298,3.0,384,4.0,406,4.0,110,2.5,158,3.5,105,3.0,395,2.0
7893,55,106,4.0,219,4.0,298,2.0,384,4.0,406,3.5,110,3.5,158,3.5,105,4.0,395,3.5
7893,59,106,4.0,219,4.0,298,2.0,384,4.0,406,4.0,110,2.5,158,3.5,105,3.0,395,3.5
7893,63,106,3.5,219,4.0,298,2.5,384,3.0,406,2.0,110,0.5,158,3.5,105,4.0,395,2.5
7894,55,407,2.0,413,2.0,166,2.5,165,4.0,136,4.0,275,3.5,298,2.0,196,3.5,225,3.0
7894,54,407,4.0,413,2.5,166,1.5,165,2.5,136,4.0,275,2.0,298,2.5,196,3.0,225,2.0
7894,63,407,4.0,413,3.0,166,2.0,165,2.5,136,3.5,275,3.5,298,2.5,196,2.0,225,3.0
7894,61,407,4.0,413,3.0,166,2.0,165,1.5,136,2.5,275,4.0,298,2.0,196,1.5,225,3.5
7894,59,407,4.0,413,2.0,166,2.0,165,3.5,136,4.0,275,3.0,298,2.0,196,4.0,225,3.0
7895,56,105,3.0,79,3.5,289,2.5,188,4.0,216,4.0,60,4.0,298,2.0,406,4.0,157,2.5
7895,58,105,3.0,79,1.5,289,4.0,188,4.0,216,4.0,60,3.5,298,3.0,406,4.0,157,3.5
7895,62,105,3.5,79,3.5,289,3.0,188,3.5,216,3.0,60,4.0,298,3.0,406,4.0,157,1.0
7895,52,105,3.5,79,1.5,289,0.5,188,4.0,216,3.5,60,4.0,298,3.5,406,4.0,157,3.5
7895,55,105,4.0,79,2.5,289,3.5,188,3.0,216,4.0,60,4.0,298,2.0,406,3.5,157,1.5
7896,52,298,3.5,212,3.0,224,1.5,20,4.0,215,3.0,225,4.0,319,0.5,60,4.0,323,4.0
7896,53,298,3.0,212,4.0,224,4.0,20,4.0,215,3.0,225,3.0,319,4.0,60,3.5,323,3.5
7896,57,298,4.0,212,3.0,224,2.5,20,3.0,215,2.0,225,3.0,319,1.0,60,4.0,323,3.5
7896,61,298,2.0,212,3.5,224,3.5,20,3.0,215,2.5,225,3.5,319,3.5,60,3.5,323,0.5
7896,60,298,3.0,212,3.5,224,1.0,20,3.5,215,1.5,225,2.5,319,3.0,60,4.0,323,2.0
7897,54,14,2.5,303,1.5,110,2.0,157,2.0,332,1.5,325,3.5,127,0.5,404,3.0,141,3.0
7897,60,14,3.0,303,3.5,110,1.5,157,1.5,332,2.5,325,3.5,127,3.5,404,3.5,141,0.5
7897,13,14,3.5,303,3.5,110,3.0,157,3.0,332,3.0,325,3.5,127,2.0,404,3.5,141,2.0
7897,56,14,3.0,303,1.0,110,3.0,157,2.5,332,3.0,325,3.5,127,2.0,404,3.5,141,3.5
7897,59,14,4.0,303,1.5,110,2.5,157,2.0,332,2.5,325,3.0,127,2.5,404,3.5,141,3.0
7898,55,132,4.0,136,4.0,129,3.5,259,2.0,209,4.0,20,4.0,310,4.0,350,4.0,395,3.5
7898,62,132,2.5,136,4.0,129,4.0,259,4.0,209,4.0,20,3.0,310,3.5,350,4.0,395,4.0
7898,54,132,4.0,136,4.0,129,2.0,259,2.5,209,2.5,20,4.0,310,2.5,350,3.0,395,2.5
7898,13,132,0.5,136,3.0,129,1.5,259,1.0,209,4.0,20,4.0,310,3.0,350,3.0,395,3.5
7898,56,132,4.0,136,4.0,129,2.0,259,2.0,209,4.0,20,4.0,310,3.5,350,3.0,395,3.0
7899,52,384,3.0,343,3.0,18,4.0,215,3.0,406,4.0,350,2.0,38,4.0,410,4.0,110,3.0
7899,58,384,4.0,343,3.0,18,4.0,215,3.5,406,4.0,350,3.5,38,3.0,410,3.5,110,2.0
7899,55,384,4.0,343,3.0,18,3.5,215,2.0,406,3.5,350,4.0,38,3.5,410,4.0,110,3.5
7899,62,384,4.0,343,3.5,18,3.5,215,2.5,406,4.0,350,4.0,38,3.0,410,4.0,110,4.0
7899,63,384,3.0,343,3.0,18,2.0,215,2.5,406,2.0,350,1.0,38,2.0,410,3.5,110,0.5
7900,54,259,2.5,42,3.0,413,2.5,365,2.0,20,4.0,350,3.0,60,3.0,48,2.5,90,2.0
7900,61,259,4.0,42,1.5,413,3.0,365,0.5,20,3.0,350,3.5,60,3.5,48,2.5,90,0.5
7900,52,259,3.5,42,3.5,413,2.5,365,0.5,20,4.0,350,2.0,60,4.0,48,3.0,90,4.0
7900,53,259,1.0,42,2.0,413,1.5,365,2.0,20,4.0,350,3.5,60,3.5,48,3.5,90,4.0
7900,57,259,1.0,42,3.0,413,4.0,365,2.0,20,3.0,350,2.5,60,4.0,48,2.5,90,3.0
7901,63,292,2.5,281,4.0,351,3.5,225,3.0,410,3.5,267,4.0,124,1.5,8,4.0,48,3.0
7901,57,292,4.0,281,1.5,351,4.0,225,3.0,410,3.0,267,4.0,124,1.0,8,4.0,48,2.5
7901,55,292,3.0,281,4.0,351,4.0,225,3.0,410,4.0,267,4.0,124,4.0,8,3.5,48,3.0
7901,13,292,2.5,281,4.0,351,4.0,225,3.0,410,3.0,267,4.0,124,3.5,8,3.5,48,3.5
7901,60,292,3.0,281,4.0,351,4.0,225,2.5,410,3.5,267,4.0,124,2.5,8,3.5,48,3.0
7902,62,54,4.0,42,4.0,212,4.0,157,1.0,332,2.5,350,4.0,233,4.0,110,4.0,136,4.0
7902,52,54,4.0,42,3.5,212,3.0,157,3.5,332,3.0,350,2.0,233,4.0,110,3.0,136,4.0
7902,53,54,4.0,42,2.0,212,4.0,157,1.5,332,2.5,350,3.5,233,4.0,110,2.5,136,4.0
7902,59,54,4.0,42,3.5,212,3.5,157,2.0,332,2.5,350,4.0,233,4.0,110,2.5,136,4.0
7902,61,54,4.0,42,1.5,212,3.5,157,2.5,332,1.5,350,3.5,233,2.0,110,3.0,136,2.5
7903,60,267,4.0,292,3.0,194,3.0,381,2.5,14,3.0,325,3.5,413,3.5,124,2.5,8,3.5
7903,59,267,4.0,292,4.0,194,3.0,381,2.0,14,4.0,325,3.0,413,2.0,124,4.0,8,4.0
7903,52,267,4.0,292,4.0,194,2.5,381,2.5,14,4.0,325,4.0,413,2.5,124,3.5,8,3.5
7903,62,267,4.0,292,3.0,194,4.0,381,0.5,14,3.5,325,4.0,413,2.0,124,3.0,8,4.0
7903,61,267,4.0,292,2.5,194,3.5,381,3.5,14,3.5,325,3.5,413,3.0,124,1.0,8,3.5
7904,63,412,2.0,68,1.0,54,4.0,49,2.5,359,2.0,409,2.0,384,3.0,20,4.0,323,3.5
7904,59,412,0.5,68,3.0,54,4.0,49,1.5,359,3.0,409,3.0,384,4.0,20,4.0,323,3.5
7904,58,412,3.0,68,2.5,54,4.0,49,1.5,359,4.0,409,3.0,384,4.0,20,3.0,323,3.5
7904,54,412,3.5,68,2.5,54,4.0,49,1.5,359,2.5,409,2.5,384,4.0,20,4.0,323,3.5
7904,57,412,0.5,68,1.5,54,4.0,49,1.5,359,4.0,409,3.5,384,3.5,20,3.0,323,3.5
7905,58,68,2.5,136,4.0,410,3.5,38,3.0,212,4.0,289,4.0,124,3.0,233,3.0,292,4.0
7905,59,68,3.0,136,4.0,410,3.5,38,1.0,212,3.5,289,3.0,124,4.0,233,4.0,292,4.0
7905,61,68,4.0,136,2.5,410,3.5,38,2.5,212,3.5,289,1.5,124,1.0,233,2.0,292,2.5
7905,53,68,0.5,136,4.0,410,3.5,38,2.0,212,4.0,289,2.0,124,3.5,233,4.0,292,2.5
7905,56,68,3.5,136,4.0,410,3.5,38,3.0,212,2.0,289,2.5,124,3.5,233,3.0,292,2.5
7906,53,106,3.0,31,3.0,388,0.5,42,2.0,68,0.5,136,4.0,332,2.5,351,3.0,101,3.5
7906,59,106,4.0,31,4.0,388,1.5,42,3.5,68,3.0,136,4.0,332,2.5,351,4.0,101,1.5
7906,55,106,4.0,31,3.5,388,2.5,42,3.5,68,4.0,136,4.0,332,2.0,351,4.0,101,3.0
7906,52,106,3.0,31,4.0,388,4.0,42,3.5,68,3.5,136,4.0,332,3.0,351,3.0,101,3.5
7906,63,106,3.5,31,3.0,388,4.0,42,2.0,68,1.0,136,3.5,332,2.0,351,3.5,101,2.5
7907,61,319,3.5,2,3.5,60,3.5,209,3.0,289,1.5,110,3.0,388,1.0,409,2.5,90,0.5
7907,54,319,4.0,2,3.5,60,3.0,209,2.5,289,2.5,110,2.0,388,2.0,409,2.5,90,2.0
7907,52,319,0.5,2,2.5,60,4.0,209,2.0,289,0.5,110,3.0,388,4.0,409,1.5,90,4.0
7907,58,319,2.5,2,3.5,60,3.5,209,3.5,289,4.0,110,2.0,388,4.0,409,3.0,90,1.0
