group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
9165,13,196,2.0,289,3.0,407,4.0,259,1.0
9165,54,196,3.0,289,2.5,407,4.0,259,2.5
9166,63,275,3.5,407,4.0,119,3.5,289,3.0
9166,61,275,4.0,407,4.0,119,3.5,289,1.5
9166,58,275,3.5,407,4.0,119,4.0,289,4.0
9166,52,275,4.0,407,4.0,119,4.0,289,0.5
9166,54,275,2.0,407,4.0,119,3.5,289,2.5
9167,55,196,3.5,259,2.0,110,3.5,231,4.0
9167,54,196,3.0,259,2.5,110,2.0,231,3.5
9167,53,196,4.0,259,1.0,110,2.5,231,3.0
9167,57,196,3.0,259,1.0,110,3.5,231,2.0
9167,58,196,3.0,259,3.0,110,2.0,231,3.5
9168,57,209,2.5,225,3.0,412,0.5,136,2.0
9168,13,209,4.0,225,3.0,412,3.5,136,3.0
9168,58,209,3.5,225,3.5,412,3.0,136,4.0
9168,56,209,4.0,225,3.0,412,3.5,136,4.0
9168,55,209,4.0,225,3.0,412,3.5,136,4.0
9169,56,300,4.0,130,3.0,325,3.5,135,4.0
9169,58,300,4.0,130,4.0,325,3.5,135,4.0
9169,60,300,4.0,130,3.5,325,3.5,135,2.0
9169,13,300,3.0,130,4.0,325,3.5,135,4.0
9169,53,300,3.0,130,4.0,325,3.0,135,4.0
9170,58,165,4.0,90,1.0,247,0.5,216,4.0
9170,63,165,2.5,90,2.5,247,4.0,216,4.0
9170,62,165,4.0,90,4.0,247,4.0,216,3.0
9170,57,165,1.5,90,3.0,247,4.0,216,4.0
9170,60,165,2.5,90,3.5,247,3.5,216,3.5
9171,58,259,3.0,20,3.0,119,4.0,395,3.5
9171,54,259,2.5,20,4.0,119,3.5,395,2.5
9171,62,259,4.0,20,3.0,119,3.5,395,4.0
9171,61,259,4.0,20,3.0,119,3.5,395,2.5
9171,63,259,2.0,20,4.0,119,3.5,395,2.5
9172,56,384,4.0,332,3.0,37,4.0,319,4.0
9172,55,384,4.0,332,2.0,37,4.0,319,4.0
9172,63,384,3.0,332,2.0,37,2.5,319,4.0
9172,58,384,4.0,332,3.0,37,3.0,319,2.5
9172,52,384,3.0,332,3.0,37,3.0,319,0.5
9173,55,101,3.0,31,3.5,105,4.0,106,4.0
9173,54,101,2.5,31,3.0,105,3.5,106,3.0
9173,60,101,2.0,31,3.5,105,4.0,106,2.5
9173,63,101,2.5,31,3.0,105,4.0,106,3.5
9173,56,101,1.0,31,3.0,105,3.0,106,3.0
9174,61,129,1.5,167,2.5,79,1.0,24,1.5
9174,13,129,1.5,167,3.0,79,1.0,24,4.0
9174,58,129,4.0,167,3.5,79,1.5,24,4.0
9174,55,129,3.5,167,2.0,79,2.5,24,2.5
9174,57,129,3.0,167,2.5,79,1.5,24,1.5
9175,55,323,4.0,119,3.5,198,4.0,136,4.0
9175,60,323,2.0,119,3.0,198,4.0,136,3.5
9175,58,323,3.5,119,4.0,198,4.0,136,4.0
9175,13,323,3.5,119,3.5,198,4.0,136,3.0
9175,62,323,2.0,119,3.5,198,4.0,136,4.0
9176,56,412,3.5,319,4.0,24,4.0,105,3.0
9176,55,412,3.5,319,4.0,24,2.5,105,4.0
9176,63,412,2.0,319,4.0,24,2.0,105,4.0
9176,54,412,3.5,319,4.0,24,3.5,105,3.5
9176,53,412,1.5,319,4.0,24,1.0,105,3.0
9177,63,212,4.0,144,1.5,158,3.5,409,2.0
9177,53,212,4.0,144,0.5,158,3.5,409,3.5
9177,62,212,4.0,144,4.0,158,3.5,409,3.5
9177,55,212,3.0,144,3.0,158,3.5,409,3.5
9177,60,212,3.5,144,3.0,158,4.0,409,3.0
9178,57,166,2.0,136,2.0,216,4.0,281,1.5
9178,59,166,2.0,136,4.0,216,4.0,281,4.0
9178,54,166,1.5,136,4.0,216,4.0,281,4.0
9178,63,166,2.0,136,3.5,216,4.0,281,4.0
9178,52,166,2.5,136,4.0,216,3.5,281,4.0
9179,62,409,3.5,90,4.0,144,4.0,18,3.5
9179,54,409,2.5,90,2.0,144,3.5,18,3.5
9179,63,409,2.0,90,2.5,144,1.5,18,2.0
9179,53,409,3.5,90,4.0,144,0.5,18,2.0
9179,52,409,1.5,90,4.0,144,3.5,18,4.0
9180,56,38,3.0,309,3.5,20,4.0,79,3.5
9180,57,38,3.5,309,3.5,20,3.0,79,1.5
9180,62,38,3.0,309,3.5,20,3.0,79,3.5
9180,53,38,2.0,309,1.0,20,4.0,79,2.0
9180,52,38,4.0,309,4.0,20,4.0,79,1.5
9181,59,399,3.5,42,3.5,136,4.0,135,4.0
9181,52,399,3.5,42,3.5,136,4.0,135,2.5
9181,62,399,2.5,42,4.0,136,4.0,135,4.0
9181,56,399,2.0,42,4.0,136,4.0,135,4.0
9181,53,399,3.5,42,2.0,136,4.0,135,4.0
9182,53,216,4.0,198,3.5,9,2.5,323,3.5
9182,54,216,4.0,198,3.5,9,1.0,323,3.5
9182,58,216,4.0,198,4.0,9,3.5,323,3.5
9182,63,216,4.0,198,4.0,9,0.5,323,3.5
9182,60,216,3.5,198,4.0,9,2.5,323,2.0
9183,55,117,4.0,48,3.0,332,2.0,219,4.0
9183,52,117,3.5,48,3.0,332,3.0,219,3.0
9183,62,117,3.5,48,4.0,332,2.5,219,4.0
9183,63,117,2.5,48,3.0,332,2.0,219,4.0
9183,59,117,3.0,48,4.0,332,2.5,219,4.0
9184,54,79,2.0,106,3.0,158,3.5,315,3.0
9184,59,79,2.0,106,4.0,158,3.5,315,4.0
9184,62,79,3.5,106,3.5,158,3.5,315,4.0
9184,60,79,1.5,106,2.5,158,4.0,315,4.0
9184,63,79,1.0,106,3.5,158,3.5,315,4.0
9185,54,267,4.0,64,3.0,158,3.5,281,4.0
9185,62,267,4.0,64,3.5,158,3.5,281,4.0
9185,52,267,4.0,64,2.5,158,4.0,281,4.0
9185,53,267,4.0,64,3.0,158,3.5,281,4.0
9185,55,267,4.0,64,3.0,158,3.5,281,4.0
9186,54,267,4.0,194,2.0,224,3.0,319,4.0
9186,53,267,4.0,194,4.0,224,4.0,319,4.0
9186,58,267,4.0,194,3.0,224,0.5,319,2.5
9186,13,267,4.0,194,3.0,224,3.0,319,4.0
9186,63,267,4.0,194,3.0,224,0.5,319,4.0
9187,52,409,1.5,166,2.5,388,4.0,395,1.5
9187,55,409,3.5,166,2.5,388,2.5,395,3.5
9187,59,409,3.0,166,2.0,388,1.5,395,3.5
9187,53,409,3.5,166,1.0,388,0.5,395,2.0
9187,61,409,2.5,166,2.0,388,1.0,395,2.5
9188,59,225,3.0,90,4.0,124,4.0,267,4.0
9188,55,225,3.0,90,4.0,124,4.0,267,4.0
9188,13,225,3.0,90,1.5,124,3.5,267,4.0
9188,56,225,3.0,90,3.5,124,3.5,267,4.0
9188,58,225,3.5,90,1.0,124,3.0,267,4.0
9189,52,79,1.5,20,4.0,105,3.5,409,1.5
9189,56,79,3.5,20,4.0,105,3.0,409,3.5
9189,61,79,1.0,20,3.0,105,2.0,409,2.5
9189,63,79,1.0,20,4.0,105,4.0,409,2.0
9189,54,79,2.0,20,4.0,105,3.5,409,2.5
9190,53,49,1.0,298,3.0,275,2.0,110,2.5
9190,56,49,3.5,298,2.0,275,3.0,110,3.0
9190,61,49,1.5,298,2.0,275,4.0,110,3.0
9190,58,49,1.5,298,3.0,275,3.5,110,2.0
9190,54,49,1.5,298,2.5,275,2.0,110,2.0
9191,13,247,4.0,300,3.0,100,2.0,48,3.5
9191,60,247,3.5,300,4.0,100,2.5,48,3.0
9191,53,247,4.0,300,3.0,100,2.5,48,3.5
9191,59,247,4.0,300,4.0,100,2.0,48,4.0
9191,61,247,4.0,300,1.5,100,2.5,48,2.5
9192,54,194,2.0,124,3.5,409,2.5,117,3.0
9192,58,194,3.0,124,3.0,409,3.0,117,3.5
9192,53,194,4.0,124,3.5,409,3.5,117,2.5
9192,62,194,4.0,124,3.0,409,3.5,117,3.5
9192,57,194,3.0,124,1.0,409,3.5,117,3.0
9193,58,38,3.0,254,2.5,319,2.5,225,3.5
9193,63,38,2.0,254,3.0,319,4.0,225,3.0
9193,56,38,3.0,254,1.0,319,4.0,225,3.0
9193,57,38,3.5,254,3.0,319,1.0,225,3.0
9193,55,38,3.5,254,3.0,319,4.0,225,3.0
9194,53,144,0.5,281,4.0,119,3.0,219,4.0
9194,59,144,3.5,281,4.0,119,3.5,219,4.0
9194,58,144,3.5,281,3.5,119,4.0,219,3.0
9194,54,144,3.5,281,4.0,119,3.5,219,3.5
9194,60,144,3.0,281,4.0,119,3.0,219,3.5
9195,62,289,3.0,212,4.0,250,4.0,351,4.0
9195,58,289,4.0,212,4.0,250,4.0,351,4.0
9195,60,289,3.5,212,3.5,250,3.5,351,4.0
9195,53,289,2.0,212,4.0,250,4.0,351,3.0
9195,61,289,1.5,212,3.5,250,2.5,351,4.0
9196,59,215,2.0,298,2.0,359,3.0,18,3.0
9196,53,215,3.0,298,3.0,359,2.0,18,2.0
9196,52,215,3.0,298,3.5,359,2.5,18,4.0
9196,62,215,2.5,298,3.0,359,4.0,18,3.5
9196,60,215,1.5,298,3.0,359,3.5,18,3.0
9197,61,20,3.0,410,3.5,406,2.5,18,2.5
9197,53,20,4.0,410,3.5,406,4.0,18,2.0
9197,62,20,3.0,410,4.0,406,4.0,18,3.5
9197,60,20,3.5,410,3.5,406,3.0,18,3.0
9197,58,20,3.0,410,3.5,406,4.0,18,4.0
9198,55,18,3.5,142,2.5,298,2.0,54,4.0
9198,53,18,2.0,142,0.5,298,3.0,54,4.0
9198,13,18,2.5,142,1.5,298,2.5,54,4.0
9198,54,18,3.5,142,2.5,298,2.5,54,4.0
9198,63,18,2.0,142,0.5,298,2.5,54,4.0
9199,52,325,4.0,219,3.0,212,3.0,259,3.5
9199,57,325,3.0,219,3.0,212,3.0,259,1.0
9199,13,325,3.5,219,3.5,212,3.5,259,1.0
9199,61,325,3.5,219,3.0,212,3.5,259,4.0
9199,62,325,4.0,219,4.0,212,4.0,259,4.0
9200,61,49,1.5,100,2.5,144,4.0,31,2.0
9200,60,49,2.0,100,2.5,144,3.0,31,3.5
9200,57,49,1.5,100,1.5,144,2.5,31,2.5
9200,53,49,1.0,100,2.5,144,0.5,31,3.0
9200,58,49,1.5,100,3.5,144,3.5,31,3.0
9201,56,8,4.0,215,3.5,49,3.5,332,3.0
9201,53,8,4.0,215,3.0,49,1.0,332,2.5
9201,62,8,4.0,215,2.5,49,3.0,332,2.5
9201,57,8,4.0,215,2.0,49,1.5,332,2.5
9201,61,8,3.5,215,2.5,49,1.5,332,1.5
9202,59,411,3.0,144,3.5,196,4.0,169,3.5
9202,52,411,2.0,144,3.5,196,4.0,169,2.5
9202,57,411,3.5,144,2.5,196,3.0,169,4.0
9202,63,411,3.0,144,1.5,196,2.0,169,3.0
9202,55,411,4.0,144,3.0,196,3.5,169,3.0
9203,52,110,3.0,209,2.0,31,4.0,388,4.0
9203,62,110,4.0,209,4.0,31,4.0,388,1.0
9203,61,110,3.0,209,3.0,31,2.0,388,1.0
9203,53,110,2.5,209,1.5,31,3.0,388,0.5
9203,55,110,3.5,209,4.0,31,3.5,388,2.5
9204,58,38,3.0,289,4.0,259,3.0,165,4.0
9204,54,38,3.0,289,2.5,259,2.5,165,2.5
9204,56,38,3.0,289,2.5,259,2.0,165,3.0
9204,61,38,2.5,289,1.5,259,4.0,165,1.5
9204,59,38,1.0,289,3.0,259,4.0,165,3.5
9205,52,54,4.0,172,3.0,298,3.5,409,1.5
9205,57,54,4.0,172,4.0,298,4.0,409,3.5
9205,58,54,4.0,172,4.0,298,3.0,409,3.0
9205,56,54,4.0,172,4.0,298,2.0,409,3.5
9205,63,54,4.0,172,2.5,298,2.5,409,2.0
9206,58,98,4.0,231,3.5,100,3.5,18,4.0
9206,53,98,4.0,231,3.0,100,2.5,18,2.0
9206,57,98,3.0,231,2.0,100,1.5,18,4.0
9206,62,98,2.5,231,3.5,100,3.5,18,3.5
9206,52,98,4.0,231,4.0,100,3.0,18,4.0
9207,13,157,3.0,267,4.0,383,2.0,31,3.5
9207,62,157,1.0,267,4.0,383,3.5,31,4.0
9207,56,157,2.5,267,4.0,383,3.0,31,3.0
9207,58,157,3.5,267,4.0,383,3.0,31,3.0
9207,63,157,2.0,267,4.0,383,1.5,31,3.0
9208,60,142,1.0,413,3.5,216,3.5,215,1.5
9208,56,142,4.0,413,2.0,216,4.0,215,3.5
9208,55,142,2.5,413,2.0,216,4.0,215,2.0
9208,62,142,3.5,413,2.0,216,3.0,215,2.5
9208,63,142,0.5,413,3.0,216,4.0,215,2.5
9209,59,415,4.0,100,2.0,165,3.5,319,4.0
9209,13,415,4.0,100,2.0,165,3.5,319,4.0
9209,56,415,4.0,100,1.5,165,3.0,319,4.0
9209,53,415,4.0,100,2.5,165,2.0,319,4.0
9209,54,415,4.0,100,2.5,165,2.5,319,4.0
9210,54,38,3.0,24,3.5,119,3.5,226,3.0
9210,61,38,2.5,24,1.5,119,3.5,226,4.0
9210,57,38,3.5,24,1.5,119,3.0,226,3.5
9210,56,38,3.0,24,4.0,119,4.0,226,2.5
9210,59,38,1.0,24,4.0,119,3.5,226,3.5
9211,13,98,4.0,250,4.0,20,4.0,212,3.5
9211,54,98,4.0,250,4.0,20,4.0,212,4.0
9211,56,98,4.0,250,3.0,20,4.0,212,2.0
9211,55,98,3.0,250,1.5,20,4.0,212,3.0
9211,63,98,3.0,250,3.5,20,4.0,212,4.0
9212,59,9,3.5,413,2.0,53,4.0,196,4.0
9212,55,9,2.0,413,2.0,53,4.0,196,3.5
9212,56,9,4.0,413,2.0,53,4.0,196,2.5
9212,63,9,0.5,413,3.0,53,2.0,196,2.0
9212,13,9,1.0,413,2.5,53,4.0,196,2.0
9213,57,98,3.0,323,3.5,100,1.5,106,3.0
9213,52,98,4.0,323,4.0,100,3.0,106,3.0
9213,63,98,3.0,323,3.5,100,3.0,106,3.5
9213,59,98,4.0,323,3.5,100,2.0,106,4.0
9213,54,98,4.0,323,3.5,100,2.5,106,3.0
9214,62,323,2.0,281,4.0,8,4.0,2,3.0
9214,57,323,3.5,281,1.5,8,4.0,2,2.0
9214,59,323,3.5,281,4.0,8,4.0,2,3.0
9214,56,323,3.0,281,4.0,8,4.0,2,4.0
9214,52,323,4.0,281,4.0,8,3.5,2,2.5
9215,54,224,3.0,198,3.5,209,2.5,275,2.0
9215,56,224,3.0,198,3.0,209,4.0,275,3.0
9215,58,224,0.5,198,4.0,209,3.5,275,3.5
9215,63,224,0.5,198,4.0,209,3.5,275,3.5
9215,59,224,2.0,198,3.5,209,4.0,275,3.0
9216,52,79,1.5,395,1.5,136,4.0,105,3.5
9216,62,79,3.5,395,4.0,136,4.0,105,3.5
9216,63,79,1.0,395,2.5,136,3.5,105,4.0
9216,61,79,1.0,395,2.5,136,2.5,105,2.0
9216,56,79,3.5,395,3.0,136,4.0,105,3.0
9217,63,281,4.0,14,3.0,219,4.0,53,2.0
9217,59,281,4.0,14,4.0,219,4.0,53,4.0
9217,52,281,4.0,14,4.0,219,3.0,53,3.5
9217,61,281,2.0,14,3.5,219,3.0,53,3.5
9217,54,281,4.0,14,2.5,219,3.5,53,4.0
9218,54,404,3.0,412,3.5,49,1.5,250,4.0
9218,57,404,2.5,412,0.5,49,1.5,250,3.5
9218,53,404,4.0,412,1.5,49,1.0,250,4.0
9218,56,404,3.5,412,3.5,49,3.5,250,3.0
9218,63,404,2.5,412,2.0,49,2.5,250,3.5
9219,58,319,2.5,323,3.5,219,3.0,166,0.5
9219,52,319,0.5,323,4.0,219,3.0,166,2.5
9219,59,319,4.0,323,3.5,219,4.0,166,2.0
9219,57,319,1.0,323,3.5,219,3.0,166,2.0
9219,61,319,3.5,323,0.5,219,3.0,166,2.0
9220,61,225,3.5,406,2.5,196,1.5,79,1.0
9220,59,225,3.0,406,4.0,196,4.0,79,2.0
9220,54,225,2.0,406,4.0,196,3.0,79,2.0
9220,58,225,3.5,406,4.0,196,3.0,79,1.5
9220,57,225,3.0,406,2.0,196,3.0,79,1.5
9221,57,42,3.0,158,2.0,68,1.5,215,2.0
9221,55,42,3.5,158,3.5,68,4.0,215,2.0
9221,60,42,3.0,158,4.0,68,2.5,215,1.5
9221,63,42,2.0,158,3.5,68,1.0,215,2.5
9221,52,42,3.5,158,4.0,68,3.5,215,3.0
9222,58,166,0.5,135,4.0,267,4.0,350,3.5
9222,62,166,2.5,135,4.0,267,4.0,350,4.0
9222,59,166,2.0,135,4.0,267,4.0,350,4.0
9222,52,166,2.5,135,2.5,267,4.0,350,2.0
9222,54,166,1.5,135,3.0,267,4.0,350,3.0
9223,61,219,3.0,119,3.5,215,2.5,100,2.5
9223,60,219,3.5,119,3.0,215,1.5,100,2.5
9223,57,219,3.0,119,3.0,215,2.0,100,1.5
9223,63,219,4.0,119,3.5,215,2.5,100,3.0
9223,13,219,3.5,119,3.5,215,2.0,100,2.0
9224,60,101,2.0,365,1.5,129,3.0,332,2.5
9224,13,101,2.0,365,2.5,129,1.5,332,3.0
9224,55,101,3.0,365,4.0,129,3.5,332,2.0
9224,56,101,1.0,365,1.5,129,2.0,332,3.0
9224,59,101,1.5,365,1.0,129,4.0,332,2.5
9225,13,166,3.0,24,4.0,54,4.0,53,4.0
9225,55,166,2.5,24,2.5,54,4.0,53,4.0
9225,62,166,2.5,24,3.0,54,4.0,53,3.5
9225,61,166,2.0,24,1.5,54,4.0,53,3.5
9225,56,166,1.5,24,4.0,54,4.0,53,4.0
9226,52,101,3.5,315,4.0,60,4.0,319,0.5
9226,54,101,2.5,315,3.0,60,3.0,319,4.0
9226,59,101,1.5,315,4.0,60,4.0,319,4.0
9226,60,101,2.0,315,4.0,60,4.0,319,3.0
9226,62,101,3.0,315,4.0,60,4.0,319,4.0
9227,52,300,1.0,2,2.5,209,2.0,212,3.0
9227,53,300,3.0,2,3.0,209,1.5,212,4.0
9227,55,300,3.0,2,3.0,209,4.0,212,3.0
9227,56,300,4.0,2,4.0,209,4.0,212,2.0
9227,60,300,4.0,2,3.0,209,3.5,212,3.5
9228,62,388,1.0,49,3.0,319,4.0,106,3.5
9228,52,388,4.0,49,3.5,319,0.5,106,3.0
9228,59,388,1.5,49,1.5,319,4.0,106,4.0
9228,60,388,0.5,49,2.0,319,3.0,106,2.5
9228,57,388,0.5,49,1.5,319,1.0,106,3.0
9229,62,68,2.0,166,2.5,142,3.5,38,3.0
9229,58,68,2.5,166,0.5,142,3.5,38,3.0
9229,61,68,4.0,166,2.0,142,4.0,38,2.5
9229,54,68,2.5,166,1.5,142,2.5,38,3.0
9229,53,68,0.5,166,1.0,142,0.5,38,2.0
9230,62,350,4.0,404,3.5,197,2.5,275,1.0
9230,61,350,3.5,404,2.0,197,2.5,275,4.0
9230,63,350,1.0,404,2.5,197,2.5,275,3.5
9230,53,350,3.5,404,4.0,197,2.0,275,2.0
9230,60,350,3.5,404,3.5,197,2.5,275,2.5
9231,58,351,4.0,18,4.0,402,1.5,367,4.0
9231,60,351,4.0,18,3.0,402,2.0,367,3.0
9231,55,351,4.0,18,3.5,402,3.0,367,3.0
9231,53,351,3.0,18,2.0,402,0.5,367,4.0
9231,63,351,3.5,18,2.0,402,1.5,367,2.5
9232,59,129,4.0,119,3.5,364,3.0,351,4.0
9232,61,129,1.5,119,3.5,364,2.5,351,4.0
9232,53,129,2.0,119,3.0,364,2.0,351,3.0
9232,58,129,4.0,119,4.0,364,2.0,351,4.0
9232,55,129,3.5,119,3.5,364,3.5,351,4.0
9233,62,38,3.0,166,2.5,60,4.0,216,3.0
9233,57,38,3.5,166,2.0,60,4.0,216,4.0
9233,13,38,2.0,166,3.0,60,3.0,216,4.0
9233,60,38,2.0,166,3.0,60,4.0,216,3.5
9233,53,38,2.0,166,1.0,60,3.5,216,4.0
9234,61,209,3.0,225,3.5,212,3.5,43,2.5
9234,52,209,2.0,225,4.0,212,3.0,43,2.5
9234,55,209,4.0,225,3.0,212,3.0,43,3.0
9234,53,209,1.5,225,3.0,212,4.0,43,3.5
9234,56,209,4.0,225,3.0,212,2.0,43,4.0
9235,55,247,4.0,413,2.0,395,3.5,365,4.0
9235,63,247,4.0,413,3.0,395,2.5,365,2.0
9235,60,247,3.5,413,3.5,395,3.0,365,1.5
9235,54,247,4.0,413,2.5,395,2.5,365,2.0
9235,52,247,4.0,413,2.5,395,1.5,365,0.5
9236,62,127,1.0,215,2.5,167,3.0,194,4.0
9236,53,127,2.0,215,3.0,167,3.5,194,4.0
9236,55,127,1.5,215,2.0,167,2.0,194,4.0
9236,56,127,2.0,215,3.5,167,3.0,194,2.5
9236,13,127,2.0,215,2.0,167,3.0,194,3.0
9237,57,267,4.0,110,3.5,384,3.5,135,4.0
9237,53,267,4.0,110,2.5,384,4.0,135,4.0
9237,59,267,4.0,110,2.5,384,4.0,135,4.0
9237,62,267,4.0,110,4.0,384,4.0,135,4.0
9237,55,267,4.0,110,3.5,384,4.0,135,2.5
9238,62,37,4.0,119,3.5,92,3.5,9,3.0
9238,57,37,3.5,119,3.0,92,3.5,9,1.0
9238,54,37,3.5,119,3.5,92,3.0,9,1.0
9238,53,37,3.0,119,3.0,92,3.5,9,2.5
9238,52,37,3.0,119,4.0,92,3.5,9,1.0
9239,62,60,4.0,98,2.5,289,3.0,157,1.0
9239,61,60,3.5,98,3.0,289,1.5,157,2.5
9239,57,60,4.0,98,3.0,289,2.5,157,2.0
9239,60,60,4.0,98,4.0,289,3.5,157,1.5
9239,54,60,3.0,98,4.0,289,2.5,157,2.0
9240,55,141,3.0,37,4.0,198,4.0,209,4.0
9240,60,141,0.5,37,3.0,198,4.0,209,3.5
9240,54,141,3.0,37,3.5,198,3.5,209,2.5
9240,62,141,3.5,37,4.0,198,4.0,209,4.0
9240,13,141,2.0,37,3.0,198,4.0,209,4.0
9241,61,409,2.5,413,3.0,136,2.5,323,0.5
9241,60,409,3.0,413,3.5,136,3.5,323,2.0
9241,13,409,3.0,413,2.5,136,3.0,323,3.5
9241,57,409,3.5,413,4.0,136,2.0,323,3.5
9241,52,409,1.5,413,2.5,136,4.0,323,4.0
9242,62,367,4.0,409,3.5,212,4.0,198,4.0
9242,60,367,3.0,409,3.0,212,3.5,198,4.0
9242,63,367,2.5,409,2.0,212,4.0,198,4.0
9242,56,367,3.0,409,3.5,212,2.0,198,3.0
9242,54,367,4.0,409,2.5,212,4.0,198,3.5
9243,54,101,2.5,110,2.0,384,4.0,135,3.0
9243,60,101,2.0,110,1.5,384,3.5,135,2.0
9243,56,101,1.0,110,3.0,384,4.0,135,4.0
9243,62,101,3.0,110,4.0,384,4.0,135,4.0
9243,13,101,2.0,110,3.0,384,4.0,135,4.0
9244,54,90,2.0,2,3.5,124,3.5,136,4.0
9244,57,90,3.0,2,2.0,124,1.0,136,2.0
9244,55,90,4.0,2,3.0,124,4.0,136,4.0
9244,63,90,2.5,2,2.0,124,1.5,136,3.5
9244,59,90,4.0,2,3.0,124,4.0,136,4.0
9245,52,351,3.0,198,3.5,136,4.0,79,1.5
9245,61,351,4.0,198,3.5,136,2.5,79,1.0
9245,60,351,4.0,198,4.0,136,3.5,79,1.5
9245,55,351,4.0,198,4.0,136,4.0,79,2.5
9245,13,351,4.0,198,4.0,136,3.0,79,1.0
9246,63,106,3.5,350,1.0,49,2.5,325,3.0
9246,55,106,4.0,350,4.0,49,3.0,325,4.0
9246,56,106,3.0,350,3.0,49,3.5,325,3.5
9246,59,106,4.0,350,4.0,49,1.5,325,3.0
9246,58,106,3.0,350,3.5,49,1.5,325,3.5
9247,55,402,3.0,219,4.0,60,4.0,152,4.0
9247,58,402,1.5,219,3.0,60,3.5,152,3.0
9247,60,402,2.0,219,3.5,60,4.0,152,4.0
9247,52,402,3.5,219,3.0,60,4.0,152,3.5
9247,13,402,1.5,219,3.5,60,3.0,152,3.5
9248,55,367,3.0,404,3.0,38,3.5,54,4.0
9248,57,367,2.5,404,2.5,38,3.5,54,4.0
9248,62,367,4.0,404,3.5,38,3.0,54,4.0
9248,54,367,4.0,404,3.0,38,3.0,54,4.0
9248,58,367,4.0,404,3.5,38,3.0,54,4.0
9249,57,370,4.0,388,0.5,413,4.0,325,3.0
9249,55,370,4.0,388,2.5,413,2.0,325,4.0
9249,59,370,4.0,388,1.5,413,2.0,325,3.0
9249,60,370,3.0,388,0.5,413,3.5,325,3.5
9249,58,370,4.0,388,4.0,413,3.5,325,3.5
9250,13,135,4.0,260,2.5,54,4.0,48,3.5
9250,54,135,3.0,260,2.5,54,4.0,48,2.5
9250,56,135,4.0,260,1.5,54,4.0,48,4.0
9250,62,135,4.0,260,0.5,54,4.0,48,4.0
9250,52,135,2.5,260,0.5,54,4.0,48,3.0
9251,56,259,2.0,119,4.0,395,3.0,407,4.0
9251,61,259,4.0,119,3.5,395,2.5,407,4.0
9251,59,259,4.0,119,3.5,395,3.5,407,4.0
9251,60,259,3.0,119,3.0,395,3.0,407,4.0
9251,58,259,3.0,119,4.0,395,3.5,407,4.0
9252,54,225,2.0,119,3.5,196,3.0,404,3.0
9252,56,225,3.0,119,4.0,196,2.5,404,3.5
9252,63,225,3.0,119,3.5,196,2.0,404,2.5
9252,52,225,4.0,119,4.0,196,4.0,404,3.5
9252,53,225,3.0,119,3.0,196,4.0,404,4.0
9253,57,315,4.0,225,3.0,124,1.0,136,2.0
9253,61,315,0.5,225,3.5,124,1.0,136,2.5
9253,52,315,4.0,225,4.0,124,3.5,136,4.0
9253,13,315,1.0,225,3.0,124,3.5,136,3.0
9253,62,315,4.0,225,3.0,124,3.0,136,4.0
9254,58,370,4.0,165,4.0,323,3.5,332,3.0
9254,52,370,3.0,165,3.0,323,4.0,332,3.0
9254,54,370,3.0,165,2.5,323,3.5,332,1.5
9254,63,370,3.5,165,2.5,323,3.5,332,2.0
9254,55,370,4.0,165,4.0,323,4.0,332,2.0
9255,108,236,4.0,331,4.0,419,4.0,297,4.0
9255,56,236,3.5,331,3.5,419,3.0,297,3.5
9255,52,236,4.0,331,4.0,419,4.0,297,1.5
9255,57,236,3.0,331,4.0,419,1.0,297,4.0
9255,58,236,2.5,331,4.0,419,4.0,297,3.0
9256,56,106,3.0,212,2.0,37,4.0,129,2.0
9256,61,106,3.0,212,3.5,37,3.5,129,1.5
9256,53,106,3.0,212,4.0,37,3.0,129,2.0
9256,58,106,3.0,212,4.0,37,3.0,129,4.0
9256,63,106,3.5,212,4.0,37,2.5,129,1.5
9257,55,166,2.5,407,2.0,406,3.5,410,4.0
9257,59,166,2.0,407,4.0,406,4.0,410,3.5
9257,61,166,2.0,407,4.0,406,2.5,410,3.5
9257,57,166,2.0,407,4.0,406,2.0,410,3.0
9257,63,166,2.0,407,4.0,406,2.0,410,3.5
9258,58,402,1.5,54,4.0,2,3.5,300,4.0
9258,53,402,0.5,54,4.0,2,3.0,300,3.0
9258,56,402,3.5,54,4.0,2,4.0,300,4.0
9258,54,402,4.0,54,4.0,2,3.5,300,4.0
9258,55,402,3.0,54,4.0,2,3.0,300,3.0
9259,63,38,2.0,259,2.0,167,2.5,8,4.0
9259,54,38,3.0,259,2.5,167,1.5,8,4.0
9259,61,38,2.5,259,4.0,167,2.5,8,3.5
9259,60,38,2.0,259,3.0,167,2.5,8,3.5
9259,55,38,3.5,259,2.0,167,2.0,8,3.5
9260,57,410,3.0,100,1.5,319,1.0,79,1.5
9260,55,410,4.0,100,4.0,319,4.0,79,2.5
9260,13,410,3.0,100,2.0,319,4.0,79,1.0
9260,53,410,3.5,100,2.5,319,4.0,79,2.0
9260,54,410,4.0,100,2.5,319,4.0,79,2.0
9261,57,48,2.5,319,1.0,209,2.5,359,4.0
9261,60,48,3.0,319,3.0,209,3.5,359,3.5
9261,52,48,3.0,319,0.5,209,2.0,359,2.5
9261,56,48,4.0,319,4.0,209,4.0,359,4.0
