item,user-1,rating-1,user-2,rating-2,user-3,rating-3
190,341,,1196,4.0,828,3.0
310,1044,5.0,1511,,572,4.0
438,1191,,505,5.0,1501,5.0
197,913,2.0,475,4.0,1373,
43,1265,5.0,620,,143,4.0
161,532,3.0,806,,622,1.0
15,81,5.0,1245,,158,4.0
95,1155,,1654,3.0,410,4.0
15,851,5.0,245,5.0,1366,5.0
26,1720,1.0,1614,,1535,3.0
246,266,,1420,3.0,93,5.0
255,1680,3.0,1369,,1421,4.0
208,913,,61,4.0,1645,5.0
21,598,4.0,1464,,190,3.0
145,656,,1170,4.0,1398,4.0
274,229,2.0,328,4.0,26,
193,648,5.0,440,,1737,4.0
299,17,1.0,468,3.0,1301,
23,145,4.0,1185,,516,4.0
35,277,4.0,1642,4.0,525,
223,1744,3.0,658,,358,5.0
50,166,5.0,971,4.0,781,
135,528,5.0,571,5.0,94,
51,128,,1393,5.0,492,5.0
134,64,4.0,251,3.0,1182,4.0
81,690,4.0,146,3.0,1740,2.0
81,822,4.0,1255,,72,4.0
11,934,,1421,5.0,686,5.0
128,1666,,30,5.0,1422,3.0
388,532,3.0,572,4.0,1550,
720,453,4.0,1350,,1054,5.0
124,1617,,51,4.0,677,4.0
358,547,4.0,276,4.0,1499,
183,1268,,1463,4.0,1228,5.0
62,176,5.0,924,3.0,734,
213,352,,949,4.0,701,4.0
16,1745,5.0,1249,5.0,333,
26,1505,,1398,5.0,922,4.0
25,605,2.0,47,2.0,847,
196,1158,4.0,461,3.0,1631,
105,1152,5.0,134,,922,4.0
568,835,4.0,1749,,521,4.0
23,1026,5.0,345,,1583,4.0
142,193,2.0,1252,3.0,1493,
27,64,3.0,1349,3.0,1717,
38,1696,4.0,1460,4.0,1085,
83,851,,484,3.0,623,2.0
92,577,,217,4.0,31,5.0
16,178,,771,4.0,1093,4.0
644,1205,4.0,806,2.0,872,
456,1329,,965,2.0,506,2.0
338,1363,1.0,909,,542,2.0
236,1432,,349,5.0,1022,5.0
7,1687,1.0,1512,,639,5.0
109,1428,5.0,311,5.0,847,
16,1186,4.0,792,4.0,555,
422,1093,3.0,810,,988,1.0
238,258,4.0,1155,5.0,598,
164,1426,5.0,309,3.0,21,
48,722,4.0,726,5.0,1135,
127,695,4.0,1594,5.0,1085,3.0
15,851,5.0,619,4.0,1660,5.0
26,835,4.0,662,4.0,1032,
40,1504,4.0,834,3.0,310,4.0
228,1024,,86,3.0,294,5.0
129,1751,4.0,1705,5.0,1692,
103,1193,4.0,42,,191,4.0
93,651,,1068,3.0,1182,4.0
8,147,,1210,3.0,188,4.0
26,1299,4.0,1331,,118,4.0
49,1310,4.0,1311,,159,5.0
244,324,2.0,74,,843,3.0
42,25,5.0,1643,4.0,463,
144,355,4.0,1558,,524,4.0
218,448,2.0,502,,1623,1.0
26,1196,,588,4.0,1613,4.0
15,692,3.0,747,4.0,558,5.0
25,18,4.0,172,3.0,815,3.0
26,1129,4.0,604,,652,5.0
23,198,,167,5.0,1240,5.0
23,1046,5.0,1414,4.0,767,
768,1670,1.0,956,,639,3.0
814,1078,1.0,135,,1628,5.0
51,788,5.0,906,4.0,956,
42,576,4.0,520,3.0,554,
661,609,4.0,968,2.0,1081,
213,1270,3.0,86,,999,4.0
238,1504,4.0,323,4.0,1140,
8,1377,4.0,1529,5.0,428,
119,726,,1225,3.0,1209,4.0
26,1680,,1282,4.0,1119,3.0
85,707,4.0,1541,,969,5.0
19,714,,828,4.0,1054,5.0
357,455,3.0,444,3.0,782,
8,1138,,1732,2.0,567,2.0
164,148,4.0,1465,,1242,3.0
54,1030,4.0,1611,5.0,1533,
0,71,3.0,568,,397,4.0
44,646,4.0,1371,4.0,1390,
73,514,,405,2.0,855,4.0
8,389,4.0,314,5.0,1501,
1,417,3.0,822,4.0,299,
16,1696,4.0,1524,5.0,1534,
16,337,2.0,1386,,143,4.0
129,19,5.0,699,,191,4.0
50,740,,1432,4.0,442,4.0
97,1556,,1544,4.0,475,3.0
264,708,1.0,165,3.0,749,3.0
246,1696,5.0,1314,4.0,456,
145,1411,3.0,820,3.0,1386,
180,514,,364,4.0,1006,3.0
127,1030,5.0,1338,4.0,1450,3.0
155,567,5.0,456,3.0,1001,
15,1475,,1380,5.0,1162,5.0
26,1588,4.0,1686,4.0,700,
22,547,3.0,1651,5.0,963,
135,544,,65,3.0,532,3.0
207,818,5.0,5,,1001,2.0
346,881,,1057,3.0,251,3.0
214,87,,1146,4.0,286,4.0
128,977,5.0,1489,4.0,527,
16,580,4.0,1611,3.0,461,4.0
8,449,5.0,1062,5.0,937,4.0
362,336,4.0,1418,4.0,63,
81,1329,5.0,150,5.0,1695,
61,165,4.0,821,5.0,523,
23,1224,,91,4.0,365,4.0
26,1698,5.0,1333,5.0,221,
86,146,4.0,296,,1006,3.0
208,1443,3.0,1013,4.0,1224,4.0
107,1329,2.0,436,,717,3.0
23,536,,780,5.0,1103,5.0
292,834,3.0,1122,2.0,1139,
236,1730,5.0,20,,1678,3.0
71,624,,1606,5.0,537,4.0
790,166,1.0,806,,1020,4.0
190,1026,4.0,822,,1071,3.0
54,978,,1338,4.0,971,4.0
127,1314,3.0,154,3.0,10,
15,1532,,221,5.0,829,4.0
113,1698,4.0,325,4.0,679,3.0
1,385,,146,2.0,90,5.0
124,933,5.0,361,5.0,412,
114,1077,4.0,360,,633,4.0
140,256,3.0,866,,1689,4.0
354,947,5.0,1561,,1261,5.0
95,434,,1694,3.0,1599,1.0
207,708,4.0,378,3.0,446,
375,616,5.0,1240,5.0,1374,
15,1592,,25,5.0,1161,3.0
44,1538,,1732,3.0,1029,4.0
50,619,3.0,1708,,1564,4.0
102,473,4.0,1487,,1103,3.0
119,1313,,1047,5.0,664,4.0
2,1121,3.0,792,,1263,4.0
274,1559,3.0,489,2.0,761,
108,457,,1549,2.0,797,5.0
185,1314,4.0,124,3.0,892,
119,1712,,1091,5.0,1366,5.0
26,37,,1144,2.0,316,4.0
587,400,,1169,3.0,1160,4.0
11,610,3.0,1676,1.0,543,
598,20,,1100,4.0,783,3.0
85,309,5.0,901,5.0,1354,
1,917,4.0,141,3.0,429,
62,231,,924,3.0,1726,5.0
232,598,4.0,1483,,364,5.0
11,530,4.0,1699,1.0,1598,4.0
85,801,2.0,931,,1738,5.0
190,832,5.0,576,4.0,627,
100,179,,1577,4.0,603,3.0
73,177,5.0,1505,4.0,392,5.0
81,25,5.0,458,,1677,5.0
99,1366,,582,4.0,207,5.0
63,1026,5.0,251,4.0,829,
69,1445,,1434,5.0,460,4.0
177,1457,2.0,324,2.0,473,
201,464,,18,2.0,78,1.0
278,1024,,585,2.0,367,5.0
239,177,3.0,1454,4.0,1583,
310,771,,1044,5.0,985,5.0
150,330,3.0,922,3.0,1355,
169,1591,4.0,1210,3.0,1178,
40,1364,4.0,1302,5.0,841,4.0
223,1428,4.0,623,1.0,975,
129,1712,5.0,867,5.0,1595,
160,1260,2.0,1183,5.0,863,
51,1698,5.0,1047,4.0,1352,
198,1096,5.0,120,,8,4.0
129,902,,714,4.0,1566,4.0
114,1713,4.0,1598,,831,5.0
149,694,4.0,126,3.0,1343,
81,803,5.0,1113,4.0,1626,
26,455,4.0,603,3.0,942,4.0
119,1058,4.0,1205,,166,5.0
23,1078,5.0,823,3.0,1401,
36,657,3.0,68,5.0,327,
61,870,,326,4.0,1577,4.0
120,806,2.0,1358,4.0,1455,
174,1057,4.0,1699,3.0,900,
83,497,,341,3.0,620,2.0
631,821,,1144,4.0,378,3.0
81,1466,3.0,1194,5.0,463,
31,1098,4.0,1021,3.0,655,
54,226,5.0,22,5.0,1067,
207,37,5.0,1100,,141,2.0
54,1506,3.0,1375,3.0,559,
33,936,,281,2.0,843,5.0
129,390,5.0,1543,5.0,1100,
592,592,3.0,888,,1723,3.0
16,1750,4.0,378,3.0,1647,4.0
40,643,,310,4.0,1079,5.0
15,1587,5.0,1044,4.0,526,
44,1364,2.0,1606,5.0,759,3.0
134,1120,,1410,4.0,954,5.0
81,387,5.0,759,3.0,109,4.0
162,1488,4.0,40,,286,4.0
49,641,,1334,5.0,1070,5.0
8,697,5.0,719,,1599,5.0
287,1539,,1670,3.0,191,2.0
37,84,,1717,4.0,1355,5.0
49,1252,3.0,1702,,391,5.0
282,872,3.0,234,,1294,5.0
16,1158,4.0,845,4.0,1663,
140,1494,4.0,1688,4.0,89,
127,1415,5.0,697,4.0,1386,
43,249,5.0,670,,1407,5.0
128,1745,,1547,5.0,207,4.0
172,1329,,792,4.0,909,1.0
277,837,5.0,887,,638,3.0
49,308,,1670,4.0,862,3.0
127,1428,5.0,1512,4.0,1662,
19,1240,4.0,520,4.0,941,
292,960,,1096,4.0,1544,3.0
277,358,,615,4.0,1544,4.0
44,137,3.0,283,5.0,556,
130,1158,5.0,1353,,1278,4.0
278,1112,,186,1.0,604,3.0
180,915,,1334,3.0,1079,5.0
111,1344,4.0,982,,639,5.0
44,713,4.0,1593,3.0,154,4.0
81,1490,5.0,552,,1565,4.0
85,865,5.0,1464,,602,2.0
248,323,4.0,873,,14,5.0
430,40,,122,2.0,190,4.0
606,197,4.0,136,5.0,1374,
41,274,,1251,3.0,1630,1.0
357,133,4.0,936,,1595,3.0
25,1634,4.0,1560,,585,4.0
83,1049,4.0,254,4.0,1054,5.0
43,1536,5.0,1433,5.0,1227,4.0
0,1035,,1276,2.0,607,1.0
149,1250,4.0,167,5.0,318,
133,261,,1325,1.0,1054,1.0
11,744,4.0,988,1.0,1358,4.0
22,1025,1.0,461,4.0,399,
43,1140,,950,5.0,1547,3.0
81,755,,436,4.0,1019,2.0
8,1748,5.0,70,,696,5.0
156,244,1.0,251,4.0,1163,
8,1681,,914,5.0,1032,4.0
128,357,5.0,871,,1321,5.0
129,1333,4.0,1399,5.0,1614,5.0
357,177,2.0,1698,4.0,1278,
177,1264,1.0,43,4.0,1183,5.0
54,1056,5.0,1494,4.0,1065,5.0
71,32,,36,5.0,842,4.0
127,1492,,937,5.0,1340,5.0
532,851,3.0,532,5.0,935,
68,466,,167,3.0,378,4.0
105,1481,,1561,3.0,988,1.0
124,992,2.0,1408,3.0,1059,
234,1270,4.0,11,4.0,476,
16,1345,4.0,1402,4.0,172,5.0
174,1616,4.0,618,3.0,1581,
0,1638,2.0,569,,479,3.0
54,419,4.0,261,,1654,4.0
358,1072,4.0,1147,,1084,3.0
225,1664,4.0,390,5.0,1533,4.0
704,532,4.0,1078,3.0,1467,
634,161,,356,2.0,585,3.0
43,86,5.0,1561,4.0,444,4.0
85,294,5.0,585,3.0,76,5.0
232,1123,4.0,596,,491,5.0
274,1492,,84,4.0,1065,4.0
33,420,4.0,1240,3.0,715,
185,816,2.0,1122,2.0,392,
247,652,,125,3.0,717,5.0
19,1395,,1141,4.0,199,5.0
228,1078,5.0,1274,3.0,731,
228,112,5.0,834,4.0,414,
149,608,,288,4.0,1106,2.0
15,1632,,97,4.0,686,5.0
81,648,,1389,5.0,1327,5.0
170,468,5.0,478,,1103,2.0
40,121,4.0,937,5.0,779,
85,231,5.0,1240,4.0,1549,2.0
673,537,5.0,748,,783,3.0
149,1233,5.0,853,4.0,779,
374,176,3.0,873,,74,3.0
54,1026,5.0,130,,294,5.0
81,912,3.0,231,3.0,478,
63,1712,5.0,864,5.0,571,
12,1024,3.0,1207,4.0,1143,
213,896,4.0,1593,2.0,892,
193,6,,792,5.0,905,5.0
159,1543,,1065,3.0,539,4.0
0,1010,2.0,701,,1167,4.0
68,64,4.0,819,4.0,1721,
20,1732,3.0,894,3.0,814,
129,146,5.0,1094,,845,5.0
222,84,5.0,168,4.0,1007,
208,295,,617,5.0,1642,4.0
112,616,5.0,233,5.0,1099,
23,17,5.0,1521,,1333,5.0
0,903,,602,1.0,1195,3.0
230,1313,5.0,52,4.0,185,
119,1072,5.0,1282,4.0,1107,
92,875,4.0,1451,,717,4.0
119,103,4.0,791,4.0,1404,
41,1058,3.0,484,,853,3.0
190,1505,4.0,1380,4.0,1018,
61,1658,4.0,1386,4.0,891,
63,311,5.0,1579,,847,2.0
129,1575,3.0,73,,654,4.0
51,1337,,651,4.0,955,5.0
85,176,,537,5.0,447,5.0
10,603,2.0,1230,3.0,1551,
106,197,2.0,758,4.0,1531,
11,466,4.0,951,,666,4.0
49,1473,5.0,1707,4.0,1407,
8,1200,2.0,1168,5.0,1598,
108,138,5.0,972,5.0,1231,
0,3,,1303,4.0,1111,4.0
127,996,5.0,518,,1479,3.0
26,214,5.0,1208,5.0,539,
30,822,4.0,971,3.0,447,
234,535,3.0,1660,5.0,1246,
81,1312,5.0,779,5.0,478,
0,1017,4.0,1053,,447,3.0
193,1124,,426,5.0,1658,5.0
23,1200,,1312,4.0,859,3.0
689,968,4.0,42,,988,1.0
173,197,2.0,599,4.0,1064,
15,41,5.0,1246,3.0,1647,4.0
36,100,3.0,1607,4.0,1037,
21,490,4.0,397,2.0,974,3.0
16,1157,,631,3.0,731,4.0
223,246,,1705,4.0,542,5.0
290,1201,,486,2.0,1694,2.0
566,372,,965,5.0,606,5.0
164,1587,3.0,853,,942,3.0
25,16,3.0,212,4.0,1288,
15,1074,,626,3.0,1717,4.0
175,697,4.0,458,,1084,2.0
503,417,3.0,1606,5.0,1050,
40,1077,5.0,1302,5.0,1370,
38,1051,,1212,4.0,415,5.0
167,451,3.0,1694,3.0,255,3.0
92,1364,2.0,1606,4.0,7,
15,752,5.0,148,5.0,1061,
16,1041,4.0,1,4.0,774,
0,336,4.0,1169,3.0,533,
16,962,4.0,1034,,319,4.0
192,149,3.0,1639,,1210,5.0
282,627,5.0,982,5.0,1631,
222,619,,188,5.0,1375,3.0
216,1474,,440,3.0,1279,3.0
23,1588,3.0,53,,1062,5.0
297,996,3.0,1278,5.0,911,
594,962,,1667,3.0,1014,5.0
37,145,5.0,618,4.0,747,5.0
214,594,3.0,873,,748,4.0
62,212,5.0,842,,1246,4.0
26,898,,166,2.0,1757,4.0
40,1360,4.0,1107,5.0,1125,
462,1030,5.0,539,,1711,2.0
157,227,5.0,1611,,334,5.0
52,167,4.0,251,2.0,1662,
181,1496,,617,5.0,1102,4.0
11,1461,,1096,5.0,1001,3.0
296,1489,,1654,4.0,1470,4.0
183,1396,3.0,830,5.0,1726,4.0
374,578,,444,5.0,638,4.0
297,1012,,1531,3.0,1421,5.0
16,32,5.0,418,5.0,1114,
28,1303,3.0,1609,4.0,1549,
245,387,4.0,266,5.0,638,5.0
40,1159,4.0,1563,4.0,1453,
443,1184,4.0,1313,5.0,1045,
254,340,,1701,3.0,1547,3.0
8,502,5.0,1694,5.0,974,5.0
180,0,,1377,4.0,550,4.0
16,454,5.0,1643,4.0,1244,1.0
15,1168,5.0,985,5.0,1692,4.0
214,1575,4.0,1309,,1053,3.0
374,596,,523,3.0,47,4.0
149,1412,,1318,4.0,246,5.0
180,696,4.0,489,4.0,1291,
105,384,3.0,1457,3.0,1481,
1,1111,4.0,632,3.0,1485,
33,950,,1531,3.0,1324,3.0
222,576,4.0,1667,4.0,663,
108,1441,4.0,1537,,398,3.0
145,1299,4.0,1383,4.0,1335,
208,99,5.0,586,,622,5.0
37,1585,5.0,1538,,1144,3.0
207,1745,3.0,1157,5.0,1039,
129,864,,1412,5.0,215,4.0
456,1552,3.0,34,,1388,4.0
92,145,,1478,4.0,783,3.0
421,276,4.0,330,3.0,975,
22,1283,2.0,1732,,1679,5.0
369,1154,,19,4.0,823,4.0
88,324,3.0,1224,4.0,410,
337,817,2.0,57,,890,3.0
129,1682,5.0,755,4.0,908,5.0
49,1050,3.0,1453,,303,4.0
202,272,,273,4.0,801,2.0
193,146,4.0,1590,,761,5.0
69,1490,5.0,330,5.0,1101,
313,1717,5.0,968,5.0,286,
11,448,4.0,393,,428,5.0
96,1318,,1503,4.0,751,3.0
44,1344,3.0,811,5.0,1676,
134,1177,,860,4.0,221,3.0
438,1728,,713,3.0,717,4.0
198,1649,4.0,1715,,1528,4.0
44,102,5.0,1277,,222,4.0
276,245,2.0,759,3.0,525,
415,865,5.0,1236,,669,3.0
21,422,,103,4.0,280,4.0
381,1417,1.0,125,3.0,254,3.0
20,834,3.0,1224,4.0,665,
42,1169,3.0,1699,3.0,836,
44,1170,3.0,1274,,334,3.0
177,836,3.0,1189,,1707,3.0
51,625,,269,5.0,494,5.0
352,50,,59,5.0,623,4.0
456,1344,3.0,1696,3.0,1186,
374,423,4.0,1562,,511,3.0
149,402,,231,3.0,108,4.0
71,549,,394,4.0,1436,3.0
43,481,,1539,4.0,1470,5.0
251,1187,4.0,1640,,1224,3.0
86,502,3.0,26,,1194,4.0
178,580,3.0,1703,2.0,1450,
208,1044,5.0,1431,,11,3.0
9,901,4.0,1333,4.0,1656,
44,1731,5.0,1722,4.0,12,
228,816,,218,3.0,1275,5.0
107,1264,3.0,1425,,1183,5.0
251,90,,254,3.0,287,2.0
161,243,4.0,583,,1071,2.0
283,229,3.0,1387,2.0,1679,
9,276,3.0,135,,303,3.0
181,1731,,453,1.0,839,4.0
238,1669,3.0,789,4.0,1371,
25,102,3.0,136,1.0,763,
8,1201,,726,4.0,1070,4.0
169,480,5.0,1336,,1564,4.0
149,417,3.0,1410,4.0,250,
393,230,2.0,310,,1071,2.0
44,759,3.0,585,4.0,63,
223,592,,1269,4.0,732,4.0
461,673,,1210,3.0,619,3.0
16,1424,4.0,1416,5.0,301,
160,133,3.0,604,,415,3.0
127,1154,5.0,579,5.0,1288,
200,1031,5.0,890,3.0,1132,
416,532,4.0,1205,4.0,572,
26,803,2.0,117,5.0,533,
133,433,,876,3.0,316,2.0
358,434,4.0,483,4.0,280,
768,834,2.0,1092,4.0,1757,
73,1160,3.0,1050,,1707,4.0
228,1314,4.0,834,4.0,877,
331,293,,1195,1.0,107,2.0
16,122,3.0,442,4.0,223,3.0
181,453,1.0,775,,280,3.0
560,707,,419,3.0,1482,4.0
54,467,4.0,1098,4.0,588,5.0
388,1300,,1381,4.0,78,2.0
61,1049,4.0,841,3.0,1676,
436,632,4.0,233,5.0,540,
32,1073,1.0,1603,5.0,456,3.0
127,1101,,831,4.0,447,3.0
152,118,,713,3.0,1581,3.0
317,275,,292,4.0,1591,2.0
1,1075,5.0,1060,5.0,75,
81,66,,4,5.0,351,4.0
16,1411,4.0,138,4.0,446,
190,1158,4.0,1703,3.0,1404,
64,464,3.0,934,2.0,1067,
180,480,5.0,929,,636,2.0
33,293,4.0,90,5.0,253,
415,352,3.0,842,,1086,4.0
145,611,,1307,2.0,975,4.0
143,1443,,1113,3.0,1149,4.0
62,1203,3.0,126,,334,5.0
69,864,5.0,1524,4.0,732,5.0
0,1603,4.0,222,,47,4.0
50,1299,2.0,851,4.0,1273,
153,775,3.0,632,1.0,686,
76,1479,4.0,492,,924,5.0
61,912,,775,4.0,1255,5.0
11,528,5.0,1735,1.0,1614,
9,1586,4.0,1203,,520,3.0
43,1265,5.0,1143,,715,1.0
183,467,4.0,1048,4.0,1244,
146,176,,834,3.0,1063,3.0
40,1329,4.0,248,,1609,5.0
68,821,5.0,167,3.0,954,
106,999,5.0,761,2.0,12,
205,1235,5.0,532,4.0,1015,
113,980,4.0,1753,5.0,1386,
49,682,,908,4.0,573,3.0
61,309,4.0,1654,4.0,284,
43,1024,5.0,1396,5.0,1295,5.0
129,1449,5.0,890,3.0,1262,
246,193,4.0,179,2.0,88,5.0
23,1365,4.0,828,5.0,364,5.0
190,1233,4.0,1721,2.0,30,
180,1607,5.0,600,,314,3.0
231,1623,5.0,1576,4.0,943,
278,1088,,1058,5.0,710,3.0
274,1184,3.0,1287,,1341,5.0
379,466,1.0,316,5.0,1677,
233,51,4.0,1526,2.0,1126,
16,325,4.0,1688,,1596,5.0
274,176,3.0,1442,,627,4.0
122,294,4.0,1528,5.0,1388,4.0
181,1537,4.0,1670,1.0,494,
15,185,4.0,1514,,683,4.0
69,978,5.0,1019,,444,5.0
1,1506,5.0,1609,5.0,1435,
15,245,5.0,1163,,797,4.0
33,1235,,631,5.0,1017,4.0
321,52,3.0,1607,5.0,1208,
306,1155,,1020,3.0,1694,3.0
61,1184,5.0,1619,3.0,1070,4.0
44,258,5.0,999,5.0,637,
68,1296,4.0,1047,4.0,156,4.0
465,243,4.0,1607,,1535,4.0
0,245,4.0,310,,263,4.0
253,624,,1013,4.0,101,4.0
51,928,4.0,645,,120,1.0
16,506,5.0,1418,5.0,782,
124,988,4.0,781,4.0,494,
63,407,5.0,136,4.0,1628,
161,477,3.0,254,,1295,3.0
11,1684,5.0,1549,,623,2.0
213,832,4.0,976,4.0,605,
16,1699,3.0,440,,602,2.0
113,1468,5.0,444,3.0,1085,
52,1152,3.0,772,,1647,2.0
15,998,4.0,840,5.0,569,5.0
40,677,,939,2.0,1646,4.0
68,294,5.0,1207,1.0,31,
180,162,4.0,1240,4.0,313,
425,1394,4.0,1047,,862,2.0
272,816,,1344,2.0,1026,3.0
37,411,5.0,1565,5.0,109,
8,1205,5.0,1285,3.0,1273,
213,1556,5.0,172,,333,2.0
598,1175,4.0,410,,1294,5.0
358,914,,834,4.0,937,4.0
26,133,5.0,567,4.0,1690,
222,1458,3.0,854,3.0,137,
62,211,,439,4.0,1047,5.0
149,1684,3.0,1118,,767,3.0
101,101,3.0,1287,,1164,4.0
49,1654,4.0,1673,4.0,970,5.0
246,800,5.0,178,3.0,77,
511,754,4.0,1519,,399,4.0
274,612,,507,4.0,1661,2.0
62,136,4.0,109,5.0,1199,
44,1107,5.0,588,4.0,1054,4.0
377,802,,921,3.0,1242,3.0
161,1619,3.0,374,1.0,1308,
236,965,4.0,218,3.0,636,
81,941,,558,4.0,62,4.0
277,1448,4.0,1340,,383,3.0
48,1649,4.0,932,,519,5.0
208,162,5.0,1076,,1476,4.0
8,789,5.0,966,,1031,5.0
109,1635,,1416,4.0,175,5.0
16,882,4.0,311,4.0,1052,4.0
132,1136,,721,3.0,212,4.0
153,705,3.0,362,,622,3.0
205,1633,,819,3.0,1564,2.0
22,968,4.0,106,3.0,1083,
72,1428,5.0,125,4.0,1294,
119,1538,,853,3.0,1241,5.0
15,1564,4.0,1117,,78,4.0
248,897,3.0,78,5.0,1423,
228,357,4.0,821,,990,4.0
209,1050,1.0,619,,364,4.0
120,1091,4.0,35,,1047,1.0
331,726,3.0,29,,109,4.0
594,632,2.0,424,2.0,799,
478,28,,1229,3.0,622,1.0
62,1188,4.0,395,3.0,1551,
255,1186,2.0,1096,,1307,2.0
8,595,5.0,900,,390,4.0
86,466,,217,3.0,573,2.0
397,244,4.0,406,4.0,1100,4.0
209,1520,3.0,1137,,535,2.0
69,483,5.0,1283,,107,5.0
336,728,4.0,1084,3.0,621,
11,1400,4.0,1736,,1388,3.0
44,1442,4.0,1725,4.0,78,3.0
30,854,,554,5.0,1310,4.0
61,581,,1365,5.0,122,4.0
68,1267,3.0,1015,,985,4.0
114,706,,1479,3.0,175,5.0
181,1248,5.0,1025,2.0,1724,
81,790,,329,5.0,1372,5.0
152,759,5.0,8,4.0,1370,
135,198,,555,3.0,604,4.0
96,1344,,347,2.0,1196,3.0
32,1066,2.0,1694,4.0,1551,
277,897,5.0,1714,,892,4.0
26,275,5.0,997,,555,2.0
11,1281,,1044,4.0,1208,5.0
160,978,,1637,3.0,1070,4.0
43,1285,,118,5.0,461,5.0
222,1299,,404,3.0,731,4.0
309,149,5.0,325,1.0,23,
661,1057,,708,1.0,726,4.0
48,519,5.0,1033,,254,3.0
277,160,,1587,1.0,731,1.0
128,177,4.0,1387,,1356,4.0
146,434,3.0,233,5.0,718,
234,1528,3.0,1066,5.0,603,
81,435,5.0,1349,4.0,201,
43,1280,,1748,4.0,907,5.0
274,1655,5.0,109,3.0,1279,
297,726,4.0,1161,4.0,1341,
162,177,4.0,822,3.0,298,
149,34,,970,4.0,411,5.0
119,1664,4.0,1028,5.0,1180,5.0
26,71,5.0,183,3.0,330,4.0
85,1748,5.0,1014,4.0,491,
51,1473,,1122,5.0,281,5.0
11,1683,5.0,1304,3.0,425,
1,513,5.0,269,3.0,1070,3.0
32,51,5.0,504,3.0,761,
219,1428,4.0,1301,4.0,1563,
94,1232,4.0,1013,5.0,910,
107,228,,1047,2.0,1327,4.0
265,1591,3.0,1579,5.0,125,
159,24,4.0,1084,3.0,943,2.0
128,434,,806,5.0,1020,3.0
16,1041,4.0,180,,1103,3.0
213,883,,906,3.0,795,3.0
413,997,3.0,1398,2.0,1099,
193,1360,,483,5.0,1658,5.0
292,967,4.0,1496,,1737,4.0
193,1632,,1155,3.0,853,5.0
0,993,3.0,759,2.0,428,
343,1122,,405,4.0,1242,4.0
85,1073,1.0,984,,1358,4.0
62,1209,,1563,5.0,831,3.0
127,1332,,424,5.0,1182,5.0
177,679,2.0,120,,985,4.0
69,1682,5.0,968,4.0,1324,
225,985,4.0,1625,,316,5.0
11,1057,3.0,1266,4.0,1239,
149,149,4.0,1014,5.0,286,1.0
23,274,,568,5.0,1644,5.0
69,192,,1682,5.0,573,5.0
390,1093,4.0,1242,4.0,367,
128,566,5.0,970,,925,5.0
68,1190,3.0,475,3.0,717,4.0
43,560,4.0,1,5.0,1015,5.0
11,1266,4.0,595,4.0,165,
149,1157,4.0,1195,4.0,588,
135,146,5.0,310,,1561,2.0
440,1730,,1282,3.0,937,1.0
146,1520,3.0,600,3.0,874,2.0
106,82,,507,4.0,877,4.0
210,1296,3.0,469,,650,5.0
101,1479,4.0,415,4.0,767,
274,17,4.0,905,4.0,90,4.0
154,1324,,1421,5.0,735,4.0
220,1253,4.0,405,,1334,4.0
229,1603,5.0,115,,1460,3.0
343,722,2.0,1128,,1071,4.0
61,1739,,1740,4.0,270,4.0
228,1010,4.0,532,5.0,1087,
187,1650,,356,3.0,1534,3.0
15,1333,4.0,1480,4.0,1099,5.0
190,1398,4.0,1134,,1182,4.0
471,17,,228,1.0,1102,3.0
2,1703,5.0,60,5.0,12,
129,633,5.0,1754,,75,5.0
229,1394,,1077,4.0,1564,4.0
107,967,4.0,1244,,605,3.0
43,790,2.0,1033,,1049,3.0
113,576,3.0,1282,4.0,344,
379,1136,2.0,809,4.0,345,4.0
352,848,,1096,3.0,221,3.0
415,1427,,229,4.0,1694,4.0
229,1177,5.0,1740,,879,4.0
81,1554,,436,4.0,876,2.0
16,638,4.0,1103,3.0,655,
119,1194,3.0,955,5.0,1084,3.0
132,856,,106,2.0,815,3.0
149,1509,,998,4.0,1194,4.0
7,779,,28,4.0,717,5.0
81,835,5.0,822,4.0,1534,5.0
149,1002,4.0,364,4.0,477,
234,289,5.0,179,,1146,5.0
231,33,5.0,717,5.0,1742,
49,1175,4.0,615,5.0,1705,
44,532,3.0,757,4.0,1037,
180,1139,,309,4.0,1575,2.0
8,631,4.0,1339,4.0,1087,5.0
135,186,5.0,1163,,429,4.0
180,1235,3.0,794,,843,3.0
145,450,,1635,1.0,1027,1.0
105,99,5.0,700,,1326,2.0
94,16,,602,1.0,415,4.0
105,901,4.0,1205,,1654,5.0
535,562,,251,2.0,571,4.0
193,1745,5.0,1505,4.0,1281,
149,1409,3.0,146,3.0,83,
26,992,5.0,857,5.0,844,4.0
0,481,2.0,212,5.0,88,5.0
590,137,,1564,3.0,1134,5.0
107,838,,1177,4.0,1327,4.0
23,258,1.0,118,,22,4.0
544,1250,2.0,1495,3.0,169,
16,1057,4.0,436,3.0,1557,3.0
44,289,,1686,5.0,490,1.0
268,0,,532,2.0,1606,2.0
782,757,3.0,309,,398,3.0
40,550,3.0,587,,828,3.0
161,1205,3.0,221,3.0,1294,
19,548,,633,5.0,330,4.0
108,619,4.0,1563,,923,3.0
513,1600,2.0,1235,3.0,190,
37,1090,5.0,1006,5.0,575,4.0
62,897,,439,4.0,188,5.0
81,659,,1653,4.0,76,5.0
404,151,3.0,410,3.0,203,
31,0,4.0,210,,486,3.0
218,1072,,833,3.0,1196,2.0
