item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
61,162,,1731,,1351,5.0,72,3.0,473,4.0,874,4.0,235,3.0,1263,,1151,
127,1585,4.0,1569,,306,3.0,1155,3.0,229,4.0,1285,5.0,1563,,188,3.0,1469,
202,576,3.0,176,4.0,1556,3.0,1592,,1064,4.0,842,,1660,5.0,94,,1358,
49,753,,1380,5.0,1156,1.0,709,3.0,1098,4.0,460,5.0,636,3.0,588,,1645,
54,67,5.0,740,3.0,646,4.0,1033,,425,,1066,4.0,1562,,315,,556,3.0
23,321,4.0,49,,290,,1010,4.0,1031,5.0,1096,2.0,377,,524,4.0,1276,5.0
15,401,,1329,,1266,5.0,1336,,488,,1192,5.0,936,5.0,220,4.0,1501,5.0
81,1048,5.0,1017,3.0,921,5.0,937,4.0,89,4.0,1580,5.0,573,4.0,638,5.0,1103,
44,832,4.0,1463,4.0,1015,,1000,,1753,4.0,1371,4.0,222,4.0,687,,783,4.0
129,145,3.0,1361,,146,5.0,1144,3.0,217,5.0,1625,5.0,1324,5.0,333,,15,
43,832,5.0,498,,87,5.0,775,4.0,777,,1228,3.0,1484,,1230,,367,3.0
81,646,4.0,998,5.0,839,4.0,455,,1320,,10,,939,3.0,1227,,251,4.0
113,401,,545,,1586,,677,3.0,937,4.0,73,,409,3.0,169,4.0,218,2.0
149,114,,66,,1317,4.0,757,,1253,4.0,1687,,186,4.0,572,3.0,717,3.0
172,976,2.0,144,3.0,1554,,228,3.0,1304,,841,,1419,,1357,4.0,686,4.0
11,849,,338,3.0,695,4.0,663,,1004,,445,5.0,877,4.0,1294,5.0,366,
129,640,,401,5.0,277,5.0,985,5.0,1722,3.0,923,,411,5.0,686,5.0,1406,
48,1024,5.0,977,5.0,1522,,67,,1059,3.0,56,5.0,1400,5.0,137,,143,
68,1425,4.0,1091,2.0,1444,,1752,5.0,860,3.0,925,,397,4.0,94,,255,
8,1440,,1552,4.0,241,,1569,,1364,3.0,1108,5.0,1174,,1129,4.0,713,3.0
193,1285,,1205,5.0,229,5.0,1606,4.0,1734,4.0,889,4.0,1226,,1247,,207,4.0
11,1027,5.0,1204,,406,5.0,1034,3.0,539,5.0,1660,,1391,3.0,1007,,719,
44,466,4.0,661,5.0,375,4.0,1127,,1576,,811,5.0,251,4.0,1407,5.0,655,
81,417,3.0,436,4.0,1172,5.0,53,5.0,296,5.0,1416,,60,,1517,,830,
92,688,,593,,563,3.0,787,,293,4.0,1606,4.0,983,2.0,330,4.0,1115,
15,385,5.0,1619,,1159,2.0,585,2.0,745,4.0,1755,,639,4.0,463,,847,
16,1058,3.0,1220,5.0,1652,,822,3.0,790,,504,,618,2.0,411,,447,5.0
113,225,3.0,676,,183,,231,4.0,156,3.0,12,,1549,2.0,494,3.0,1326,
208,1666,,1395,3.0,1683,5.0,20,5.0,1366,4.0,362,,1371,,1357,5.0,1389,
51,528,,593,,18,4.0,52,5.0,501,3.0,421,,1175,,508,5.0,1599,4.0
15,1425,4.0,514,,962,5.0,1427,,985,5.0,745,4.0,1323,,1580,,783,4.0
219,1169,4.0,1653,,1654,3.0,54,4.0,1638,4.0,246,,216,,888,2.0,1100,5.0
10,1040,3.0,288,1.0,932,5.0,421,,23,2.0,488,4.0,264,,587,,653,5.0
129,433,5.0,502,3.0,1191,,633,5.0,105,,954,5.0,1677,3.0,1389,,1678,4.0
169,896,,928,,544,,133,4.0,309,5.0,231,3.0,488,,74,4.0,1004,1.0
16,832,3.0,1184,3.0,1569,,1043,,87,,311,4.0,136,3.0,617,4.0,1290,
44,1664,4.0,1136,3.0,665,,570,,1498,,603,4.0,1485,3.0,109,4.0,13,
26,417,3.0,930,,1266,,1593,4.0,714,,138,3.0,1341,,733,2.0,271,5.0
11,112,5.0,785,5.0,962,4.0,947,,1429,,8,4.0,1130,4.0,652,,301,
16,1601,,1426,3.0,501,,1177,2.0,666,4.0,715,,475,4.0,1228,4.0,1471,
44,1377,5.0,18,4.0,454,,1430,,1670,4.0,791,4.0,72,3.0,1466,3.0,783,4.0
15,1697,,434,5.0,1108,5.0,788,4.0,1605,,1430,4.0,390,3.0,342,,77,4.0
44,1601,,1302,4.0,1095,5.0,1704,,697,4.0,969,,137,3.0,1402,,207,3.0
23,500,5.0,405,3.0,839,5.0,186,5.0,972,,989,,445,,1038,,655,4.0
37,802,4.0,1458,,788,5.0,1429,2.0,117,,456,4.0,713,4.0,105,,797,
44,928,,369,3.0,1361,5.0,658,,1172,3.0,1431,3.0,1002,,1677,,654,5.0
0,560,4.0,1696,,357,4.0,181,,1480,,539,4.0,459,2.0,732,3.0,654,
8,867,,406,4.0,1608,,457,5.0,314,5.0,74,3.0,650,5.0,171,,172,
26,512,,465,,1170,4.0,1751,,1417,4.0,891,5.0,284,,1405,4.0,1421,5.0
105,960,,881,2.0,642,,386,,918,,343,3.0,983,4.0,670,3.0,1519,3.0
207,675,,691,2.0,372,4.0,436,,724,3.0,198,,1384,,281,4.0,269,3.0
15,1138,,1410,,452,4.0,1334,5.0,552,4.0,1242,5.0,11,,1565,4.0,1230,
48,577,,401,,1588,,1638,5.0,1719,,1113,5.0,905,4.0,795,5.0,1470,5.0
0,1250,3.0,1573,,232,4.0,1577,4.0,1609,4.0,1722,3.0,1627,,1516,,12,
49,881,,1075,,1156,1.0,758,4.0,1272,2.0,936,5.0,1339,,1163,,303,4.0
16,769,4.0,339,4.0,132,4.0,788,,68,5.0,37,5.0,1178,,1547,3.0,862,
26,288,5.0,848,,1601,4.0,1078,,1736,,1481,5.0,331,3.0,1596,,1182,5.0
54,468,4.0,324,3.0,997,,40,,664,3.0,1274,,618,3.0,1210,3.0,1370,
15,1072,4.0,1587,5.0,981,,1256,,890,4.0,349,,286,,815,5.0,783,4.0
43,240,,1153,4.0,1396,5.0,854,5.0,1638,4.0,601,,698,,859,5.0,12,
43,1152,5.0,1459,,1654,5.0,1431,,938,,1162,4.0,859,5.0,331,4.0,463,
8,1504,4.0,721,,914,5.0,963,4.0,1544,,1416,,1640,4.0,1420,,734,4.0
62,947,5.0,99,5.0,788,4.0,1285,,1382,,1063,,27,3.0,1102,4.0,1454,
43,976,5.0,194,,1442,5.0,1426,,164,5.0,1094,5.0,679,4.0,907,5.0,828,5.0
43,1504,,1187,,244,3.0,228,3.0,709,3.0,1734,,1271,,1434,4.0,1294,4.0
274,1056,2.0,1184,3.0,915,,532,4.0,1031,,1114,,315,4.0,1116,5.0,1581,
1,97,3.0,708,3.0,1620,,376,,555,1.0,1436,4.0,1663,4.0,1295,,591,
35,1505,4.0,17,,659,5.0,1028,2.0,729,4.0,842,,411,5.0,1229,,174,
43,961,5.0,1218,,1282,5.0,1106,5.0,1507,,311,5.0,1737,4.0,1519,,271,2.0
282,112,,1458,,1651,4.0,500,4.0,788,5.0,1446,4.0,231,2.0,331,,252,
81,1312,5.0,1588,3.0,1717,,1589,4.0,1400,5.0,1177,5.0,1706,4.0,410,,781,
23,1344,5.0,1124,5.0,1669,5.0,218,5.0,395,,1723,5.0,1211,,1229,,1374,
129,305,3.0,1394,3.0,83,,1397,,1718,5.0,1575,3.0,1321,3.0,1115,,367,
149,1153,,1233,5.0,1138,3.0,1108,,1749,,25,4.0,58,5.0,796,4.0,1310,4.0
54,1520,3.0,1267,,453,4.0,774,,824,,602,4.0,490,,141,5.0,302,3.0
8,853,5.0,725,5.0,677,5.0,693,,1574,5.0,886,,1672,,506,5.0,751,
16,1170,4.0,675,,644,5.0,522,3.0,1563,4.0,1676,,733,3.0,1438,,719,
190,1010,3.0,1733,,294,5.0,614,,1416,,744,4.0,107,3.0,588,4.0,1311,
40,513,5.0,865,4.0,1491,4.0,1475,,931,,214,5.0,1066,,669,,351,5.0
16,624,5.0,1361,4.0,1347,,51,3.0,1636,,123,,845,4.0,141,4.0,862,
26,1698,5.0,1667,4.0,1399,4.0,535,4.0,919,,1704,,1257,,874,3.0,380,
11,17,4.0,1057,3.0,68,,214,,1705,,970,3.0,1450,4.0,12,4.0,911,3.0
1,480,5.0,258,4.0,149,,969,2.0,633,,634,,442,,1437,3.0,143,4.0
11,401,4.0,1618,,708,3.0,517,3.0,731,5.0,348,,1164,4.0,285,,973,
257,1680,,417,3.0,1554,,466,,643,3.0,789,3.0,600,4.0,1130,,1181,4.0
11,1680,4.0,1569,,625,,1331,,1684,5.0,532,3.0,52,5.0,872,4.0,463,
49,1121,,1010,5.0,1652,,453,3.0,1082,,476,5.0,93,,558,5.0,63,2.0
180,752,,417,2.0,450,,569,,314,3.0,1098,5.0,795,4.0,732,4.0,31,
49,1473,5.0,1107,,1271,,1018,4.0,203,,476,5.0,525,5.0,1726,,926,4.0
183,369,,1587,4.0,19,5.0,388,,757,,1654,4.0,1367,,46,1.0,319,5.0
16,48,5.0,915,,870,3.0,598,4.0,215,,1560,,1241,5.0,268,4.0,317,4.0
11,656,,848,,418,5.0,1206,1.0,1415,,921,5.0,908,5.0,1533,3.0,701,
15,512,5.0,1665,,961,5.0,1395,,755,4.0,1527,,489,5.0,138,5.0,1242,5.0
23,1185,,565,4.0,1624,4.0,840,1.0,1433,4.0,1354,4.0,1387,,1151,,767,
26,49,5.0,1585,,1251,,390,5.0,1495,5.0,1687,4.0,1179,,797,5.0,686,4.0
16,1714,4.0,1240,4.0,937,4.0,1754,,442,4.0,1212,,797,,110,,415,3.0
49,1409,,50,,978,5.0,580,4.0,135,2.0,841,,926,4.0,686,,31,4.0
15,1345,,885,,200,4.0,1001,,1691,4.0,828,4.0,861,,78,4.0,47,5.0
223,1158,,1014,,166,5.0,1129,5.0,1737,,713,3.0,1321,,235,5.0,1023,1.0
23,672,,1697,4.0,1380,,326,,1142,5.0,1354,4.0,1611,4.0,1069,,878,4.0
15,928,,241,4.0,1746,3.0,627,,1734,,822,,1320,1.0,1260,5.0,766,5.0
149,224,,864,4.0,1104,,897,4.0,1538,,276,4.0,54,3.0,1708,4.0,686,4.0
16,1536,3.0,417,2.0,231,,313,3.0,1658,3.0,987,,827,,1004,,925,3.0
43,256,5.0,288,,961,5.0,483,3.0,118,5.0,583,,840,4.0,107,5.0,493,
44,1345,,1154,3.0,1172,3.0,1444,4.0,212,4.0,1752,,1739,4.0,845,5.0,1167,
49,160,5.0,340,,1718,,742,4.0,299,5.0,828,,1661,4.0,783,5.0,575,3.0
209,1649,5.0,579,,439,,968,4.0,697,4.0,1084,2.0,222,,574,,319,4.0
26,1,,1730,5.0,1139,,1603,,1445,3.0,808,,585,5.0,316,4.0,1101,1.0
0,1376,,336,4.0,1444,4.0,117,4.0,40,,906,3.0,1371,,508,3.0,110,
8,49,,1187,,965,3.0,1237,5.0,182,4.0,1511,,1720,3.0,1371,,332,4.0
11,417,4.0,705,,1155,4.0,1013,3.0,151,,423,2.0,26,,1660,,925,2.0
26,1697,5.0,1445,3.0,310,4.0,278,5.0,775,,1272,,1514,,75,4.0,910,
11,896,,198,,263,5.0,695,4.0,1511,,1400,4.0,1192,,584,3.0,1418,4.0
43,1232,,482,,1493,,1253,5.0,102,5.0,1064,4.0,89,,588,3.0,702,4.0
16,17,4.0,163,5.0,147,4.0,1572,,1540,,1639,3.0,1353,,428,3.0,349,
222,384,3.0,1536,2.0,881,1.0,1426,,1668,,1559,4.0,393,,571,,1196,4.0
15,464,,193,,34,2.0,1172,4.0,905,5.0,186,4.0,635,3.0,539,5.0,1356,3.0
200,834,5.0,18,3.0,115,,1269,,854,3.0,231,5.0,23,,200,4.0,1071,
8,1377,4.0,787,5.0,596,4.0,1605,,1496,,684,2.0,540,3.0,748,,1485,
208,1664,4.0,244,4.0,340,,1078,4.0,1400,,1658,4.0,365,5.0,766,,1167,
51,1024,5.0,1728,4.0,609,,102,5.0,567,,1351,,425,4.0,1242,5.0,460,5.0
81,1360,,1136,5.0,1697,5.0,294,5.0,583,5.0,1593,,556,1.0,204,,255,
61,1184,5.0,1125,,1573,,1702,3.0,1640,,10,,1034,3.0,955,5.0,220,3.0
177,836,3.0,133,5.0,1142,,424,5.0,1385,,684,,60,,1006,5.0,1503,4.0
22,977,5.0,945,,51,,451,1.0,964,,522,1.0,1677,,494,4.0,1199,3.0
16,1456,,865,5.0,722,4.0,760,5.0,218,2.0,491,5.0,876,,1660,4.0,286,1.0
190,1441,4.0,1522,,787,,182,,1449,4.0,1177,4.0,1002,,1196,4.0,444,3.0
119,1584,,67,3.0,1731,5.0,1540,,6,,1478,,102,5.0,1225,3.0,906,5.0
222,978,,1330,3.0,803,,1316,,1508,3.0,772,4.0,294,5.0,859,5.0,221,3.0
208,1041,5.0,1058,4.0,953,,153,4.0,218,2.0,908,4.0,1036,,669,,1229,
23,913,5.0,437,,855,5.0,1192,,1241,5.0,105,,1723,5.0,1086,5.0,623,5.0
11,242,,1138,,485,4.0,582,4.0,936,4.0,939,4.0,1021,4.0,494,3.0,623,2.0
51,1392,,993,,1314,4.0,756,,197,,1718,5.0,950,4.0,120,1.0,779,5.0
43,194,,1491,4.0,217,2.0,1705,,1434,4.0,957,5.0,686,5.0,1743,,367,3.0
15,917,4.0,1093,5.0,1302,4.0,470,,614,3.0,1286,,540,3.0,669,,1503,
11,1344,3.0,145,5.0,371,,868,5.0,408,4.0,154,5.0,1405,,1645,,46,4.0
200,912,2.0,17,4.0,147,,835,4.0,166,5.0,937,4.0,955,,1615,,1487,
23,448,5.0,129,,1715,3.0,419,4.0,20,5.0,1557,5.0,1290,,27,,475,5.0
15,994,,1252,,20,5.0,933,,502,3.0,886,5.0,220,4.0,63,4.0,319,5.0
43,595,,149,,70,5.0,1495,,615,5.0,890,5.0,1323,,623,4.0,1407,5.0
222,1138,5.0,708,3.0,676,,469,3.0,1496,,1609,5.0,1641,3.0,987,,1196,4.0
23,384,5.0,1664,5.0,1747,,86,5.0,1063,,188,5.0,1020,5.0,462,,510,
54,1024,5.0,912,,1441,4.0,945,,226,5.0,532,4.0,948,,1565,4.0,575,
377,1330,,772,,804,,1496,,392,2.0,521,3.0,603,4.0,1679,2.0,1295,3.0
43,448,,1745,3.0,82,,38,5.0,1030,,310,5.0,1670,4.0,1128,3.0,860,
43,1026,5.0,1060,5.0,308,,1542,,791,,711,5.0,1031,4.0,1070,5.0,494,
85,453,4.0,1638,4.0,166,4.0,120,,408,,25,4.0,971,2.0,108,,332,5.0
8,1552,4.0,1169,,709,4.0,1369,3.0,955,5.0,188,4.0,1340,,79,,1007,
40,916,,758,5.0,566,5.0,550,3.0,1560,,1256,,1020,5.0,1501,5.0,191,5.0
26,769,,1239,3.0,792,4.0,216,,1240,3.0,104,,1098,,1102,5.0,863,5.0
15,976,4.0,50,,371,5.0,227,3.0,1222,3.0,284,5.0,60,,941,,1741,
16,1248,5.0,738,,1635,4.0,436,3.0,1172,3.0,917,,1350,,695,4.0,379,
127,1285,5.0,1015,5.0,489,5.0,1674,5.0,58,4.0,75,,1198,,78,,575,
208,1072,4.0,1428,4.0,967,4.0,1691,,140,,892,4.0,604,5.0,1132,,687,
81,1395,5.0,163,5.0,20,5.0,1110,5.0,1382,,1480,,938,,798,,847,5.0
149,467,4.0,1093,4.0,1110,5.0,1015,4.0,71,,551,,185,,1514,,58,5.0
11,385,,900,3.0,564,,452,5.0,1691,5.0,588,3.0,1549,,206,4.0,79,
42,594,4.0,706,,1509,,566,4.0,1622,,1049,,1065,4.0,172,5.0,303,3.0
51,704,,1072,5.0,1060,,820,4.0,1720,2.0,633,5.0,154,,1419,,494,5.0
40,320,,675,4.0,598,5.0,89,,1017,4.0,1228,5.0,1628,,639,5.0,1503,3.0
68,1536,,1041,5.0,3,,867,4.0,1095,3.0,1544,5.0,888,5.0,490,,895,
23,624,5.0,1568,,161,,1255,4.0,1242,5.0,555,5.0,396,,1454,5.0,255,
15,1377,5.0,306,3.0,1203,5.0,1123,,968,4.0,232,,728,,1369,3.0,1706,
81,1554,,1523,5.0,693,5.0,278,3.0,423,,140,5.0,1740,2.0,1710,,495,4.0
15,304,2.0,176,3.0,1603,5.0,1012,5.0,133,4.0,743,,1641,,1067,,380,
51,465,,1219,,293,4.0,22,3.0,695,,215,3.0,1047,4.0,136,4.0,42,
149,722,4.0,963,3.0,1542,,838,,456,1.0,1114,,957,4.0,621,,974,5.0
193,1652,5.0,1189,3.0,197,,423,,1479,3.0,1560,,233,,138,5.0,1564,4.0
26,1281,5.0,374,5.0,1670,2.0,598,,599,3.0,1239,3.0,1273,5.0,1532,,350,
11,833,3.0,498,,1301,,1269,4.0,678,2.0,279,,439,3.0,970,3.0,111,
68,1408,,1345,3.0,355,,71,4.0,937,4.0,1019,3.0,555,4.0,107,4.0,991,
183,977,5.0,1186,3.0,354,,37,5.0,1445,,198,,1576,,1242,4.0,829,4.0
16,308,5.0,1031,,679,,696,,25,5.0,1610,,1597,3.0,1598,4.0,47,5.0
16,385,,481,3.0,81,3.0,1041,4.0,193,,550,3.0,844,,300,,399,4.0
51,737,5.0,1093,5.0,293,4.0,1670,,1433,5.0,907,4.0,1214,,783,,335,
26,1488,5.0,1617,,834,2.0,292,,1414,4.0,743,5.0,696,4.0,969,,924,5.0
16,1072,4.0,1186,4.0,739,,1444,4.0,1464,,1385,,1323,4.0,1627,3.0,477,
8,97,4.0,1217,,163,3.0,803,3.0,1587,5.0,789,5.0,71,3.0,1305,,1195,5.0
183,64,4.0,81,,962,2.0,146,4.0,1045,,165,,88,5.0,875,5.0,60,
49,1312,,1330,4.0,1570,5.0,212,5.0,309,5.0,53,,854,,216,,269,4.0
180,1155,,632,4.0,104,3.0,969,2.0,267,3.0,283,4.0,652,,157,,782,
11,688,,593,,17,4.0,740,,1510,,345,5.0,540,4.0,894,5.0,126,3.0
23,164,,264,,1209,3.0,1706,,1450,3.0,251,4.0,1421,5.0,126,5.0,1246,5.0
180,1553,,673,,1186,3.0,743,3.0,1688,3.0,1448,,1224,5.0,122,,1242,4.0
11,1344,3.0,1025,5.0,897,4.0,949,4.0,134,5.0,185,,714,4.0,588,3.0,205,
43,1749,,1383,4.0,1047,4.0,375,,233,5.0,553,,714,,203,5.0,1615,4.0
11,369,,133,4.0,1573,,374,4.0,102,4.0,855,5.0,440,,1067,,749,4.0
11,1616,,52,5.0,1413,,343,,329,4.0,1195,5.0,892,5.0,1725,,206,4.0
38,432,,801,5.0,1554,,1603,4.0,1748,2.0,806,2.0,825,,174,,1054,5.0
8,387,5.0,1557,5.0,918,,726,4.0,406,4.0,1722,,1706,,1323,,158,5.0
0,1344,,0,4.0,1378,5.0,563,5.0,341,,711,,141,3.0,1709,,254,2.0
26,145,,1377,4.0,1105,,1027,,484,3.0,949,5.0,363,5.0,1277,,717,2.0
62,1264,2.0,1441,,263,2.0,377,,1130,3.0,730,1.0,28,,286,,351,3.0
1,1251,5.0,1093,4.0,1319,,760,,1417,3.0,970,5.0,349,,381,,159,3.0
37,656,4.0,1606,4.0,1062,,663,,1433,5.0,540,5.0,157,,1422,3.0,719,
149,976,5.0,1332,,1030,4.0,1063,4.0,696,5.0,1017,4.0,713,4.0,859,,1006,4.0
222,724,,885,,1685,,855,,107,5.0,651,3.0,845,4.0,445,3.0,1181,5.0
15,1425,4.0,531,3.0,1222,3.0,1544,,1624,5.0,330,5.0,186,4.0,431,,1583,
278,1027,4.0,259,3.0,1157,2.0,1369,,57,,265,,217,3.0,123,,1437,4.0
200,1348,,117,4.0,566,5.0,1367,,1608,3.0,377,,1737,,842,4.0,1533,2.0
16,464,3.0,963,4.0,756,4.0,1573,,806,1.0,1719,3.0,488,,873,,159,3.0
11,612,4.0,1013,3.0,1157,,1751,4.0,1672,,1384,,505,5.0,1676,1.0,1647,4.0
40,321,4.0,65,,1730,5.0,1172,,757,5.0,905,4.0,1579,,1003,,1133,5.0
43,1041,,835,,389,,1717,1.0,807,5.0,1240,3.0,1674,5.0,1150,,1183,5.0
44,1715,,947,4.0,579,4.0,1429,4.0,311,4.0,1291,5.0,1501,4.0,605,,77,
208,144,4.0,1314,4.0,1587,4.0,1555,,1563,,971,3.0,652,,526,,1263,4.0
76,1744,,16,,54,4.0,1654,4.0,1190,4.0,475,,587,3.0,603,,859,1.0
375,528,4.0,1648,5.0,928,4.0,290,4.0,1604,,1545,,316,3.0,1613,,1070,
15,1536,,1265,,419,3.0,341,,951,5.0,456,4.0,1000,,1596,5.0,813,4.0
32,1296,2.0,161,,1169,5.0,65,,1573,5.0,535,5.0,410,4.0,1483,,750,
86,1520,,1249,,1141,,133,3.0,309,5.0,1368,,922,3.0,186,3.0,332,2.0
26,1456,4.0,1712,5.0,1377,4.0,1251,,885,4.0,1579,5.0,1276,4.0,718,,1391,
129,1137,4.0,1025,5.0,1652,4.0,741,4.0,1575,3.0,1018,5.0,1482,,1291,,1054,5.0
51,51,4.0,420,4.0,1367,5.0,1273,,489,5.0,426,,683,,1339,,1630,5.0
15,1537,,1297,4.0,18,5.0,54,5.0,790,5.0,1127,,1468,,78,4.0,303,4.0
85,481,,532,4.0,1253,4.0,550,,967,4.0,72,,585,3.0,444,5.0,878,
81,1585,5.0,1398,5.0,664,4.0,939,3.0,1435,,1756,,380,,430,4.0,783,2.0
15,50,,164,,1109,,1225,5.0,393,5.0,859,4.0,1179,5.0,347,,863,4.0
8,1025,5.0,1281,,626,4.0,179,3.0,228,4.0,1350,,535,4.0,953,,302,
11,1649,,1330,,1154,4.0,1027,5.0,1380,,229,4.0,1077,5.0,1189,5.0,1368,4.0
208,1168,5.0,1440,5.0,1600,2.0,866,1.0,707,4.0,579,,453,,1449,,1327,5.0
19,16,,368,4.0,1713,3.0,1652,3.0,1607,,489,4.0,1354,3.0,1583,,399,
129,546,,1411,,486,5.0,374,,664,5.0,1513,5.0,1497,5.0,63,5.0,1631,1.0
69,657,5.0,690,4.0,995,,1718,5.0,1670,5.0,967,5.0,1048,,1737,,236,
16,1634,4.0,788,,278,3.0,72,3.0,665,,26,,1402,4.0,14,,1502,5.0
219,1506,,1699,4.0,1028,2.0,596,5.0,694,5.0,551,4.0,955,,1710,,607,5.0
49,624,3.0,737,,1155,,1254,4.0,1255,4.0,1367,5.0,1257,,1564,5.0,1614,
33,834,4.0,483,4.0,1300,,484,3.0,805,,342,,1642,5.0,652,,1551,2.0
1,659,,900,2.0,263,4.0,1320,,522,3.0,907,,1580,4.0,172,5.0,1149,
234,532,5.0,1364,5.0,421,,1046,4.0,1400,5.0,1371,,988,4.0,1165,,959,
16,1009,,259,5.0,724,5.0,1365,,1382,,1655,,552,3.0,281,3.0,607,1.0
16,1265,5.0,594,,1300,3.0,1236,,1143,4.0,249,4.0,443,,1675,,1660,4.0
16,833,,1329,,1345,4.0,1460,4.0,740,5.0,88,,777,3.0,298,4.0,1402,4.0
23,177,4.0,497,,819,,1592,,1625,3.0,473,5.0,233,1.0,364,5.0,1084,4.0
197,1616,3.0,577,,353,3.0,290,,147,2.0,1480,3.0,107,3.0,92,,270,
49,992,5.0,1601,3.0,2,3.0,276,5.0,694,,871,,1661,4.0,383,,1087,
81,338,4.0,1330,,179,,1155,,693,5.0,55,5.0,488,4.0,1211,,717,3.0
23,689,5.0,1105,,392,5.0,873,3.0,410,,1643,4.0,283,4.0,1180,4.0,1358,5.0
16,1522,,1237,5.0,662,4.0,119,5.0,1657,,1020,4.0,956,5.0,253,4.0,383,4.0
200,208,,321,,34,4.0,227,5.0,742,,487,,1721,5.0,153,4.0,188,5.0
532,592,4.0,896,,720,,625,,146,3.0,595,,357,5.0,351,5.0,607,5.0
16,1456,,1472,4.0,930,3.0,435,5.0,10,,379,,892,4.0,926,5.0,335,
16,1728,,724,5.0,69,,405,4.0,806,1.0,1415,,1065,4.0,1277,,494,4.0
223,993,4.0,305,,1187,,1651,4.0,739,4.0,612,,1738,4.0,602,2.0,239,
44,768,3.0,2,,1575,,88,5.0,1336,5.0,248,,906,4.0,11,,253,4.0
16,720,,436,3.0,486,3.0,566,4.0,1704,,42,5.0,971,,523,3.0,1327,4.0
129,1521,,1682,5.0,116,,1591,2.0,1160,,537,4.0,397,5.0,1021,,1038,5.0
38,1361,,148,,1381,5.0,773,,742,,1606,4.0,1241,4.0,1049,5.0,783,5.0
208,832,5.0,1217,5.0,786,,418,4.0,761,5.0,812,,365,5.0,381,,799,
23,416,5.0,737,5.0,1075,5.0,964,4.0,1749,,22,4.0,905,4.0,731,,255,
33,230,,1174,,1735,4.0,1144,3.0,1260,2.0,380,,269,4.0,1614,,783,1.0
49,913,4.0,420,,950,4.0,1207,3.0,1196,,925,5.0,175,5.0,1711,4.0,1663,5.0
1,1170,4.0,277,2.0,517,,1558,,200,,90,5.0,828,4.0,1037,,1086,5.0
16,625,,595,4.0,100,3.0,759,3.0,487,,922,,730,1.0,94,,767,3.0
26,929,5.0,147,,1571,5.0,1444,,1623,5.0,586,,1533,,1423,4.0,1183,5.0
274,1056,2.0,1712,,785,,1586,,1366,,566,4.0,154,5.0,1116,5.0,909,5.0
73,1441,4.0,1508,3.0,1382,,1591,,663,,520,4.0,1065,3.0,634,2.0,1611,4.0
145,1728,3.0,417,,611,,932,4.0,1644,4.0,1356,,893,5.0,77,,269,5.0
26,1072,3.0,384,,1712,5.0,82,,259,,822,4.0,1447,5.0,1336,4.0,1117,4.0
23,529,5.0,2,4.0,1716,1.0,1253,2.0,585,5.0,923,,1132,4.0,1053,,1647,4.0
16,1281,,1411,4.0,6,4.0,359,,1463,,491,5.0,796,4.0,493,4.0,461,4.0
16,2,,1331,,439,5.0,1051,4.0,139,3.0,1148,,1197,,47,5.0,703,5.0
255,641,,1403,4.0,1195,3.0,1532,,492,,1052,4.0,909,5.0,1199,4.0,207,
23,832,,932,5.0,741,,1719,5.0,1607,,1209,3.0,939,4.0,1436,3.0,591,5.0
15,1109,,199,5.0,1304,,1113,4.0,1130,5.0,954,4.0,1211,,461,4.0,1439,
26,1633,,1698,5.0,1379,5.0,1253,4.0,789,3.0,203,,1068,4.0,1372,,1469,
44,163,3.0,644,4.0,372,,1638,3.0,1254,5.0,104,,714,,1308,,942,4.0
15,0,4.0,690,4.0,611,,646,5.0,822,,247,5.0,795,5.0,331,,635,3.0
183,1424,4.0,371,,35,,1476,4.0,151,,1258,4.0,1436,4.0,1708,4.0,1087,
208,496,,1488,5.0,513,5.0,244,4.0,199,5.0,1724,,61,4.0,493,,717,5.0
33,673,,897,3.0,321,5.0,1698,,1125,5.0,1077,4.0,86,,697,5.0,510,
8,816,3.0,83,5.0,1363,,36,,853,5.0,199,5.0,1416,,1341,5.0,63,2.0
49,816,4.0,1026,5.0,1027,,709,3.0,663,,953,,234,,1210,3.0,926,4.0
107,1457,,1025,1.0,114,2.0,1524,4.0,149,5.0,966,,616,2.0,841,,302,
23,977,5.0,676,5.0,1124,5.0,968,5.0,569,,329,4.0,523,,990,5.0,1503,3.0
8,4,3.0,900,,901,3.0,486,5.0,1478,,903,5.0,187,,1197,,638,5.0
16,1506,4.0,163,5.0,1427,,1395,4.0,712,,1243,,268,4.0,877,3.0,1119,
225,272,,1072,5.0,801,4.0,196,,149,5.0,168,4.0,1466,4.0,92,,1005,
43,1010,3.0,146,5.0,1367,5.0,1417,5.0,1578,,618,5.0,1530,4.0,716,,13,
23,835,,276,4.0,996,5.0,1687,,296,,505,5.0,1066,,970,5.0,911,4.0
274,64,2.0,496,,1153,5.0,19,4.0,613,4.0,200,,971,,1020,4.0,494,
44,1219,,1012,4.0,613,4.0,439,4.0,887,5.0,1592,3.0,186,4.0,140,,1151,
193,64,4.0,643,5.0,823,,839,5.0,1032,,1065,4.0,636,,508,,447,4.0
222,496,,835,4.0,1524,5.0,456,,681,,90,,172,5.0,974,4.0,686,4.0
49,576,5.0,961,,274,,1076,5.0,1032,5.0,1016,4.0,652,,620,,1391,5.0
