item,user-1,rating-1,user-2,rating-2
0,333,4.0,254,2.0
124,72,4.0,1450,4.0
105,1099,1.0,653,3.0
255,500,5.0,361,5.0
394,332,1.0,1183,5.0
185,913,5.0,783,5.0
44,1314,3.0,1310,4.0
76,1549,1.0,1534,5.0
113,1193,5.0,107,3.0
428,468,5.0,1487,5.0
113,1232,2.0,1084,3.0
180,1696,4.0,1227,2.0
48,1670,5.0,266,5.0
23,1436,3.0,429,5.0
62,117,4.0,1013,5.0
228,1026,5.0,290,4.0
122,1072,3.0,639,1.0
107,325,2.0,1606,5.0
135,482,4.0,76,4.0
11,1345,4.0,939,4.0
119,1239,4.0,1196,3.0
415,707,4.0,1254,4.0
71,951,4.0,651,5.0
23,298,5.0,620,5.0
105,919,3.0,1561,3.0
238,456,4.0,1307,4.0
188,44,3.0,127,5.0
11,1027,5.0,126,3.0
282,445,4.0,126,1.0
198,1495,4.0,233,1.0
8,1425,3.0,325,5.0
76,417,1.0,1501,4.0
354,1638,3.0,1738,4.0
51,1058,5.0,1094,3.0
390,480,4.0,217,2.0
145,963,4.0,1647,4.0
317,722,2.0,789,4.0
81,1184,3.0,763,5.0
69,937,5.0,1615,5.0
52,405,3.0,806,3.0
109,1159,5.0,1144,5.0
26,602,3.0,1292,4.0
16,336,3.0,1309,4.0
26,1461,4.0,75,4.0
43,801,3.0,364,5.0
472,560,3.0,1210,1.0
15,394,4.0,475,3.0
127,1728,3.0,1475,4.0
25,580,2.0,1210,1.0
124,1093,4.0,205,5.0
425,330,3.0,429,4.0
180,290,4.0,986,4.0
145,1603,4.0,1084,3.0
54,1172,3.0,492,5.0
8,1385,2.0,859,5.0
364,18,1.0,461,2.0
1,741,5.0,1546,4.0
865,1723,4.0,1182,3.0
16,75,3.0,943,3.0
193,1044,5.0,1658,5.0
86,738,5.0,1610,4.0
456,624,4.0,1364,5.0
23,145,4.0,1434,4.0
180,1539,3.0,842,3.0
16,146,3.0,735,3.0
51,1129,5.0,1642,5.0
216,1735,4.0,1399,4.0
11,341,5.0,887,5.0
37,489,5.0,1721,1.0
69,1426,4.0,572,4.0
19,855,5.0,138,4.0
1,566,3.0,1017,4.0
44,1574,5.0,426,4.0
232,532,4.0,1658,3.0
103,337,5.0,227,3.0
234,1303,5.0,988,4.0
42,1014,5.0,47,5.0
280,829,4.0,191,3.0
69,1095,5.0,314,5.0
22,197,3.0,54,3.0
61,690,4.0,472,4.0
562,294,3.0,783,1.0
129,500,5.0,85,4.0
222,452,5.0,107,5.0
200,1441,4.0,1158,5.0
71,288,5.0,1604,4.0
149,1531,3.0,1181,4.0
278,727,4.0,475,3.0
200,528,4.0,10,4.0
23,387,5.0,1033,4.0
217,1467,2.0,1100,3.0
254,1683,3.0,1721,4.0
144,230,4.0,459,2.0
83,561,2.0,1694,4.0
11,616,4.0,270,5.0
73,1706,5.0,894,5.0
25,1057,2.0,837,3.0
223,1747,4.0,1606,5.0
109,1155,4.0,1158,5.0
15,1168,5.0,1029,4.0
73,599,3.0,1129,4.0
148,1194,4.0,539,4.0
81,732,5.0,1422,4.0
152,226,5.0,1342,4.0
246,353,5.0,1132,5.0
183,1259,4.0,397,4.0
197,280,4.0,639,5.0
393,230,2.0,1254,3.0
113,233,2.0,1182,4.0
31,539,4.0,623,2.0
1,912,2.0,572,5.0
23,168,4.0,461,5.0
49,1205,5.0,1628,2.0
0,773,5.0,1608,4.0
42,374,3.0,1098,5.0
246,580,4.0,1295,5.0
222,1250,4.0,829,4.0
11,97,4.0,1717,4.0
11,80,3.0,859,4.0
177,453,4.0,679,2.0
8,1016,5.0,218,3.0
122,23,5.0,1275,4.0
188,888,2.0,58,3.0
81,582,4.0,249,4.0
11,1345,4.0,858,3.0
109,106,4.0,603,4.0
105,480,4.0,1599,3.0
95,406,3.0,1227,1.0
128,456,4.0,159,5.0
44,1688,3.0,1599,4.0
21,228,3.0,1563,5.0
287,1017,3.0,1148,2.0
40,1750,5.0,1420,4.0
129,1316,5.0,711,4.0
474,707,3.0,922,4.0
61,1320,4.0,1356,4.0
281,88,1.0,1567,3.0
51,1552,5.0,330,5.0
190,1658,3.0,1436,3.0
49,801,4.0,159,5.0
677,352,5.0,537,3.0
33,344,4.0,1608,4.0
198,855,4.0,190,5.0
273,1608,2.0,254,1.0
311,1606,2.0,602,2.0
26,1344,4.0,717,2.0
1,1361,5.0,978,3.0
228,1688,5.0,1241,5.0
26,52,5.0,681,3.0
22,208,1.0,874,4.0
128,997,4.0,1757,3.0
225,947,4.0,1162,5.0
149,513,4.0,63,4.0
109,567,4.0,1303,5.0
81,1267,5.0,1050,5.0
105,759,1.0,553,4.0
190,242,4.0,227,5.0
714,1040,5.0,411,4.0
68,822,4.0,236,4.0
44,970,5.0,718,4.0
43,817,4.0,853,4.0
23,1634,5.0,1101,5.0
537,1129,4.0,733,4.0
43,225,5.0,532,4.0
526,101,3.0,537,2.0
36,1714,4.0,969,4.0
238,1738,4.0,191,5.0
323,243,3.0,277,4.0
72,1585,4.0,294,5.0
358,1122,2.0,591,3.0
23,258,1.0,429,5.0
618,1629,3.0,1727,3.0
321,1025,4.0,967,4.0
87,1564,2.0,1181,2.0
160,233,5.0,1071,3.0
61,417,1.0,52,4.0
128,1642,4.0,1630,5.0
30,858,5.0,174,4.0
23,1558,5.0,605,4.0
223,1684,3.0,264,4.0
274,456,3.0,1564,3.0
113,1495,3.0,1417,4.0
222,1602,4.0,1364,4.0
148,738,2.0,967,3.0
297,1288,5.0,1038,5.0
296,1658,2.0,444,4.0
537,743,4.0,989,2.0
134,1685,4.0,1225,4.0
15,1028,3.0,495,4.0
185,619,3.0,783,5.0
110,864,5.0,456,3.0
61,1501,5.0,63,5.0
222,576,4.0,1417,3.0
44,550,4.0,1422,3.0
145,290,3.0,1098,5.0
16,262,5.0,1099,4.0
133,133,4.0,602,1.0
81,759,3.0,988,1.0
208,759,5.0,935,5.0
129,772,5.0,1654,5.0
43,1575,5.0,41,3.0
69,1428,5.0,157,5.0
8,1713,4.0,1006,5.0
180,1026,4.0,468,4.0
193,1652,5.0,1192,4.0
68,97,3.0,1563,5.0
127,166,2.0,828,4.0
42,294,3.0,1406,3.0
234,1738,4.0,1199,5.0
42,1377,4.0,309,5.0
42,186,1.0,603,4.0
16,1280,3.0,1170,4.0
430,468,2.0,245,3.0
11,1728,4.0,246,5.0
61,420,4.0,1084,3.0
11,1223,5.0,839,5.0
118,864,3.0,943,1.0
38,64,4.0,1327,3.0
40,99,3.0,421,5.0
223,738,3.0,1294,4.0
23,1552,1.0,965,5.0
16,909,5.0,1502,5.0
49,690,5.0,334,5.0
11,640,4.0,1440,4.0
44,1051,3.0,1084,3.0
439,657,4.0,254,4.0
84,1364,5.0,294,3.0
33,146,4.0,1005,4.0
275,1025,4.0,949,5.0
44,309,5.0,958,4.0
54,1072,4.0,302,3.0
462,855,5.0,1242,4.0
33,1081,4.0,859,1.0
15,253,3.0,317,4.0
122,1017,2.0,122,4.0
532,1170,4.0,568,4.0
81,1121,5.0,114,5.0
161,603,4.0,1756,3.0
107,1458,4.0,1732,3.0
1,642,5.0,1122,2.0
40,996,4.0,1253,4.0
180,1612,4.0,78,3.0
434,1377,4.0,1670,2.0
42,647,4.0,1660,5.0
172,283,4.0,1388,3.0
193,1058,4.0,818,2.0
275,600,2.0,143,5.0
208,519,4.0,696,5.0
23,1012,5.0,1610,3.0
207,724,3.0,188,3.0
197,410,4.0,572,3.0
21,141,1.0,174,2.0
174,1020,3.0,1341,4.0
49,1642,5.0,12,4.0
571,208,3.0,1282,3.0
89,384,2.0,874,3.0
81,102,5.0,1094,5.0
208,692,5.0,1100,4.0
144,34,3.0,1054,4.0
223,1136,5.0,306,4.0
229,1606,5.0,967,4.0
15,968,4.0,555,4.0
181,1170,3.0,905,4.0
427,483,4.0,244,5.0
19,1476,3.0,958,4.0
183,1679,4.0,127,5.0
1,1013,4.0,875,4.0
377,985,4.0,1183,4.0
132,483,3.0,397,4.0
43,986,5.0,1740,4.0
214,679,5.0,1160,5.0
228,532,5.0,1688,5.0
122,308,5.0,1694,4.0
11,711,5.0,121,4.0
81,358,3.0,543,5.0
234,1450,4.0,1679,5.0
26,532,5.0,1689,4.0
43,950,5.0,588,3.0
83,1433,4.0,1722,4.0
21,406,3.0,365,5.0
119,311,5.0,121,4.0
49,240,5.0,897,4.0
109,332,4.0,221,4.0
284,490,2.0,1259,2.0
109,468,2.0,1017,5.0
43,880,5.0,847,5.0
85,1428,3.0,1253,4.0
430,468,2.0,357,2.0
149,494,4.0,1327,5.0
454,321,4.0,1642,3.0
33,1100,4.0,284,4.0
375,1318,4.0,1436,3.0
8,144,4.0,968,5.0
52,148,3.0,8,2.0
23,1720,3.0,894,4.0
152,572,5.0,271,3.0
23,215,4.0,568,5.0
26,932,4.0,1743,5.0
110,1144,4.0,840,3.0
16,73,5.0,1737,4.0
88,193,3.0,269,2.0
180,374,2.0,1175,3.0
8,880,5.0,1228,5.0
44,1425,5.0,278,3.0
45,1425,4.0,1638,3.0
69,664,4.0,172,3.0
10,1126,4.0,1097,5.0
209,976,3.0,970,4.0
134,6,4.0,1695,5.0
61,996,4.0,955,5.0
319,731,2.0,972,3.0
103,864,4.0,76,4.0
129,390,5.0,1038,5.0
135,803,4.0,461,3.0
217,753,3.0,71,3.0
206,1270,1.0,639,4.0
44,1634,4.0,686,4.0
15,194,5.0,883,5.0
113,532,3.0,1210,3.0
209,490,1.0,1103,2.0
180,16,4.0,576,3.0
122,470,3.0,479,5.0
128,1561,3.0,1534,5.0
71,1459,5.0,997,5.0
390,1664,3.0,468,3.0
25,1125,5.0,269,5.0
129,826,5.0,831,5.0
11,1688,3.0,314,3.0
104,1715,3.0,840,3.0
61,1702,3.0,1503,5.0
77,356,5.0,967,4.0
43,1064,4.0,1309,4.0
379,836,3.0,1366,5.0
207,513,4.0,1188,5.0
16,820,5.0,324,3.0
246,50,5.0,996,3.0
202,1253,3.0,717,5.0
32,532,4.0,844,3.0
314,644,4.0,645,3.0
49,386,3.0,653,4.0
246,1637,4.0,1397,4.0
16,119,5.0,1213,3.0
127,1491,4.0,1334,4.0
69,276,3.0,269,4.0
40,1015,4.0,29,3.0
76,1524,5.0,1364,4.0
43,197,4.0,1242,5.0
61,387,4.0,28,5.0
143,972,2.0,303,2.0
26,321,3.0,249,4.0
113,1720,2.0,59,2.0
86,99,2.0,1325,3.0
99,207,5.0,415,4.0
71,1209,5.0,1690,5.0
456,188,3.0,844,1.0
15,83,5.0,1235,4.0
19,1048,4.0,1242,3.0
555,978,5.0,888,4.0
32,1299,5.0,394,4.0
43,310,5.0,1096,5.0
105,512,1.0,1363,2.0
129,738,5.0,643,4.0
129,809,5.0,254,5.0
106,865,5.0,888,2.0
169,851,3.0,1703,5.0
15,1523,5.0,958,5.0
81,612,5.0,1663,4.0
0,1154,5.0,1420,4.0
442,280,4.0,831,2.0
16,192,4.0,602,2.0
76,1109,5.0,1036,3.0
43,851,5.0,707,4.0
127,1312,2.0,1340,5.0
33,1607,4.0,1676,3.0
128,738,5.0,204,4.0
246,419,5.0,72,3.0
390,1284,1.0,585,2.0
44,167,5.0,138,5.0
222,1291,5.0,1135,4.0
202,97,3.0,1253,3.0
8,1195,5.0,1662,4.0
161,977,3.0,942,3.0
577,904,5.0,351,3.0
225,717,5.0,623,5.0
216,740,3.0,1100,4.0
173,1745,4.0,468,4.0
23,946,5.0,1588,3.0
26,985,4.0,1708,4.0
61,1010,4.0,136,2.0
190,901,3.0,1183,5.0
120,912,1.0,1196,3.0
375,532,3.0,1144,4.0
3,0,4.0,1253,5.0
15,894,5.0,1182,4.0
222,612,4.0,262,3.0
25,692,4.0,293,2.0
101,1027,5.0,807,4.0
11,423,2.0,759,4.0
348,967,4.0,1564,2.0
99,1389,4.0,1629,4.0
129,968,5.0,1208,5.0
530,1667,5.0,1534,4.0
129,419,5.0,932,5.0
81,1278,5.0,926,5.0
97,806,3.0,875,4.0
209,186,4.0,1357,2.0
11,1472,4.0,1713,5.0
228,1745,4.0,1100,3.0
15,199,5.0,1752,5.0
127,1632,5.0,647,3.0
537,1030,3.0,254,3.0
274,547,5.0,622,4.0
274,1667,3.0,774,5.0
68,1345,3.0,997,5.0
7,118,5.0,783,3.0
639,83,1.0,616,4.0
129,806,5.0,889,5.0
37,486,3.0,990,4.0
1,773,5.0,1565,4.0
40,229,3.0,763,4.0
129,1720,4.0,392,5.0
292,423,2.0,40,4.0
232,1544,4.0,842,3.0
26,163,5.0,393,5.0
49,1696,4.0,865,5.0
23,1681,5.0,851,5.0
107,1235,4.0,1183,5.0
11,1028,5.0,1240,5.0
284,1193,4.0,282,3.0
15,18,5.0,985,5.0
37,576,5.0,334,3.0
205,839,5.0,1593,4.0
193,585,4.0,138,5.0
23,1637,4.0,1003,5.0
164,355,3.0,318,4.0
375,1331,1.0,1675,5.0
174,454,4.0,311,4.0
169,555,4.0,1407,3.0
43,1556,5.0,1049,3.0
161,705,3.0,1020,4.0
223,741,5.0,1357,3.0
81,1144,4.0,1276,5.0
362,851,2.0,326,5.0
183,1210,2.0,1647,3.0
33,1026,3.0,1272,3.0
183,722,4.0,133,4.0
438,874,5.0,1677,4.0
16,804,4.0,1381,3.0
180,947,2.0,842,3.0
354,473,5.0,461,4.0
16,1011,4.0,406,5.0
85,1014,4.0,1194,3.0
129,16,3.0,1322,2.0
23,1033,4.0,329,4.0
193,818,2.0,1158,4.0
399,1644,3.0,1356,3.0
11,1195,5.0,942,5.0
223,1552,4.0,278,5.0
119,1267,3.0,1180,5.0
246,1634,2.0,1210,4.0
127,1379,4.0,806,2.0
153,455,2.0,1097,5.0
149,1554,4.0,1059,4.0
111,34,3.0,101,3.0
68,1505,5.0,1041,5.0
425,690,4.0,461,4.0
124,1730,4.0,1195,3.0
21,1250,3.0,461,4.0
49,1169,5.0,1071,4.0
481,387,3.0,254,1.0
49,583,3.0,591,5.0
86,1300,4.0,76,3.0
287,985,3.0,1581,2.0
561,1699,4.0,456,3.0
198,133,5.0,1598,4.0
15,1121,5.0,1223,5.0
199,949,3.0,1110,5.0
442,336,1.0,783,1.0
23,1282,5.0,815,4.0
8,1484,2.0,460,5.0
1,806,4.0,604,4.0
183,1098,5.0,1514,4.0
106,967,5.0,974,4.0
16,762,4.0,1358,4.0
44,121,4.0,426,4.0
113,280,3.0,1421,5.0
120,311,4.0,890,4.0
43,694,5.0,1083,5.0
1,1745,3.0,1647,4.0
467,163,3.0,967,3.0
23,1644,5.0,573,4.0
127,146,4.0,1667,4.0
430,1041,4.0,676,3.0
193,631,3.0,141,4.0
49,467,4.0,31,4.0
140,452,4.0,413,5.0
374,391,4.0,1290,1.0
181,1638,3.0,54,3.0
161,532,3.0,796,3.0
566,501,5.0,1334,5.0
357,1154,4.0,1082,5.0
9,64,3.0,524,3.0
0,1225,3.0,351,3.0
9,1334,4.0,1534,4.0
210,1301,3.0,888,4.0
26,288,5.0,1519,5.0
145,1057,3.0,378,2.0
129,1315,5.0,186,5.0
146,1314,3.0,744,4.0
442,123,3.0,831,2.0
222,1559,4.0,334,5.0
483,1270,3.0,840,4.0
1,406,5.0,142,2.0
428,160,5.0,20,5.0
81,1723,3.0,1406,4.0
51,1425,5.0,1493,3.0
46,20,5.0,107,4.0
462,1490,3.0,146,5.0
208,1657,5.0,1070,5.0
64,192,2.0,329,1.0
11,1634,4.0,1454,3.0
287,1241,4.0,1098,5.0
228,406,4.0,248,4.0
537,1025,4.0,824,3.0
1,466,3.0,927,4.0
23,811,5.0,1662,4.0
26,1728,3.0,862,5.0
76,1377,4.0,276,4.0
26,1377,4.0,558,4.0
127,1458,3.0,60,5.0
180,967,5.0,1083,4.0
270,406,4.0,109,4.0
11,664,4.0,908,5.0
127,118,4.0,504,2.0
202,981,5.0,502,5.0
159,834,5.0,820,3.0
287,1661,2.0,525,5.0
71,1530,5.0,623,5.0
124,1026,5.0,905,5.0
63,1507,4.0,1223,4.0
32,535,5.0,72,5.0
222,357,5.0,862,5.0
571,167,3.0,860,2.0
523,324,2.0,397,3.0
113,1122,3.0,1245,4.0
7,897,5.0,1629,4.0
43,1747,5.0,1284,3.0
73,795,3.0,1054,5.0
81,901,5.0,733,5.0
26,724,5.0,874,3.0
127,17,4.0,468,4.0
109,1128,5.0,1083,4.0
16,1143,4.0,1263,2.0
436,103,5.0,1357,5.0
85,996,4.0,215,4.0
98,309,3.0,1277,4.0
207,822,4.0,603,4.0
16,214,4.0,47,5.0
15,1175,2.0,159,3.0
26,375,5.0,1128,5.0
430,1155,2.0,1098,4.0
183,1123,4.0,972,5.0
99,371,4.0,555,4.0
222,1619,5.0,357,5.0
207,1001,2.0,1193,4.0
91,1269,4.0,1577,3.0
8,1124,4.0,767,3.0
660,1303,4.0,1544,3.0
43,1253,5.0,1175,3.0
414,51,2.0,1643,4.0
145,480,4.0,1577,5.0
358,69,2.0,1102,4.0
200,642,4.0,950,3.0
16,636,3.0,735,3.0
26,1328,4.0,747,4.0
190,967,5.0,1006,5.0
246,1045,5.0,396,5.0
106,917,3.0,1334,4.0
108,1606,4.0,94,3.0
76,1201,3.0,1335,4.0
83,1421,5.0,1295,3.0
43,1112,5.0,1083,5.0
71,374,4.0,1737,5.0
169,378,2.0,1278,5.0
234,1395,4.0,666,5.0
568,521,4.0,334,4.0
193,1100,4.0,909,5.0
9,452,3.0,1181,3.0
63,18,3.0,405,4.0
11,19,5.0,505,5.0
23,1276,5.0,302,4.0
276,1398,2.0,1495,2.0
150,6,3.0,1182,4.0
107,102,3.0,303,3.0
208,849,4.0,1189,4.0
509,834,2.0,694,4.0
348,1564,2.0,639,4.0
11,981,3.0,102,4.0
8,87,5.0,1228,5.0
173,375,4.0,168,4.0
183,1098,5.0,430,4.0
15,528,3.0,1631,1.0
180,914,3.0,1006,3.0
49,384,5.0,452,5.0
23,961,5.0,268,5.0
375,1157,4.0,138,5.0
129,1189,3.0,1606,5.0
73,1033,4.0,751,1.0
16,1722,5.0,95,3.0
270,897,4.0,483,3.0
183,626,4.0,762,4.0
208,1353,4.0,826,5.0
129,402,3.0,1709,5.0
8,731,4.0,767,3.0
23,1563,4.0,1054,5.0
43,1107,5.0,351,5.0
200,489,4.0,1259,5.0
255,560,4.0,842,3.0
40,547,5.0,1193,5.0
220,1314,2.0,1723,2.0
213,1072,4.0,957,5.0
69,435,4.0,1013,5.0
132,1696,3.0,311,3.0
1,1361,5.0,328,4.0
83,321,3.0,1541,5.0
193,1169,4.0,1753,5.0
11,1154,4.0,71,4.0
410,480,4.0,1694,5.0
8,860,4.0,943,5.0
48,1395,5.0,821,5.0
28,913,3.0,101,3.0
42,962,4.0,1189,3.0
62,296,5.0,1389,5.0
149,1600,3.0,1070,4.0
50,1041,4.0,1100,3.0
334,802,5.0,786,4.0
69,357,4.0,555,3.0
288,167,3.0,271,3.0
355,468,3.0,741,5.0
15,561,4.0,551,4.0
129,20,5.0,797,4.0
8,106,5.0,575,4.0
268,212,4.0,143,4.0
54,378,4.0,1551,5.0
197,1041,3.0,1241,3.0
177,483,3.0,1693,2.0
76,1254,4.0,1242,5.0
11,643,4.0,325,2.0
33,1125,5.0,535,4.0
1,677,4.0,603,4.0
169,647,4.0,95,3.0
76,2,5.0,991,4.0
40,227,4.0,473,5.0
379,345,4.0,1711,5.0
66,1184,5.0,1003,4.0
49,352,5.0,873,4.0
393,1594,4.0,254,3.0
11,192,4.0,1146,4.0
96,1593,3.0,1182,4.0
44,848,3.0,856,5.0
16,303,1.0,383,4.0
91,977,4.0,922,3.0
71,54,4.0,1629,4.0
15,1264,4.0,620,4.0
8,166,3.0,475,4.0
50,1530,5.0,1581,5.0
37,97,4.0,1339,5.0
118,1712,1.0,585,3.0
1,146,2.0,254,3.0
172,1210,2.0,622,1.0
15,429,5.0,1246,3.0
16,1297,4.0,217,3.0
44,1410,3.0,1450,4.0
180,269,4.0,830,4.0
202,243,4.0,1559,4.0
266,301,5.0,1647,5.0
81,1239,3.0,1017,3.0
238,244,3.0,1710,4.0
25,615,4.0,78,1.0
129,199,5.0,167,5.0
137,967,4.0,860,5.0
8,33,5.0,1150,4.0
0,294,4.0,1244,3.0
442,125,2.0,238,2.0
11,920,4.0,797,4.0
379,1249,3.0,916,5.0
248,1555,4.0,669,4.0
184,806,2.0,713,3.0
76,1303,4.0,1195,4.0
246,483,4.0,212,4.0
23,1428,5.0,1215,5.0
110,1345,3.0,1070,2.0
54,1506,3.0,646,4.0
277,1638,2.0,926,5.0
200,263,3.0,265,4.0
31,820,3.0,1711,2.0
246,424,4.0,1068,4.0
627,1682,5.0,294,5.0
42,304,3.0,1470,3.0
354,793,2.0,602,1.0
223,177,3.0,167,4.0
54,405,4.0,461,3.0
268,1217,3.0,74,3.0
190,1112,4.0,383,5.0
9,1425,3.0,1017,2.0
157,906,5.0,334,5.0
26,1447,5.0,1677,2.0
207,1577,4.0,1609,3.0
0,1619,4.0,1647,4.0
266,1232,4.0,1611,3.0
242,1364,5.0,187,3.0
377,1092,3.0,943,4.0
33,713,4.0,666,4.0
436,537,4.0,1439,5.0
183,435,4.0,1006,4.0
172,280,4.0,1388,3.0
296,1593,5.0,586,3.0
16,1417,4.0,1753,5.0
109,1245,5.0,575,4.0
200,852,5.0,1196,4.0
97,1111,4.0,1256,4.0
63,448,4.0,1295,2.0
287,1398,4.0,1110,4.0
468,834,4.0,1674,3.0
278,406,2.0,252,4.0
193,1113,4.0,1146,5.0
15,419,3.0,1242,5.0
41,1011,5.0,506,4.0
105,577,4.0,831,4.0
212,883,2.0,1598,3.0
208,83,4.0,1736,5.0
26,1253,4.0,1103,4.0
54,209,5.0,4,5.0
181,451,2.0,374,1.0
190,579,4.0,917,4.0
184,166,3.0,8,3.0
85,755,4.0,1049,2.0
32,1073,1.0,1291,3.0
26,1059,5.0,1460,5.0
107,1284,3.0,1182,4.0
210,694,1.0,604,4.0
389,1041,3.0,107,5.0
86,215,4.0,1149,4.0
81,1588,3.0,1581,5.0
357,456,1.0,1742,3.0
190,1593,3.0,1327,4.0
146,123,4.0,1756,1.0
16,853,5.0,1370,4.0
145,696,3.0,1246,4.0
54,811,5.0,1743,4.0
9,824,3.0,269,1.0
18,1301,4.0,364,2.0
38,1159,3.0,1066,4.0
183,146,4.0,243,5.0
429,967,4.0,539,5.0
107,455,3.0,334,3.0
230,576,5.0,1001,3.0
51,583,5.0,1726,5.0
122,682,5.0,591,4.0
322,1634,4.0,1235,3.0
162,1314,3.0,1564,3.0
106,1129,4.0,330,4.0
184,1010,3.0,202,4.0
32,1200,5.0,204,2.0
69,874,4.0,783,5.0
310,1090,4.0,741,5.0
15,1465,3.0,271,3.0
723,1158,3.0,1627,2.0
200,72,4.0,1103,3.0
193,1745,5.0,969,5.0
169,113,5.0,744,3.0
25,855,3.0,103,3.0
119,772,5.0,638,4.0
26,759,3.0,1385,4.0
85,1222,3.0,1343,4.0
208,912,3.0,603,5.0
208,237,5.0,1327,5.0
232,1635,5.0,403,4.0
127,1337,5.0,398,4.0
209,1714,4.0,372,3.0
266,1017,5.0,1647,5.0
26,709,4.0,502,3.0
207,769,2.0,245,4.0
23,1580,5.0,974,4.0
140,336,4.0,60,3.0
210,657,5.0,1366,4.0
164,510,4.0,1183,5.0
275,781,3.0,942,4.0
51,530,5.0,4,5.0
129,331,5.0,1501,5.0
268,52,2.0,1627,1.0
61,913,3.0,1320,4.0
207,452,4.0,602,1.0
181,594,3.0,1670,1.0
187,1735,4.0,1182,4.0
52,1093,3.0,1498,4.0
119,1291,5.0,907,5.0
183,1476,4.0,1455,4.0
337,961,2.0,405,2.0
374,465,3.0,954,4.0
377,576,4.0,1017,5.0
23,1664,5.0,1475,4.0
37,386,4.0,283,5.0
32,963,3.0,1310,4.0
98,467,4.0,937,3.0
198,500,5.0,874,2.0
109,1066,4.0,1182,3.0
181,857,3.0,458,4.0
145,1128,4.0,1341,5.0
44,1296,4.0,215,4.0
39,1065,5.0,461,4.0
280,1253,3.0,566,3.0
180,146,4.0,1240,4.0
282,466,3.0,1020,2.0
246,1253,4.0,1180,3.0
23,1468,2.0,926,3.0
17,0,4.0,107,4.0
63,1398,5.0,1561,4.0
456,440,4.0,936,5.0
1,218,2.0,1644,4.0
44,1280,4.0,601,2.0
43,1159,4.0,859,5.0
63,679,5.0,168,5.0
160,309,2.0,1470,4.0
32,1753,3.0,1454,3.0
597,913,1.0,865,3.0
129,1394,3.0,1503,5.0
280,1098,5.0,623,5.0
15,1523,5.0,1624,5.0
40,615,4.0,1387,5.0
177,992,4.0,1184,5.0
15,176,3.0,448,5.0
682,1442,4.0,191,4.0
190,187,1.0,540,3.0
215,9,4.0,571,4.0
83,1544,5.0,1533,5.0
336,1622,5.0,845,3.0
8,704,3.0,699,1.0
185,290,5.0,136,4.0
16,81,3.0,520,4.0
200,844,4.0,221,3.0
43,949,5.0,677,5.0
8,567,2.0,1242,5.0
81,358,3.0,717,3.0
563,67,5.0,1084,2.0
202,707,5.0,819,4.0
44,352,5.0,1084,3.0
122,567,3.0,714,4.0
54,1635,3.0,460,4.0
193,1158,4.0,634,3.0
223,1164,3.0,1743,5.0
150,218,3.0,1599,3.0
249,840,4.0,1259,1.0
113,1010,3.0,651,3.0
228,1410,2.0,271,4.0
183,1470,4.0,1199,4.0
129,109,5.0,430,4.0
193,1172,4.0,1295,4.0
15,241,4.0,1034,3.0
205,258,4.0,819,3.0
81,1562,1.0,491,5.0
43,1708,4.0,557,5.0
86,585,5.0,907,3.0
219,401,4.0,1093,4.0
323,1010,3.0,524,2.0
19,199,5.0,1150,4.0
222,280,4.0,985,4.0
15,722,4.0,565,5.0
83,792,4.0,942,4.0
377,1072,4.0,1164,4.0
44,918,1.0,939,4.0
537,293,4.0,1629,4.0
8,803,3.0,734,4.0
198,311,4.0,1071,4.0
229,163,2.0,1535,5.0
584,197,1.0,107,3.0
222,1153,5.0,605,4.0
39,853,5.0,143,5.0
16,163,5.0,932,5.0
180,961,4.0,1357,4.0
108,215,4.0,344,5.0
231,33,5.0,755,5.0
703,820,2.0,1054,3.0
11,172,5.0,845,5.0
49,480,5.0,221,4.0
188,864,5.0,1235,4.0
95,999,2.0,1694,3.0
44,930,2.0,473,5.0
61,579,2.0,1417,4.0
222,1460,4.0,1213,4.0
222,87,3.0,935,5.0
23,1617,5.0,1108,5.0
392,405,4.0,632,5.0
209,1248,4.0,974,4.0
330,1356,3.0,1276,4.0
26,1658,3.0,26,4.0
70,352,4.0,927,4.0
161,909,4.0,1470,4.0
200,353,2.0,881,5.0
4,1065,4.0,1183,5.0
42,332,4.0,685,5.0
0,1125,5.0,762,3.0
8,266,4.0,287,5.0
278,1041,3.0,389,2.0
1,1554,3.0,631,3.0
180,1205,4.0,1612,4.0
1,71,4.0,796,4.0
225,864,5.0,537,5.0
210,1122,5.0,1269,4.0
40,1122,4.0,630,4.0
707,1203,5.0,532,4.0
42,602,1.0,478,4.0
460,1738,5.0,238,4.0
32,1699,4.0,532,4.0
467,306,1.0,1270,2.0
15,770,4.0,71,5.0
105,1345,3.0,1314,4.0
1,1047,3.0,174,4.0
23,646,5.0,1207,5.0
63,293,3.0,1294,5.0
128,550,3.0,607,4.0
274,1014,1.0,87,5.0
81,25,5.0,1050,5.0
159,208,5.0,605,3.0
501,694,5.0,842,3.0
179,1266,2.0,1155,4.0
153,713,3.0,1406,3.0
266,166,4.0,334,3.0
208,685,2.0,974,5.0
42,839,4.0,970,4.0
161,566,3.0,988,3.0
86,209,3.0,269,5.0
180,51,4.0,342,3.0
15,1479,3.0,444,3.0
200,1013,5.0,461,5.0
15,1328,5.0,1699,5.0
177,1304,3.0,1244,5.0
71,1652,5.0,894,4.0
73,1433,3.0,1196,3.0
44,183,5.0,831,5.0
425,580,4.0,1002,3.0
