group,item,user-1,rating-1,user-2,rating-2
8042,177,251,1.0,1377,3.0
8042,57,251,3.0,1377,4.0
8042,161,251,3.0,1377,4.0
8043,1,294,4.0,1564,4.0
8043,559,294,5.0,1564,2.0
8043,718,294,3.0,1564,1.0
8043,380,294,1.0,1564,3.0
8043,173,294,4.0,1564,3.0
8044,73,967,5.0,1694,3.0
8044,105,967,2.0,1694,4.0
8044,207,967,5.0,1694,4.0
8044,449,967,4.0,1694,4.0
8044,592,967,4.0,1694,4.0
8045,174,1561,4.0,1006,5.0
8045,51,1561,5.0,1006,5.0
8045,126,1561,4.0,1006,4.0
8045,31,1561,5.0,1006,4.0
8045,277,1561,2.0,1006,2.0
8046,435,1253,5.0,146,3.0
8046,590,1253,3.0,146,4.0
8046,26,1253,4.0,146,5.0
8046,538,1253,4.0,146,4.0
8046,537,1253,4.0,146,4.0
8047,158,1314,2.0,623,2.0
8047,300,1314,1.0,623,3.0
8047,23,1314,4.0,623,5.0
8047,38,1314,5.0,623,4.0
8047,62,1314,5.0,623,5.0
8048,677,188,4.0,1314,3.0
8048,127,188,3.0,1314,3.0
8048,255,188,3.0,1314,4.0
8048,690,188,4.0,1314,3.0
8048,180,188,4.0,1314,3.0
8049,206,834,3.0,1564,3.0
8049,170,834,2.0,1564,4.0
8049,167,834,3.0,1564,2.0
8049,86,834,1.0,1564,5.0
8049,107,834,4.0,1564,2.0
8050,354,717,5.0,726,3.0
8050,379,717,5.0,726,3.0
8050,392,717,5.0,726,3.0
8050,677,717,5.0,726,3.0
8050,210,717,5.0,726,4.0
8051,11,166,5.0,227,5.0
8051,23,166,5.0,227,3.0
8051,776,166,1.0,227,1.0
8051,226,166,4.0,227,2.0
8051,676,166,4.0,227,2.0
8052,129,1694,5.0,1181,5.0
8052,233,1694,4.0,1181,4.0
8052,663,1694,3.0,1181,1.0
8052,107,1694,4.0,1181,2.0
8052,61,1694,4.0,1181,5.0
8053,42,1711,3.0,1303,4.0
8053,355,1711,5.0,1303,3.0
8053,28,1711,3.0,1303,3.0
8053,100,1711,4.0,1303,3.0
8053,148,1711,2.0,1303,4.0
8054,20,229,2.0,622,4.0
8054,283,229,3.0,622,5.0
8054,319,229,3.0,622,3.0
8054,36,229,4.0,622,3.0
8054,544,229,2.0,622,1.0
8055,718,1694,2.0,1564,1.0
8055,132,1694,3.0,1564,2.0
8055,284,1694,4.0,1564,3.0
8055,195,1694,4.0,1564,2.0
8055,414,1694,3.0,1564,3.0
8056,395,1253,1.0,1694,3.0
8056,381,1253,4.0,1694,4.0
8056,25,1253,2.0,1694,3.0
8056,83,1253,4.0,1694,4.0
8056,210,1253,5.0,1694,4.0
8057,227,281,3.0,1564,1.0
8057,31,281,1.0,1564,3.0
8057,266,281,3.0,1564,1.0
8057,377,281,2.0,1564,2.0
8057,603,281,5.0,1564,4.0
8058,402,1314,2.0,1694,3.0
8058,76,1314,4.0,1694,4.0
8058,720,1314,3.0,1694,4.0
8058,38,1314,5.0,1694,4.0
8058,363,1314,1.0,1694,2.0
8059,24,1564,2.0,602,1.0
8059,375,1564,5.0,602,3.0
8059,383,1564,1.0,602,3.0
8059,76,1564,5.0,602,2.0
8059,307,1564,1.0,602,2.0
8060,497,1642,2.0,1253,4.0
8060,267,1642,1.0,1253,4.0
8060,148,1642,1.0,1253,1.0
8060,379,1642,2.0,1253,5.0
8060,354,1642,4.0,1253,1.0
8061,343,1253,3.0,1694,3.0
8061,130,1253,3.0,1694,3.0
8061,587,1253,3.0,1694,2.0
8061,165,1253,4.0,1694,3.0
8061,600,1253,5.0,1694,4.0
8062,708,254,2.0,269,3.0
8062,212,254,3.0,269,2.0
8062,337,254,1.0,269,1.0
8062,517,254,2.0,269,2.0
8062,207,254,1.0,269,3.0
8063,389,834,3.0,1694,4.0
8063,27,834,4.0,1694,3.0
8063,474,834,1.0,1694,4.0
8063,688,834,2.0,1694,3.0
8063,463,834,5.0,1694,4.0
8064,412,52,3.0,254,2.0
8064,290,52,4.0,254,1.0
8064,190,52,4.0,254,3.0
8064,39,52,4.0,254,2.0
8064,106,52,4.0,254,4.0
8065,188,834,5.0,520,4.0
8065,22,834,3.0,520,5.0
8065,594,834,3.0,520,4.0
8065,262,834,2.0,520,4.0
8065,86,834,1.0,520,4.0
8066,63,1694,4.0,166,5.0
8066,422,1694,3.0,166,4.0
8066,39,1694,3.0,166,3.0
8066,1,1694,4.0,166,5.0
8066,353,1694,4.0,166,4.0
8067,26,645,5.0,294,5.0
8067,525,645,4.0,294,1.0
8067,205,645,4.0,294,4.0
8067,106,645,4.0,294,4.0
8067,811,645,5.0,294,1.0
8068,97,468,4.0,585,5.0
8068,315,468,2.0,585,2.0
8068,726,468,3.0,585,3.0
8068,209,468,4.0,585,3.0
8068,943,468,2.0,585,3.0
8069,21,1314,3.0,311,5.0
8069,358,1314,4.0,311,4.0
8069,58,1314,2.0,311,4.0
8069,922,1314,4.0,311,4.0
8069,662,1314,1.0,311,2.0
8070,399,1270,4.0,967,3.0
8070,99,1270,4.0,967,5.0
8070,21,1270,2.0,967,2.0
8070,86,1270,4.0,967,5.0
8070,191,1270,2.0,967,2.0
8071,27,623,4.0,167,5.0
8071,554,623,3.0,167,2.0
8071,240,623,3.0,167,1.0
8071,272,623,3.0,167,3.0
8071,38,623,4.0,167,4.0
8072,652,1100,2.0,1182,3.0
8072,43,1100,3.0,1182,5.0
8072,219,1100,5.0,1182,5.0
8072,170,1100,2.0,1182,4.0
8072,217,1100,3.0,1182,2.0
8073,220,602,3.0,864,4.0
8073,185,602,2.0,864,4.0
8073,266,602,2.0,864,5.0
8073,272,602,2.0,864,3.0
8073,365,602,1.0,864,4.0
8074,424,521,4.0,1253,4.0
8074,141,521,4.0,1253,1.0
8074,152,521,5.0,1253,4.0
8074,690,521,4.0,1253,5.0
8074,46,521,5.0,1253,4.0
8075,265,999,3.0,20,3.0
8075,63,999,3.0,20,5.0
8075,169,999,3.0,20,5.0
8075,376,999,5.0,20,2.0
8075,49,999,5.0,20,5.0
8076,197,602,1.0,1084,3.0
8076,51,602,4.0,1084,4.0
8076,478,602,1.0,1084,1.0
8076,206,602,2.0,1084,3.0
8076,563,602,2.0,1084,2.0
8077,149,167,5.0,831,5.0
8077,23,167,5.0,831,4.0
8077,106,167,5.0,831,4.0
8077,431,167,4.0,831,5.0
8077,375,167,5.0,831,5.0
8078,42,1182,4.0,1694,4.0
8078,122,1182,2.0,1694,4.0
8078,559,1182,4.0,1694,3.0
8078,202,1182,5.0,1694,4.0
8078,93,1182,4.0,1694,4.0
8079,555,1564,4.0,406,5.0
8079,187,1564,4.0,406,4.0
8079,440,1564,2.0,406,4.0
8079,30,1564,3.0,406,4.0
8079,374,1564,3.0,406,4.0
8080,238,167,4.0,1253,5.0
8080,463,167,3.0,1253,4.0
8080,462,167,3.0,1253,5.0
8080,29,167,3.0,1253,2.0
8080,680,167,4.0,1253,4.0
8081,766,166,1.0,1694,1.0
8081,89,166,5.0,1694,4.0
8081,95,166,4.0,1694,3.0
8081,164,166,5.0,1694,3.0
8081,357,166,4.0,1694,4.0
8082,349,167,4.0,834,3.0
8082,463,167,3.0,834,5.0
8082,535,167,2.0,834,3.0
8082,113,167,5.0,834,5.0
8082,267,167,2.0,834,2.0
8083,179,1021,3.0,1314,1.0
8083,209,1021,3.0,1314,5.0
8083,638,1021,3.0,1314,1.0
8083,282,1021,4.0,1314,5.0
8083,292,1021,3.0,1314,3.0
8084,43,1100,3.0,254,3.0
8084,349,1100,1.0,254,2.0
8084,756,1100,1.0,254,1.0
8084,83,1100,3.0,254,4.0
8084,56,1100,4.0,254,1.0
8085,163,101,4.0,1564,4.0
8085,161,101,4.0,1564,3.0
8085,50,101,1.0,1564,4.0
8085,438,101,4.0,1564,5.0
8085,340,101,1.0,1564,1.0
8086,481,166,1.0,1694,2.0
8086,17,166,4.0,1694,4.0
8086,399,166,2.0,1694,4.0
8086,21,166,4.0,1694,4.0
8086,208,166,5.0,1694,5.0
8087,234,1020,4.0,1303,5.0
8087,111,1020,2.0,1303,5.0
8087,183,1020,4.0,1303,5.0
8087,16,1020,4.0,1303,3.0
8087,682,1020,3.0,1303,4.0
8088,645,166,3.0,1314,3.0
8088,429,166,5.0,1314,5.0
8088,158,166,5.0,1314,2.0
8088,357,166,4.0,1314,2.0
8088,105,166,4.0,1314,4.0
8089,190,834,5.0,1694,5.0
8089,990,834,4.0,1694,1.0
8089,138,834,3.0,1694,3.0
8089,404,834,5.0,1694,2.0
8089,35,834,4.0,1694,4.0
8090,71,405,3.0,603,4.0
8090,105,405,5.0,603,1.0
8090,273,405,1.0,603,3.0
8090,153,405,1.0,603,2.0
8090,188,405,4.0,603,5.0
8091,92,1564,3.0,1561,3.0
8091,119,1564,4.0,1561,5.0
8091,482,1564,3.0,1561,4.0
8091,19,1564,3.0,1561,3.0
8091,69,1564,5.0,1561,5.0
8092,155,1253,4.0,405,4.0
8092,254,1253,4.0,405,4.0
8092,212,1253,4.0,405,3.0
8092,239,1253,5.0,405,5.0
8092,387,1253,3.0,405,2.0
8093,129,451,2.0,603,3.0
8093,190,451,3.0,603,4.0
8093,828,451,4.0,603,1.0
8093,763,451,3.0,603,3.0
8093,280,451,4.0,603,4.0
8094,273,280,1.0,1364,4.0
8094,174,280,2.0,1364,3.0
8094,196,280,3.0,1364,2.0
8094,197,280,4.0,1364,1.0
8094,525,280,4.0,1364,1.0
8095,273,254,1.0,1314,1.0
8095,296,254,3.0,1314,3.0
8095,404,254,3.0,1314,1.0
8095,181,254,1.0,1314,4.0
8095,859,254,3.0,1314,4.0
8096,86,585,5.0,690,4.0
8096,118,585,3.0,690,2.0
8096,657,585,3.0,690,2.0
8096,283,585,3.0,690,3.0
8096,89,585,3.0,690,4.0
8097,444,999,1.0,585,3.0
8097,706,999,1.0,585,3.0
8097,197,999,4.0,585,4.0
8097,133,999,2.0,585,4.0
8097,772,999,3.0,585,2.0
8098,213,1100,4.0,453,4.0
8098,165,1100,1.0,453,2.0
8098,738,1100,1.0,453,3.0
8098,134,1100,4.0,453,4.0
8098,476,1100,1.0,453,2.0
8099,281,585,2.0,461,3.0
8099,383,585,4.0,461,3.0
8099,123,585,3.0,461,3.0
8099,166,585,2.0,461,3.0
8099,203,585,3.0,461,3.0
8100,165,1564,2.0,999,1.0
8100,258,1564,2.0,999,3.0
8100,8,1564,4.0,999,4.0
8100,524,1564,2.0,999,3.0
8100,57,1564,3.0,999,4.0
8101,11,78,3.0,1158,4.0
8101,281,78,3.0,1158,3.0
8101,128,78,3.0,1158,5.0
8101,601,78,3.0,1158,4.0
8101,247,78,1.0,1158,5.0
8102,443,1564,4.0,602,3.0
8102,119,1564,4.0,602,3.0
8102,352,1564,3.0,602,3.0
8102,97,1564,1.0,602,2.0
8102,524,1564,2.0,602,3.0
8103,772,1253,3.0,1181,2.0
8103,94,1253,3.0,1181,3.0
8103,160,1253,3.0,1181,4.0
8103,592,1253,4.0,1181,1.0
8103,11,1253,4.0,1181,5.0
8104,798,967,4.0,865,4.0
8104,228,967,5.0,865,5.0
8104,580,967,3.0,865,5.0
8104,144,967,4.0,865,5.0
8104,285,967,3.0,865,3.0
8105,762,1314,1.0,405,1.0
8105,72,1314,5.0,405,4.0
8105,219,1314,3.0,405,5.0
8105,89,1314,3.0,405,3.0
8105,267,1314,4.0,405,2.0
8106,48,78,4.0,1253,4.0
8106,181,78,3.0,1253,2.0
8106,665,78,1.0,1253,4.0
8106,37,78,3.0,1253,5.0
8106,112,78,2.0,1253,2.0
8107,136,585,3.0,281,1.0
8107,424,585,4.0,281,3.0
8107,587,585,3.0,281,1.0
8107,447,585,3.0,281,2.0
8107,174,585,3.0,281,2.0
8108,838,461,2.0,468,2.0
8108,186,461,2.0,468,3.0
8108,161,461,3.0,468,5.0
8108,342,461,3.0,468,3.0
8108,162,461,3.0,468,4.0
8109,229,1564,4.0,1694,5.0
8109,293,1564,3.0,1694,3.0
8109,355,1564,3.0,1694,3.0
8109,130,1564,3.0,1694,3.0
8109,292,1564,2.0,1694,3.0
8110,294,1694,4.0,453,4.0
8110,137,1694,4.0,453,4.0
8110,107,1694,4.0,453,4.0
8110,329,1694,2.0,453,2.0
8110,97,1694,4.0,453,3.0
8111,564,650,4.0,1638,3.0
8111,587,650,2.0,1638,1.0
8111,193,650,4.0,1638,3.0
8111,149,650,4.0,1638,4.0
8111,713,650,5.0,1638,4.0
8112,672,254,2.0,999,2.0
8112,193,254,5.0,999,5.0
8112,318,254,2.0,999,2.0
8112,286,254,2.0,999,1.0
8112,36,254,3.0,999,5.0
8113,166,1314,4.0,146,5.0
8113,634,1314,2.0,146,4.0
8113,234,1314,4.0,146,4.0
8113,136,1314,2.0,146,2.0
8113,168,1314,4.0,146,4.0
8114,711,254,2.0,988,1.0
8114,106,254,4.0,988,5.0
8114,401,254,3.0,988,5.0
8114,662,254,1.0,988,1.0
8114,530,254,5.0,988,5.0
8115,568,1694,4.0,967,5.0
8115,31,1694,3.0,967,4.0
8115,495,1694,4.0,967,3.0
8115,24,1694,3.0,967,2.0
8115,766,1694,1.0,967,2.0
8116,713,1093,4.0,281,3.0
8116,6,1093,3.0,281,2.0
8116,421,1093,4.0,281,4.0
8116,172,1093,1.0,281,2.0
8116,250,1093,1.0,281,1.0
8117,652,461,3.0,520,3.0
8117,162,461,3.0,520,3.0
8117,201,461,1.0,520,3.0
8117,132,461,3.0,520,3.0
8117,290,461,4.0,520,2.0
8118,64,146,2.0,623,2.0
8118,271,146,2.0,623,5.0
8118,187,146,4.0,623,2.0
8118,136,146,2.0,623,1.0
8118,36,146,2.0,623,4.0
8119,48,1253,4.0,1694,5.0
8119,393,1253,4.0,1694,3.0
8119,597,1253,1.0,1694,3.0
8119,267,1253,4.0,1694,4.0
8119,283,1253,3.0,1694,4.0
8120,564,1638,3.0,166,4.0
8120,430,1638,3.0,166,2.0
8120,88,1638,3.0,166,3.0
8120,214,1638,3.0,166,5.0
8120,135,1638,2.0,166,2.0
8121,456,585,3.0,1314,5.0
8121,604,585,3.0,1314,3.0
8121,382,585,2.0,1314,2.0
8121,196,585,4.0,1314,1.0
8121,106,585,3.0,1314,1.0
8122,93,1084,4.0,97,2.0
8122,186,1084,4.0,97,1.0
8122,446,1084,3.0,97,3.0
8122,327,1084,2.0,97,1.0
8122,38,1084,4.0,97,5.0
8123,444,254,2.0,1334,4.0
8123,545,254,4.0,1334,5.0
8123,231,254,5.0,1334,5.0
8123,127,254,3.0,1334,4.0
8123,15,254,3.0,1334,5.0
8124,205,1314,4.0,1253,4.0
8124,277,1314,2.0,1253,3.0
8124,906,1314,4.0,1253,3.0
8124,416,1314,3.0,1253,4.0
8124,438,1314,4.0,1253,4.0
8125,161,834,4.0,468,5.0
8125,641,834,3.0,468,2.0
8125,156,834,2.0,468,3.0
8125,337,834,5.0,468,2.0
8125,307,834,3.0,468,3.0
8126,1,146,2.0,166,5.0
8126,532,146,3.0,166,5.0
8126,59,146,5.0,166,3.0
8126,425,146,2.0,166,2.0
8126,537,146,4.0,166,4.0
8127,51,101,3.0,1093,5.0
8127,200,101,4.0,1093,4.0
8127,583,101,1.0,1093,2.0
8127,563,101,3.0,1093,1.0
8127,249,101,3.0,1093,1.0
8128,339,397,3.0,1303,2.0
8128,525,397,2.0,1303,1.0
8128,546,397,5.0,1303,4.0
8128,112,397,3.0,1303,1.0
8128,356,397,4.0,1303,4.0
8129,314,1694,4.0,1314,3.0
8129,154,1694,4.0,1314,5.0
8129,217,1694,3.0,1314,2.0
8129,135,1694,4.0,1314,3.0
8129,375,1694,4.0,1314,4.0
8130,446,585,1.0,146,3.0
8130,144,585,3.0,146,4.0
8130,307,585,4.0,146,3.0
8130,153,585,1.0,146,2.0
8130,480,585,4.0,146,2.0
8131,200,1158,5.0,1253,4.0
8131,368,1158,5.0,1253,4.0
8131,457,1158,3.0,1253,2.0
8131,271,1158,5.0,1253,4.0
8131,594,1158,3.0,1253,1.0
8132,22,1093,3.0,820,1.0
8132,728,1093,1.0,820,3.0
8132,404,1093,1.0,820,2.0
8132,249,1093,1.0,820,3.0
8132,189,1093,1.0,820,3.0
8133,177,943,5.0,603,5.0
8133,703,943,2.0,603,3.0
8133,135,943,3.0,603,4.0
8133,143,943,2.0,603,4.0
8133,330,943,3.0,603,3.0
8134,588,166,4.0,967,3.0
8134,310,166,5.0,967,5.0
8134,462,166,5.0,967,5.0
8134,210,166,4.0,967,5.0
8134,0,166,3.0,967,4.0
8135,228,1564,4.0,461,5.0
8135,473,1564,2.0,461,2.0
8135,309,1564,2.0,461,2.0
8135,292,1564,2.0,461,5.0
8135,537,1564,2.0,461,5.0
8136,202,254,3.0,1711,5.0
8136,209,254,3.0,1711,4.0
8136,289,254,2.0,1711,2.0
8136,28,254,3.0,1711,3.0
8136,162,254,3.0,1711,4.0
8137,543,1136,3.0,453,4.0
8137,682,1136,3.0,453,3.0
8137,467,1136,2.0,453,3.0
8137,226,1136,5.0,453,4.0
8137,541,1136,3.0,453,2.0
8138,31,1564,3.0,1006,4.0
8138,130,1564,3.0,1006,4.0
8138,10,1564,5.0,1006,4.0
8138,390,1564,2.0,1006,4.0
8138,166,1564,3.0,1006,5.0
8139,353,555,4.0,967,4.0
8139,363,555,1.0,967,3.0
8139,483,555,2.0,967,3.0
8139,90,555,2.0,967,5.0
8139,96,555,2.0,967,5.0
8140,137,1093,3.0,999,2.0
8140,198,1093,5.0,999,4.0
8140,538,1093,3.0,999,3.0
8140,324,1093,1.0,999,2.0
8140,847,1093,1.0,999,1.0
8141,54,1564,4.0,1433,3.0
8141,577,1564,2.0,1433,3.0
8141,514,1564,1.0,1433,2.0
8141,127,1564,3.0,1433,4.0
8141,210,1564,4.0,1433,3.0
8142,310,1181,5.0,999,5.0
8142,174,1181,3.0,999,5.0
8142,516,1181,3.0,999,1.0
8142,212,1181,2.0,999,3.0
8142,175,1181,3.0,999,3.0
8143,533,1017,4.0,1093,2.0
8143,697,1017,2.0,1093,3.0
8143,464,1017,3.0,1093,3.0
8143,200,1017,4.0,1093,4.0
8143,91,1017,4.0,1093,3.0
8144,81,603,4.0,1006,5.0
8144,658,603,3.0,1006,4.0
8144,86,603,4.0,1006,3.0
8144,57,603,2.0,1006,4.0
8144,79,603,2.0,1006,3.0
8145,495,1552,4.0,717,4.0
8145,352,1552,3.0,717,5.0
8145,238,1552,4.0,717,4.0
8145,172,1552,4.0,717,3.0
8145,99,1552,3.0,717,2.0
8146,61,967,5.0,405,5.0
8146,232,967,4.0,405,5.0
8146,207,967,5.0,405,1.0
8146,146,967,5.0,405,2.0
8146,329,967,3.0,405,1.0
8147,57,294,4.0,1564,3.0
8147,704,294,4.0,1564,1.0
8147,72,294,5.0,1564,4.0
8147,58,294,3.0,1564,3.0
8147,103,294,2.0,1564,2.0
8148,266,461,5.0,585,5.0
8148,269,461,1.0,585,3.0
8148,121,461,2.0,585,3.0
8148,759,461,4.0,585,1.0
8148,1,461,3.0,585,2.0
8149,22,1314,4.0,461,4.0
8149,404,1314,1.0,461,3.0
8149,413,1314,2.0,461,3.0
8149,563,1314,1.0,461,3.0
8149,275,1314,3.0,461,3.0
8150,349,1006,4.0,254,2.0
8150,319,1006,4.0,254,2.0
8150,888,1006,2.0,254,3.0
8150,130,1006,4.0,254,5.0
8150,85,1006,5.0,254,4.0
8151,720,1314,3.0,1006,4.0
8151,355,1314,3.0,1006,2.0
8151,274,1314,4.0,1006,5.0
8151,642,1314,2.0,1006,4.0
8151,231,1314,4.0,1006,5.0
8152,109,1694,5.0,1253,5.0
8152,674,1694,2.0,1253,5.0
8152,281,1694,3.0,1253,2.0
8152,186,1694,4.0,1253,4.0
8152,196,1694,3.0,1253,3.0
8153,250,1093,1.0,1564,1.0
8153,292,1093,4.0,1564,2.0
8153,41,1093,3.0,1564,1.0
8153,478,1093,1.0,1564,2.0
8153,398,1093,3.0,1564,4.0
8154,600,281,4.0,166,5.0
8154,424,281,3.0,166,5.0
8154,71,281,4.0,166,5.0
8154,186,281,3.0,166,3.0
8154,319,281,1.0,166,3.0
8155,32,453,4.0,1270,4.0
8155,295,453,3.0,1270,4.0
8155,172,453,3.0,1270,1.0
8155,206,453,4.0,1270,1.0
8155,75,453,3.0,1270,3.0
8156,166,461,3.0,166,4.0
8156,471,461,4.0,166,5.0
8156,266,461,5.0,166,4.0
8156,585,461,2.0,166,3.0
8156,531,461,4.0,166,2.0
8157,95,967,3.0,107,3.0
8157,86,967,5.0,107,5.0
8157,310,967,5.0,107,5.0
8157,92,967,5.0,107,4.0
8157,186,967,4.0,107,2.0
8158,33,1642,5.0,717,5.0
8158,697,1642,3.0,717,4.0
8158,427,1642,3.0,717,4.0
8158,232,1642,5.0,717,4.0
8158,229,1642,5.0,717,5.0
8159,167,1564,2.0,585,3.0
8159,322,1564,3.0,585,2.0
8159,137,1564,2.0,585,4.0
8159,180,1564,3.0,585,3.0
8159,538,1564,2.0,585,3.0
8160,129,967,5.0,1093,5.0
8160,123,967,4.0,1093,4.0
8160,588,967,3.0,1093,2.0
8160,515,967,2.0,1093,3.0
8160,336,967,2.0,1093,3.0
8161,404,281,2.0,834,5.0
8161,152,281,4.0,834,4.0
8161,272,281,2.0,834,5.0
8161,468,281,3.0,834,4.0
8161,256,281,1.0,834,3.0
8162,0,1694,4.0,1642,4.0
8162,161,1694,4.0,1642,2.0
8162,95,1694,3.0,1642,1.0
8162,381,1694,4.0,1642,4.0
8162,415,1694,4.0,1642,4.0
8163,435,1093,4.0,1638,3.0
8163,634,1093,1.0,1638,1.0
8163,672,1093,4.0,1638,1.0
8163,85,1093,4.0,1638,4.0
8163,187,1093,3.0,1638,3.0
8164,0,227,3.0,967,4.0
8164,462,227,4.0,967,5.0
8164,144,227,2.0,967,4.0
8164,7,227,1.0,967,4.0
8164,495,227,3.0,967,3.0
8165,555,1564,4.0,1181,3.0
8165,411,1564,1.0,1181,1.0
8165,280,1564,3.0,1181,5.0
8165,469,1564,1.0,1181,3.0
8165,11,1564,4.0,1181,5.0
8166,329,1093,2.0,1564,1.0
8166,141,1093,3.0,1564,2.0
8166,697,1093,3.0,1564,2.0
8166,77,1093,3.0,1564,5.0
8166,268,1093,4.0,1564,2.0
8167,72,166,5.0,967,5.0
8167,91,166,5.0,967,4.0
8167,199,166,5.0,967,3.0
8167,277,166,4.0,967,3.0
8167,44,166,5.0,967,5.0
8168,314,227,4.0,585,3.0
8168,564,227,1.0,585,2.0
8168,712,227,1.0,585,2.0
8168,337,227,1.0,585,3.0
8168,356,227,5.0,585,3.0
8169,707,321,3.0,1026,5.0
8169,683,321,2.0,1026,3.0
8169,223,321,3.0,1026,5.0
8169,88,321,1.0,1026,5.0
8169,530,321,4.0,1026,5.0
8170,268,405,3.0,1694,3.0
8170,574,405,3.0,1694,3.0
8170,93,405,4.0,1694,4.0
8170,314,405,3.0,1694,4.0
8170,173,405,4.0,1694,4.0
8171,521,834,2.0,585,1.0
8171,768,834,2.0,585,4.0
8171,637,834,1.0,585,2.0
8171,181,834,5.0,585,4.0
8171,49,834,3.0,585,4.0
8172,677,717,5.0,251,4.0
8172,85,717,5.0,251,3.0
8172,72,717,4.0,251,3.0
8172,91,717,4.0,251,3.0
8172,282,717,5.0,251,4.0
8173,229,967,4.0,772,5.0
8173,10,967,4.0,772,2.0
8173,421,967,5.0,772,1.0
8173,54,967,5.0,772,3.0
8173,81,967,5.0,772,4.0
8174,215,1181,4.0,1606,4.0
8174,193,1181,5.0,1606,4.0
8174,586,1181,3.0,1606,4.0
8174,518,1181,5.0,1606,4.0
8174,559,1181,4.0,1606,3.0
8175,97,1642,3.0,1182,4.0
8175,19,1642,1.0,1182,4.0
8175,230,1642,3.0,1182,4.0
8175,256,1642,4.0,1182,4.0
8175,183,1642,5.0,1182,4.0
8176,244,254,1.0,1334,4.0
8176,880,254,4.0,1334,3.0
8176,496,254,4.0,1334,4.0
8176,106,254,4.0,1334,4.0
8176,27,254,3.0,1334,4.0
8177,15,585,2.0,405,4.0
8177,529,585,1.0,405,3.0
8177,62,585,5.0,405,2.0
8177,44,585,4.0,405,5.0
8177,342,585,3.0,405,3.0
8178,480,483,3.0,585,4.0
8178,723,483,2.0,585,3.0
8178,16,483,4.0,585,4.0
8178,212,483,3.0,585,2.0
8178,580,483,4.0,585,5.0
8179,579,1564,3.0,461,1.0
8179,117,1564,2.0,461,4.0
8179,228,1564,4.0,461,5.0
8179,643,1564,2.0,461,1.0
8179,109,1564,3.0,461,5.0
8180,305,281,1.0,254,3.0
8180,77,281,3.0,254,2.0
8180,462,281,4.0,254,5.0
8180,21,281,2.0,254,3.0
8180,481,281,1.0,254,1.0
8181,374,166,4.0,227,2.0
8181,188,166,2.0,227,5.0
8181,21,166,4.0,227,3.0
8181,9,166,4.0,227,4.0
8181,317,166,5.0,227,4.0
8182,144,967,4.0,585,3.0
8182,159,967,5.0,585,5.0
8182,357,967,5.0,585,2.0
8182,207,967,5.0,585,4.0
8182,374,967,3.0,585,5.0
8183,149,1694,4.0,1603,4.0
8183,251,1694,4.0,1603,5.0
8183,8,1694,5.0,1603,5.0
8183,419,1694,1.0,1603,2.0
8183,592,1694,4.0,1603,3.0
8184,801,166,4.0,1642,3.0
8184,20,166,4.0,1642,4.0
8184,661,166,3.0,1642,1.0
8184,169,166,4.0,1642,4.0
8184,42,166,4.0,1642,3.0
8185,172,1182,1.0,1084,1.0
8185,104,1182,4.0,1084,3.0
8185,117,1182,4.0,1084,4.0
8185,146,1182,3.0,1084,3.0
8185,706,1182,4.0,1084,3.0
8186,275,967,4.0,603,4.0
8186,39,967,5.0,603,3.0
8186,339,967,4.0,603,3.0
8186,365,967,3.0,603,3.0
8186,199,967,3.0,603,3.0
8187,278,254,2.0,406,2.0
8187,411,254,1.0,406,2.0
8187,49,254,4.0,406,5.0
8187,21,254,3.0,406,3.0
8187,427,254,4.0,406,5.0
8188,8,254,4.0,585,5.0
8188,127,254,3.0,585,3.0
8188,99,254,2.0,585,4.0
8188,737,254,2.0,585,1.0
8188,349,254,2.0,585,2.0
8189,275,1314,3.0,461,3.0
8189,671,1314,2.0,461,3.0
8189,538,1314,3.0,461,4.0
8189,54,1314,2.0,461,3.0
8189,309,1314,3.0,461,2.0
8190,616,166,4.0,1253,4.0
8190,321,166,3.0,1253,1.0
8190,148,166,4.0,1253,1.0
8190,510,166,5.0,1253,4.0
8190,46,166,5.0,1253,4.0
8191,37,1694,4.0,985,5.0
8191,93,1694,4.0,985,5.0
8191,16,1694,4.0,985,3.0
8191,319,1694,4.0,985,4.0
8191,498,1694,4.0,985,4.0
8192,387,1253,3.0,1169,2.0
8192,600,1253,5.0,1169,3.0
8192,306,1253,3.0,1169,3.0
8192,586,1253,2.0,1169,3.0
8192,211,1253,4.0,1169,4.0
8193,361,1158,1.0,1694,3.0
8193,294,1158,4.0,1694,4.0
8193,138,1158,5.0,1694,3.0
8193,71,1158,5.0,1694,5.0
8193,287,1158,2.0,1694,4.0
8194,285,806,2.0,1093,5.0
8194,368,806,2.0,1093,2.0
8194,673,806,3.0,1093,2.0
8194,713,806,4.0,1093,4.0
8194,86,806,2.0,1093,4.0
8195,763,461,3.0,1006,3.0
8195,54,461,3.0,1006,5.0
8195,287,461,4.0,1006,5.0
8195,212,461,3.0,1006,3.0
8195,361,461,2.0,1006,2.0
8196,1,1711,4.0,1253,4.0
8196,558,1711,3.0,1253,1.0
8196,343,1711,3.0,1253,3.0
8196,255,1711,5.0,1253,4.0
8196,378,1711,2.0,1253,4.0
8197,532,1253,4.0,254,4.0
8197,25,1253,2.0,254,2.0
8197,416,1253,4.0,254,2.0
8197,587,1253,3.0,254,2.0
8197,71,1253,5.0,254,4.0
8198,234,1694,5.0,1564,4.0
8198,184,1694,2.0,1564,2.0
