item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
671,1642,3.0,211,3.0,1058,3.0,1577,5.0,245,3.0,864,3.0,1092,2.0,378,3.0,1276,2.0
739,249,3.0,429,4.0,1530,4.0,281,2.0,278,4.0,1326,4.0,1511,4.0,572,3.0,215,4.0
764,1642,3.0,187,3.0,133,3.0,1025,2.0,1657,4.0,143,4.0,1745,3.0,644,3.0,288,4.0
495,989,4.0,1234,5.0,51,3.0,668,5.0,227,3.0,936,5.0,1132,5.0,254,4.0,167,4.0
439,1703,4.0,133,4.0,567,4.0,78,4.0,1694,4.0,1079,4.0,146,5.0,1086,3.0,1544,4.0
93,228,3.0,308,4.0,1130,4.0,468,4.0,378,2.0,1276,4.0,165,3.0,97,2.0,566,4.0
594,583,1.0,311,4.0,1010,3.0,520,4.0,1096,4.0,221,3.0,146,3.0,1667,3.0,999,3.0
269,288,3.0,479,1.0,1091,3.0,1603,3.0,583,1.0,136,3.0,37,5.0,1658,1.0,892,4.0
448,967,3.0,97,3.0,1303,4.0,311,4.0,943,5.0,1210,1.0,999,1.0,864,4.0,293,2.0
396,846,3.0,1092,3.0,816,1.0,221,3.0,603,4.0,61,4.0,954,3.0,149,1.0,478,4.0
407,1610,4.0,874,3.0,1303,4.0,572,4.0,567,3.0,532,4.0,1534,3.0,1299,4.0,732,4.0
570,1713,3.0,197,1.0,1295,3.0,924,3.0,947,3.0,836,5.0,1533,5.0,52,5.0,1314,5.0
66,1479,4.0,1303,4.0,1642,4.0,907,5.0,1564,2.0,1733,4.0,281,2.0,1253,2.0,679,5.0
480,309,3.0,603,4.0,977,2.0,1139,1.0,181,4.0,359,2.0,627,4.0,397,3.0,67,3.0
859,636,4.0,621,5.0,1239,4.0,236,2.0,650,5.0,1158,4.0,1122,3.0,1661,3.0,254,3.0
202,102,3.0,325,3.0,1388,4.0,1295,4.0,1608,2.0,1685,4.0,1577,4.0,1164,4.0,870,3.0
589,62,4.0,635,4.0,840,4.0,1364,4.0,453,3.0,1068,3.0,54,3.0,277,3.0,1224,4.0
836,340,3.0,351,4.0,537,3.0,680,3.0,770,4.0,1534,3.0,456,3.0,851,4.0,1425,4.0
212,848,4.0,314,4.0,1235,2.0,1684,4.0,1175,2.0,1391,2.0,897,3.0,1711,4.0,1150,2.0
633,1276,1.0,152,4.0,682,1.0,453,4.0,1165,5.0,1267,3.0,1567,3.0,865,5.0,387,4.0
238,78,3.0,1235,4.0,51,5.0,1668,4.0,38,5.0,627,4.0,1680,4.0,1028,4.0,1635,4.0
713,1475,4.0,218,2.0,1093,4.0,101,1.0,1295,3.0,1017,2.0,1388,3.0,1269,4.0,306,4.0
110,1403,5.0,1235,4.0,188,5.0,49,4.0,374,4.0,1618,3.0,1682,3.0,1296,5.0,1344,4.0
137,936,5.0,722,4.0,1182,4.0,1640,4.0,361,4.0,1314,3.0,453,4.0,1417,2.0,1017,4.0
97,1432,4.0,623,1.0,162,3.0,506,4.0,281,3.0,901,4.0,822,2.0,1244,5.0,384,1.0
803,1334,3.0,254,3.0,842,2.0,836,5.0,666,3.0,835,5.0,166,5.0,456,5.0,520,5.0
134,338,2.0,834,2.0,294,3.0,1520,4.0,107,3.0,1564,1.0,599,3.0,1128,5.0,169,3.0
691,1505,4.0,726,3.0,646,5.0,822,5.0,842,4.0,125,4.0,1423,5.0,840,3.0,97,4.0
348,1270,4.0,1084,3.0,373,4.0,44,3.0,397,4.0,580,4.0,647,4.0,143,5.0,603,4.0
469,397,4.0,1411,3.0,200,2.0,162,3.0,731,3.0,1282,3.0,1497,3.0,645,2.0,1235,3.0
499,1001,3.0,1071,4.0,60,4.0,740,4.0,1584,3.0,822,4.0,1610,4.0,722,3.0,1410,3.0
274,571,4.0,251,4.0,1661,2.0,1199,4.0,657,4.0,163,5.0,1713,3.0,1341,5.0,1598,4.0
174,329,2.0,64,2.0,1194,4.0,1629,4.0,1266,4.0,1199,4.0,1128,3.0,1116,4.0,598,3.0
781,1253,1.0,247,2.0,822,3.0,842,3.0,1415,3.0,177,2.0,999,2.0,574,3.0,160,4.0
224,10,4.0,310,4.0,1122,2.0,417,2.0,556,2.0,1603,5.0,1730,5.0,862,5.0,101,5.0
163,153,2.0,1735,5.0,1396,5.0,166,5.0,1278,3.0,1619,3.0,187,4.0,1034,5.0,1561,4.0
485,231,4.0,147,2.0,187,3.0,34,2.0,602,3.0,1497,3.0,163,1.0,1537,1.0,840,3.0
318,1276,2.0,469,3.0,269,3.0,1100,2.0,1635,3.0,18,3.0,1177,2.0,1606,5.0,965,3.0
650,1084,3.0,107,3.0,1026,5.0,690,3.0,324,3.0,1157,4.0,592,4.0,1711,4.0,1255,3.0
236,674,5.0,295,5.0,397,5.0,1730,5.0,1507,4.0,1320,1.0,834,5.0,688,4.0,567,3.0
814,1540,3.0,1552,1.0,1078,1.0,828,3.0,1084,2.0,585,2.0,1241,2.0,297,5.0,1169,2.0
691,1066,5.0,1410,2.0,822,5.0,646,5.0,1054,5.0,1610,3.0,842,4.0,97,4.0,244,4.0
434,967,3.0,845,3.0,311,2.0,1158,3.0,479,1.0,1096,5.0,1054,2.0,1181,1.0,52,4.0
90,101,5.0,598,4.0,62,3.0,1743,5.0,1093,4.0,937,3.0,1333,3.0,1598,3.0,1728,4.0
343,506,4.0,455,4.0,294,3.0,293,3.0,1571,2.0,1532,3.0,1700,3.0,1003,4.0,843,3.0
48,797,5.0,1278,5.0,1400,5.0,75,4.0,591,4.0,1356,4.0,484,4.0,334,5.0,204,4.0
286,999,1.0,661,3.0,1318,3.0,806,2.0,1106,5.0,1477,4.0,1260,1.0,1255,4.0,107,3.0
144,1601,5.0,967,4.0,309,1.0,605,3.0,1136,3.0,628,2.0,1277,3.0,1304,2.0,450,1.0
891,1158,4.0,1334,2.0,288,3.0,606,3.0,301,4.0,1105,3.0,1025,3.0,1509,4.0,254,3.0
520,1124,1.0,1708,2.0,217,1.0,41,3.0,192,1.0,1564,2.0,254,1.0,1205,3.0,853,1.0
100,207,3.0,324,3.0,429,3.0,20,4.0,1394,4.0,1512,2.0,1732,3.0,1227,3.0,1303,3.0
431,1694,4.0,770,5.0,30,5.0,862,3.0,519,4.0,1480,4.0,1052,1.0,254,3.0,1442,5.0
434,845,3.0,1158,3.0,20,3.0,864,4.0,1025,1.0,461,1.0,479,1.0,1196,1.0,1314,1.0
738,602,4.0,864,4.0,865,5.0,1006,2.0,1095,3.0,551,3.0,351,3.0,1253,1.0,973,4.0
700,97,3.0,359,3.0,459,2.0,815,4.0,1629,3.0,820,3.0,1684,4.0,842,2.0,217,1.0
539,83,2.0,405,4.0,280,2.0,480,4.0,1670,3.0,605,4.0,1559,4.0,1601,4.0,251,2.0
224,310,4.0,10,4.0,556,2.0,1479,3.0,1073,4.0,1730,5.0,862,5.0,101,5.0,417,2.0
619,537,4.0,456,4.0,254,2.0,520,3.0,244,5.0,1154,3.0,717,4.0,942,4.0,1388,4.0
770,350,4.0,1154,2.0,1738,1.0,1294,5.0,141,5.0,1006,3.0,636,3.0,1066,4.0,894,4.0
291,1084,3.0,357,3.0,1181,4.0,1642,3.0,1433,3.0,165,4.0,1314,4.0,101,3.0,867,5.0
466,351,1.0,97,2.0,1041,1.0,269,3.0,43,2.0,109,3.0,551,2.0,72,2.0,563,2.0
577,269,2.0,1254,1.0,1026,3.0,555,4.0,502,2.0,828,4.0,1244,5.0,1433,3.0,602,1.0
621,1541,5.0,1093,3.0,419,2.0,632,1.0,1425,4.0,724,3.0,1388,2.0,483,4.0,1598,3.0
312,18,1.0,697,2.0,1030,3.0,1756,3.0,1093,1.0,1026,1.0,455,2.0,1197,3.0,307,1.0
732,996,3.0,1271,5.0,473,4.0,861,3.0,277,4.0,378,3.0,453,3.0,1014,5.0,1333,2.0
742,1584,5.0,874,4.0,694,5.0,1546,5.0,529,4.0,1658,2.0,1334,5.0,1535,5.0,141,5.0
401,1294,4.0,1432,3.0,1606,5.0,1582,5.0,424,3.0,864,4.0,258,4.0,378,4.0,1685,4.0
832,1638,4.0,197,4.0,844,4.0,1333,5.0,1654,4.0,990,2.0,1588,4.0,1410,4.0,281,3.0
325,18,5.0,286,2.0,333,4.0,1054,4.0,1253,3.0,1106,3.0,999,1.0,1608,5.0,366,4.0
516,1228,2.0,471,4.0,1181,3.0,831,4.0,98,4.0,1227,3.0,603,4.0,738,4.0,1433,3.0
78,2,4.0,844,4.0,631,2.0,967,5.0,1122,2.0,327,4.0,540,4.0,928,3.0,726,4.0
403,1721,5.0,258,4.0,865,5.0,20,4.0,989,3.0,411,1.0,668,5.0,1700,2.0,1532,3.0
211,456,3.0,1365,4.0,9,5.0,393,4.0,585,4.0,971,4.0,532,4.0,1513,2.0,1042,4.0
355,1261,1.0,1181,4.0,1253,4.0,1093,2.0,166,5.0,411,4.0,480,4.0,1611,3.0,1619,5.0
613,97,3.0,753,3.0,986,5.0,555,2.0,895,1.0,1415,4.0,1642,3.0,1292,4.0,1694,3.0
72,896,5.0,244,4.0,1270,4.0,1026,5.0,165,5.0,980,5.0,888,5.0,1254,5.0,796,5.0
334,472,4.0,607,5.0,1030,4.0,946,5.0,1041,5.0,558,4.0,1068,4.0,1550,3.0,258,3.0
765,1349,3.0,619,4.0,999,3.0,598,3.0,865,5.0,136,2.0,1497,4.0,783,3.0,453,2.0
105,352,2.0,406,3.0,831,4.0,795,2.0,653,3.0,954,3.0,1658,2.0,384,3.0,734,2.0
334,1344,4.0,1756,2.0,1320,1.0,1398,3.0,1505,2.0,258,3.0,783,4.0,356,3.0,1066,5.0
329,594,3.0,1694,2.0,258,2.0,1667,3.0,690,1.0,228,3.0,136,3.0,1364,2.0,149,3.0
267,434,4.0,1713,3.0,125,4.0,1187,4.0,1364,3.0,1606,5.0,170,5.0,467,3.0,1155,5.0
278,389,2.0,765,2.0,1694,4.0,696,4.0,508,5.0,317,3.0,559,2.0,902,5.0,815,4.0
274,1600,1.0,999,2.0,258,4.0,1598,4.0,1041,2.0,47,5.0,855,4.0,623,4.0,1116,5.0
33,258,4.0,374,4.0,1398,4.0,1017,4.0,729,2.0,704,4.0,1054,2.0,886,5.0,528,4.0
4,721,3.0,68,5.0,212,3.0,1098,3.0,1684,4.0,999,1.0,1588,3.0,1017,2.0,97,3.0
901,286,4.0,1056,2.0,254,2.0,925,4.0,1270,4.0,669,5.0,1020,3.0,867,4.0,999,2.0
87,351,2.0,697,4.0,311,4.0,585,2.0,822,3.0,999,2.0,1606,4.0,1380,3.0,1564,2.0
221,353,5.0,351,4.0,947,5.0,254,2.0,262,4.0,1380,3.0,1638,4.0,623,4.0,555,3.0
616,1476,3.0,1208,4.0,62,4.0,1508,3.0,1638,3.0,166,4.0,1488,4.0,281,3.0,637,3.0
235,85,4.0,1006,4.0,1682,3.0,1243,2.0,532,4.0,272,3.0,1282,5.0,717,5.0,1552,3.0
231,897,5.0,812,5.0,1737,4.0,1395,5.0,191,4.0,1730,5.0,936,4.0,1611,3.0,1500,5.0
637,468,2.0,106,2.0,288,4.0,639,4.0,1743,1.0,1603,5.0,820,3.0,397,4.0,166,5.0
68,1708,4.0,1658,3.0,106,3.0,477,4.0,221,4.0,1310,4.0,1223,2.0,1028,5.0,1409,1.0
330,894,3.0,1728,2.0,835,3.0,820,3.0,906,4.0,329,4.0,1310,3.0,399,3.0,1084,3.0
468,607,5.0,988,5.0,1250,4.0,743,5.0,429,2.0,227,3.0,874,3.0,639,4.0,167,2.0
553,519,2.0,599,4.0,670,3.0,1394,5.0,1511,4.0,408,2.0,262,4.0,576,1.0,299,4.0
242,1364,5.0,1561,5.0,580,5.0,321,4.0,417,2.0,967,5.0,97,4.0,64,5.0,648,4.0
520,585,2.0,227,1.0,853,1.0,281,1.0,217,1.0,192,1.0,1647,1.0,468,2.0,617,2.0
167,1169,1.0,107,3.0,848,3.0,325,2.0,1115,2.0,429,3.0,444,4.0,8,2.0,1054,2.0
481,1579,5.0,269,4.0,932,3.0,1704,5.0,152,3.0,1229,3.0,166,1.0,455,3.0,603,2.0
466,1054,3.0,112,3.0,1637,3.0,1228,4.0,917,5.0,842,4.0,869,2.0,269,3.0,453,4.0
281,1239,4.0,1454,2.0,500,3.0,626,1.0,872,3.0,601,2.0,298,2.0,229,4.0,1610,3.0
393,1594,4.0,1055,5.0,532,4.0,1588,3.0,166,4.0,251,3.0,1254,3.0,358,3.0,1233,3.0
580,326,5.0,1158,5.0,471,2.0,411,5.0,1084,5.0,1565,4.0,177,4.0,78,2.0,125,2.0
0,555,1.0,1253,4.0,1341,5.0,1065,4.0,99,3.0,1,3.0,434,4.0,1265,5.0,42,3.0
103,974,1.0,1144,3.0,1334,4.0,862,3.0,1182,3.0,602,3.0,1259,1.0,1047,3.0,423,1.0
460,1191,3.0,1697,5.0,483,4.0,286,1.0,681,4.0,294,5.0,30,5.0,540,5.0,1418,4.0
865,1362,5.0,1182,3.0,802,2.0,295,4.0,366,4.0,831,4.0,1723,4.0,481,3.0,482,3.0
280,832,4.0,1278,3.0,382,4.0,453,4.0,1091,4.0,1282,4.0,1344,5.0,468,4.0,691,4.0
538,1559,4.0,208,3.0,790,5.0,227,1.0,60,4.0,117,4.0,806,2.0,1259,5.0,1503,4.0
12,841,3.0,1730,5.0,0,5.0,1635,5.0,779,5.0,1024,3.0,799,5.0,1090,5.0,575,4.0
561,1055,4.0,807,3.0,1730,5.0,1530,3.0,186,3.0,1535,4.0,894,3.0,874,5.0,601,5.0
877,1284,3.0,717,2.0,985,4.0,741,5.0,1240,3.0,456,3.0,1749,2.0,254,3.0,1314,3.0
535,346,4.0,880,4.0,1528,2.0,792,3.0,115,3.0,1374,3.0,892,3.0,367,4.0,744,4.0
203,1276,2.0,576,3.0,1164,3.0,573,5.0,1609,4.0,1314,1.0,444,4.0,107,4.0,924,1.0
172,1520,4.0,289,2.0,1217,5.0,1185,4.0,690,4.0,166,3.0,176,3.0,1345,3.0,480,3.0
349,720,3.0,1279,3.0,935,2.0,417,1.0,1129,4.0,169,4.0,1666,2.0,66,3.0,338,1.0
121,1054,3.0,1564,2.0,585,3.0,1352,3.0,1325,2.0,309,2.0,1182,2.0,192,4.0,592,5.0
399,1227,4.0,936,4.0,1394,4.0,542,3.0,1356,3.0,743,3.0,94,4.0,1552,4.0,874,3.0
841,1322,5.0,558,4.0,924,4.0,204,5.0,625,5.0,351,1.0,537,3.0,254,1.0,321,3.0
197,1052,4.0,1561,4.0,1091,3.0,1753,4.0,1503,3.0,999,4.0,1189,3.0,917,4.0,1608,2.0
502,532,4.0,1200,3.0,738,5.0,606,4.0,339,5.0,103,4.0,607,5.0,1101,5.0,822,4.0
541,1086,3.0,1699,3.0,1696,4.0,1006,4.0,254,3.0,447,5.0,1554,3.0,1451,5.0,183,2.0
32,96,3.0,62,4.0,484,5.0,1650,5.0,1212,5.0,918,2.0,34,4.0,111,5.0,1340,5.0
558,840,3.0,78,1.0,333,3.0,824,3.0,650,3.0,406,3.0,690,2.0,456,1.0,1534,2.0
417,646,4.0,356,5.0,1463,4.0,793,4.0,456,3.0,406,5.0,254,2.0,1654,4.0,888,4.0
103,1441,3.0,647,4.0,1429,3.0,212,4.0,888,1.0,468,5.0,451,5.0,603,4.0,913,4.0
618,1254,5.0,1567,3.0,254,2.0,378,3.0,324,3.0,1326,4.0,576,3.0,602,4.0,1732,3.0
4,1275,2.0,1684,4.0,894,2.0,254,1.0,1182,4.0,138,1.0,277,3.0,1328,2.0,1158,2.0
499,215,4.0,501,4.0,1703,1.0,1093,2.0,242,4.0,607,5.0,679,5.0,1455,3.0,1454,4.0
573,1654,3.0,325,2.0,924,3.0,1653,5.0,717,2.0,542,3.0,1254,3.0,1334,3.0,1642,3.0
285,1266,2.0,136,3.0,411,2.0,1307,1.0,520,2.0,52,2.0,452,4.0,961,3.0,1694,2.0
826,1670,2.0,251,1.0,460,1.0,1505,2.0,191,2.0,1647,3.0,1078,1.0,254,3.0,545,4.0
495,1073,3.0,326,5.0,567,4.0,636,5.0,456,1.0,560,3.0,1737,4.0,147,5.0,1642,2.0
315,158,2.0,999,4.0,397,3.0,468,2.0,1253,2.0,20,4.0,1533,3.0,585,2.0,1169,1.0
40,1546,5.0,443,3.0,1458,5.0,1279,5.0,1551,4.0,187,4.0,294,5.0,1525,5.0,1105,3.0
597,58,4.0,999,1.0,1054,2.0,1253,1.0,1259,2.0,166,1.0,865,3.0,1093,3.0,1013,3.0
422,1278,2.0,1185,3.0,1078,2.0,1092,3.0,1006,4.0,143,4.0,448,3.0,623,3.0,722,2.0
168,186,1.0,481,2.0,318,4.0,254,2.0,557,3.0,378,2.0,429,3.0,330,3.0,1364,3.0
623,1253,1.0,1182,3.0,554,3.0,542,2.0,607,1.0,357,3.0,226,4.0,244,1.0,62,3.0
184,483,3.0,1010,3.0,1314,3.0,468,4.0,294,1.0,107,2.0,1544,3.0,603,3.0,1628,5.0
843,207,4.0,1728,3.0,1006,3.0,294,2.0,269,3.0,967,4.0,999,3.0,865,4.0,1276,2.0
284,1606,5.0,937,3.0,479,3.0,1700,1.0,1522,3.0,326,4.0,1536,4.0,187,4.0,341,4.0
300,1078,1.0,1670,2.0,1314,1.0,1093,1.0,585,1.0,194,1.0,1157,2.0,1253,2.0,735,3.0
26,1608,5.0,658,5.0,876,5.0,1459,2.0,1652,4.0,862,5.0,1492,4.0,249,4.0,836,2.0
604,1282,2.0,243,3.0,1017,3.0,143,1.0,1217,2.0,281,2.0,78,3.0,820,2.0,705,2.0
147,1115,4.0,351,4.0,430,1.0,996,3.0,1080,4.0,968,3.0,1732,2.0,334,4.0,1195,3.0
526,616,3.0,602,1.0,864,5.0,71,4.0,1142,2.0,1340,3.0,1057,3.0,917,3.0,555,3.0
675,374,1.0,848,2.0,888,1.0,471,4.0,1320,5.0,1564,1.0,594,3.0,690,2.0,585,1.0
582,167,3.0,1181,4.0,244,3.0,504,4.0,1526,3.0,1334,3.0,989,4.0,1721,4.0,1278,4.0
30,484,4.0,191,5.0,1052,4.0,636,3.0,1025,1.0,985,4.0,651,4.0,183,2.0,640,5.0
572,97,3.0,1289,3.0,1697,5.0,1552,3.0,1479,3.0,52,3.0,937,3.0,1100,2.0,361,3.0
584,1276,2.0,943,2.0,461,3.0,967,2.0,1084,1.0,197,1.0,842,2.0,54,4.0,1180,3.0
262,520,4.0,875,4.0,1611,1.0,730,4.0,1136,3.0,853,4.0,1374,1.0,759,4.0,1564,2.0
0,83,3.0,333,4.0,1608,4.0,906,3.0,992,4.0,281,2.0,961,4.0,901,3.0,566,4.0
213,1698,4.0,1534,4.0,125,3.0,186,4.0,772,5.0,693,3.0,51,3.0,1747,4.0,1738,2.0
228,1642,3.0,705,4.0,572,4.0,521,5.0,268,5.0,186,4.0,1659,5.0,1737,2.0,1249,5.0
521,609,3.0,218,1.0,461,2.0,1564,1.0,614,3.0,1270,5.0,508,2.0,471,1.0,1628,1.0
321,594,4.0,1020,4.0,1655,4.0,1307,1.0,828,4.0,1713,3.0,1228,3.0,1195,2.0,218,3.0
200,263,3.0,1314,5.0,1549,3.0,1516,4.0,1608,3.0,677,5.0,1026,4.0,573,3.0,1495,5.0
91,1333,4.0,1254,4.0,681,4.0,839,5.0,54,3.0,138,4.0,356,3.0,618,3.0,1533,4.0
90,842,2.0,1071,2.0,555,2.0,20,5.0,294,4.0,683,5.0,891,3.0,1194,5.0,1552,3.0
742,351,4.0,1561,4.0,1546,5.0,1547,5.0,726,3.0,298,4.0,1501,5.0,1066,5.0,1658,2.0
521,1564,1.0,41,1.0,1157,2.0,917,5.0,958,1.0,78,2.0,1054,3.0,505,2.0,839,3.0
961,1241,3.0,1006,3.0,1393,3.0,1611,5.0,842,2.0,1106,4.0,585,1.0,520,2.0,483,3.0
681,999,3.0,423,1.0,1537,2.0,1579,1.0,1006,3.0,133,3.0,212,3.0,254,1.0,1616,1.0
383,635,2.0,1006,3.0,922,2.0,1269,4.0,913,2.0,1640,5.0,1184,1.0,862,1.0,254,2.0
786,1250,4.0,1591,2.0,1006,3.0,999,3.0,1721,3.0,166,4.0,967,2.0,977,3.0,985,3.0
551,1696,5.0,51,4.0,1386,4.0,1216,4.0,166,4.0,623,3.0,1230,4.0,1136,4.0,1025,4.0
323,1499,3.0,1318,3.0,828,2.0,1533,1.0,1186,2.0,71,5.0,970,4.0,1606,3.0,622,4.0
654,603,4.0,281,1.0,724,4.0,1036,2.0,599,3.0,1210,3.0,251,1.0,405,2.0,129,3.0
423,78,3.0,467,2.0,1344,3.0,623,2.0,1356,3.0,1317,4.0,1054,3.0,483,2.0,988,1.0
373,1242,5.0,615,3.0,598,4.0,1241,3.0,1377,4.0,97,1.0,245,3.0,713,3.0,1128,3.0
669,1210,5.0,686,3.0,1181,3.0,1628,1.0,568,2.0,610,2.0,525,4.0,897,3.0,1670,3.0
614,602,3.0,542,5.0,62,4.0,405,3.0,1009,3.0,64,5.0,1123,4.0,453,3.0,679,3.0
931,1196,4.0,865,4.0,1235,3.0,1564,1.0,468,3.0,603,2.0,332,3.0,1364,4.0,1084,3.0
600,1093,3.0,1654,5.0,831,1.0,447,4.0,1169,3.0,191,4.0,1006,4.0,1182,4.0,254,3.0
535,107,2.0,330,3.0,90,5.0,880,4.0,1383,3.0,603,4.0,532,3.0,472,4.0,627,5.0
415,623,3.0,109,2.0,1414,5.0,1619,4.0,1056,4.0,1010,5.0,759,4.0,535,4.0,1004,3.0
595,405,3.0,1608,2.0,438,2.0,251,3.0,146,2.0,1245,3.0,1158,3.0,690,3.0,831,1.0
216,78,2.0,1629,5.0,740,3.0,647,2.0,1651,4.0,1259,1.0,330,5.0,1462,5.0,1738,3.0
240,1417,3.0,623,3.0,1331,3.0,351,2.0,550,3.0,309,3.0,1603,5.0,431,3.0,231,5.0
108,228,5.0,390,4.0,94,3.0,590,4.0,1047,4.0,1524,5.0,136,5.0,359,5.0,1516,3.0
285,1054,2.0,585,2.0,806,2.0,560,4.0,1187,4.0,1544,3.0,1070,4.0,330,3.0,486,2.0
555,888,4.0,1658,3.0,136,5.0,897,4.0,1454,5.0,977,3.0,315,4.0,1415,5.0,1651,5.0
514,605,3.0,1713,1.0,1564,1.0,453,2.0,1646,2.0,479,1.0,461,3.0,229,2.0,1437,1.0
473,1640,3.0,1564,2.0,382,3.0,143,3.0,287,3.0,1505,4.0,187,4.0,1364,2.0,602,1.0
749,571,5.0,1309,4.0,125,3.0,849,4.0,966,4.0,406,5.0,1631,4.0,1615,3.0,936,3.0
235,1694,5.0,1282,5.0,1158,4.0,504,4.0,842,5.0,537,3.0,1700,2.0,1398,3.0,1667,4.0
589,555,4.0,881,4.0,473,4.0,451,3.0,324,2.0,97,2.0,1428,1.0,277,3.0,1278,4.0
77,97,3.0,1240,4.0,1723,4.0,755,3.0,1253,4.0,977,5.0,758,5.0,517,3.0,1024,4.0
251,1132,4.0,1150,5.0,263,5.0,1181,4.0,759,3.0,1576,5.0,238,3.0,1205,4.0,316,3.0
650,1600,3.0,1352,3.0,1026,5.0,1255,3.0,597,4.0,865,5.0,1157,4.0,324,3.0,1100,2.0
235,629,5.0,85,4.0,254,3.0,1270,4.0,571,5.0,1398,3.0,444,5.0,1694,5.0,294,2.0
395,837,3.0,1753,3.0,202,2.0,626,4.0,1317,3.0,35,5.0,1374,1.0,1181,3.0,820,3.0
548,1259,3.0,244,3.0,1728,3.0,1631,4.0,411,3.0,1711,3.0,851,3.0,1716,1.0,844,3.0
475,1756,1.0,1093,1.0,1655,3.0,451,1.0,1616,1.0,1318,2.0,1270,1.0,167,3.0,1198,2.0
854,1093,4.0,254,2.0,1745,4.0,1250,3.0,820,3.0,384,1.0,988,1.0,1345,3.0,1670,3.0
698,1417,4.0,1388,4.0,753,5.0,1677,4.0,894,3.0,968,4.0,947,3.0,254,4.0,772,3.0
709,1265,3.0,1745,4.0,1331,1.0,1092,3.0,1006,4.0,988,1.0,598,2.0,1147,2.0,217,1.0
971,1017,3.0,1694,3.0,1100,3.0,1334,1.0,585,2.0,1181,3.0,820,3.0,1711,4.0,1006,3.0
137,178,3.0,1284,2.0,332,2.0,860,5.0,1450,3.0,1318,1.0,726,3.0,704,3.0,1068,4.0
544,233,4.0,1431,1.0,1564,3.0,1270,1.0,468,3.0,1210,1.0,191,1.0,1532,3.0,1103,1.0
252,988,3.0,244,4.0,1567,3.0,1158,4.0,1020,4.0,1224,4.0,1614,4.0,373,4.0,1307,3.0
856,1619,4.0,1329,3.0,229,4.0,1112,4.0,1122,1.0,233,5.0,865,5.0,1270,3.0,622,1.0
208,894,5.0,160,5.0,298,4.0,253,4.0,847,4.0,1711,3.0,1158,4.0,1073,5.0,690,4.0
752,842,2.0,727,3.0,288,4.0,1299,4.0,125,3.0,740,4.0,1334,3.0,1552,3.0,411,3.0
572,537,3.0,1580,2.0,1642,2.0,937,3.0,97,3.0,798,3.0,1694,3.0,361,3.0,835,4.0
487,398,3.0,311,4.0,1020,3.0,607,5.0,817,3.0,1509,4.0,187,3.0,599,3.0,1026,5.0
676,1616,2.0,288,3.0,227,2.0,149,5.0,627,3.0,1259,1.0,187,3.0,1738,3.0,423,2.0
173,840,4.0,567,4.0,1593,3.0,1210,3.0,52,3.0,1564,3.0,489,4.0,986,5.0,269,5.0
950,406,4.0,1240,3.0,1642,3.0,885,3.0,1303,4.0,456,3.0,1737,3.0,1093,1.0,1480,4.0
481,682,5.0,472,2.0,1149,1.0,635,2.0,1686,2.0,1334,1.0,288,3.0,826,2.0,690,2.0
956,1101,3.0,842,2.0,1428,3.0,927,4.0,1699,4.0,1043,2.0,1303,3.0,1432,4.0,460,2.0
546,1591,1.0,1694,4.0,244,4.0,1334,4.0,772,4.0,51,2.0,411,4.0,1020,3.0,1278,4.0
794,1078,4.0,722,4.0,1334,4.0,829,5.0,166,5.0,606,3.0,1303,5.0,1259,5.0,842,3.0
102,293,3.0,555,4.0,1100,2.0,1164,4.0,1651,4.0,1571,3.0,780,4.0,1241,3.0,1664,2.0
91,1725,3.0,133,4.0,1057,2.0,138,4.0,999,4.0,913,3.0,1699,4.0,1520,4.0,1565,4.0
285,883,2.0,520,2.0,1071,2.0,585,2.0,922,1.0,330,3.0,1314,1.0,897,2.0,1043,2.0
971,1334,1.0,1181,3.0,585,2.0,1711,4.0,1694,3.0,1182,4.0,1006,3.0,1100,3.0,724,4.0
412,453,4.0,1100,2.0,330,3.0,197,2.0,1552,3.0,254,2.0,746,3.0,770,4.0,967,2.0
321,1181,3.0,842,3.0,1713,3.0,677,4.0,125,2.0,924,4.0,246,2.0,650,4.0,740,3.0
679,1241,3.0,254,2.0,82,4.0,602,3.0,502,2.0,1749,4.0,397,4.0,430,4.0,990,4.0
246,1354,4.0,537,4.0,55,4.0,378,3.0,1291,4.0,1123,5.0,244,4.0,98,4.0,772,4.0
304,1092,5.0,513,1.0,1084,1.0,1670,1.0,483,3.0,1647,3.0,752,3.0,1418,3.0,17,1.0
351,444,1.0,1356,2.0,647,3.0,453,4.0,1252,3.0,1694,3.0,976,1.0,659,2.0,167,3.0
370,619,4.0,386,4.0,770,4.0,20,5.0,293,3.0,1696,4.0,397,4.0,62,4.0,717,5.0
818,1098,3.0,1694,4.0,713,3.0,1270,2.0,1356,3.0,988,5.0,1642,2.0,178,3.0,1303,4.0
326,101,1.0,1600,4.0,78,2.0,337,2.0,471,4.0,71,3.0,329,1.0,612,3.0,233,3.0
280,1078,3.0,663,3.0,708,3.0,1606,5.0,744,4.0,740,5.0,707,3.0,1694,4.0,1235,3.0
299,513,5.0,468,3.0,1317,3.0,614,5.0,1628,4.0,1278,3.0,1694,2.0,231,4.0,1270,3.0
