group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
8688,278,453,2.0,834,3.0,999,2.0,1564,4.0,690,4.0,254,2.0,269,4.0,572,2.0
8688,86,453,4.0,834,1.0,999,2.0,1564,5.0,690,4.0,254,4.0,269,5.0,572,3.0
8688,133,453,3.0,834,1.0,999,2.0,1564,2.0,690,2.0,254,2.0,269,3.0,572,1.0
8689,26,585,5.0,1253,4.0,1694,5.0,294,5.0,468,5.0,1006,4.0,1093,3.0,1314,4.0
8689,185,585,3.0,1253,4.0,1694,4.0,294,4.0,468,5.0,1006,5.0,1093,5.0,1314,4.0
8689,292,585,3.0,1253,4.0,1694,3.0,294,5.0,468,5.0,1006,5.0,1093,4.0,1314,3.0
8689,209,585,3.0,1253,4.0,1694,4.0,294,4.0,468,4.0,1006,4.0,1093,5.0,1314,5.0
8689,58,585,2.0,1253,1.0,1694,4.0,294,3.0,468,3.0,1006,4.0,1093,4.0,1314,2.0
8690,129,1259,5.0,623,5.0,1314,5.0,1006,5.0,806,5.0,1093,5.0,500,5.0,1017,4.0
8690,281,1259,2.0,623,4.0,1314,3.0,1006,4.0,806,2.0,1093,1.0,500,3.0,1017,5.0
8690,54,1259,4.0,623,2.0,1314,2.0,1006,5.0,806,3.0,1093,4.0,500,5.0,1017,5.0
8690,288,1259,4.0,623,3.0,1314,4.0,1006,3.0,806,3.0,1093,3.0,500,5.0,1017,4.0
8690,187,1259,1.0,623,2.0,1314,4.0,1006,4.0,806,4.0,1093,3.0,500,1.0,1017,3.0
8691,68,1158,3.0,1084,3.0,146,5.0,1642,1.0,227,5.0,834,3.0,1017,5.0,125,2.0
8691,183,1158,4.0,1084,5.0,146,4.0,1642,5.0,227,3.0,834,4.0,1017,5.0,125,3.0
8691,361,1158,1.0,1084,2.0,146,2.0,1642,1.0,227,1.0,834,2.0,1017,3.0,125,1.0
8691,180,1158,5.0,1084,3.0,146,4.0,1642,4.0,227,4.0,834,5.0,1017,5.0,125,4.0
8691,357,1158,5.0,1084,3.0,146,3.0,1642,3.0,227,3.0,834,4.0,1017,4.0,125,2.0
8692,314,1642,4.0,166,5.0,1611,4.0,1303,2.0,1006,5.0,406,3.0,1253,3.0,294,4.0
8692,220,1642,4.0,166,4.0,1611,3.0,1303,3.0,1006,4.0,406,4.0,1253,4.0,294,4.0
8692,375,1642,2.0,166,4.0,1611,4.0,1303,3.0,1006,5.0,406,5.0,1253,4.0,294,5.0
8692,166,1642,4.0,166,4.0,1611,4.0,1303,5.0,1006,5.0,406,3.0,1253,4.0,294,5.0
8692,86,1642,4.0,166,1.0,1611,3.0,1303,4.0,1006,3.0,406,3.0,1253,4.0,294,5.0
8693,347,585,3.0,166,4.0,1552,3.0,1253,3.0,1006,4.0,722,3.0,967,4.0,1093,3.0
8693,200,585,4.0,166,5.0,1552,4.0,1253,4.0,1006,5.0,722,3.0,967,5.0,1093,4.0
8693,215,585,2.0,166,2.0,1552,4.0,1253,4.0,1006,4.0,722,3.0,967,4.0,1093,4.0
8693,587,585,3.0,166,5.0,1552,3.0,1253,3.0,1006,3.0,722,2.0,967,3.0,1093,3.0
8693,76,585,3.0,166,5.0,1552,3.0,1253,5.0,1006,5.0,722,4.0,967,5.0,1093,4.0
8694,192,217,4.0,332,3.0,294,5.0,330,4.0,293,4.0,585,4.0,378,4.0,405,1.0
8694,99,217,4.0,332,3.0,294,4.0,330,4.0,293,2.0,585,4.0,378,3.0,405,4.0
8694,0,217,4.0,332,1.0,294,4.0,330,4.0,293,2.0,585,3.0,378,4.0,405,3.0
8694,150,217,2.0,332,3.0,294,2.0,330,3.0,293,1.0,585,4.0,378,3.0,405,1.0
8694,49,217,1.0,332,2.0,294,3.0,330,5.0,293,5.0,585,4.0,378,5.0,405,4.0
8695,343,913,3.0,1711,3.0,166,4.0,585,4.0,1314,2.0,865,5.0,444,3.0,1196,3.0
8695,357,913,3.0,1711,4.0,166,4.0,585,2.0,1314,2.0,865,5.0,444,3.0,1196,4.0
8695,11,913,3.0,1711,5.0,166,5.0,585,2.0,1314,5.0,865,5.0,444,4.0,1196,5.0
8695,118,913,1.0,1711,2.0,166,2.0,585,3.0,1314,1.0,865,5.0,444,1.0,1196,3.0
8695,38,913,4.0,1711,5.0,166,5.0,585,4.0,1314,5.0,865,4.0,444,5.0,1196,4.0
8696,196,1603,4.0,722,1.0,1606,3.0,1181,4.0,78,2.0,258,3.0,1158,4.0,717,3.0
8696,238,1603,5.0,722,4.0,1606,5.0,1181,5.0,78,3.0,258,4.0,1158,5.0,717,4.0
8696,43,1603,5.0,722,4.0,1606,4.0,1181,5.0,78,4.0,258,5.0,1158,3.0,717,5.0
8696,160,1603,4.0,722,3.0,1606,4.0,1181,4.0,78,4.0,258,3.0,1158,4.0,717,4.0
8696,436,1603,5.0,722,5.0,1606,4.0,1181,3.0,78,4.0,258,5.0,1158,5.0,717,5.0
8697,183,1084,5.0,834,4.0,585,3.0,1006,4.0,999,5.0,97,4.0,294,5.0,405,5.0
8697,342,1084,3.0,834,3.0,585,3.0,1006,4.0,999,3.0,97,3.0,294,4.0,405,3.0
8697,390,1084,4.0,834,4.0,585,2.0,1006,4.0,999,4.0,97,3.0,294,2.0,405,2.0
8697,109,1084,3.0,834,3.0,585,3.0,1006,5.0,999,3.0,97,5.0,294,5.0,405,5.0
8697,532,1084,4.0,834,2.0,585,3.0,1006,3.0,999,3.0,97,3.0,294,4.0,405,3.0
8698,11,1253,4.0,1314,5.0,167,5.0,1638,4.0,1711,5.0,1642,4.0,1635,2.0,254,5.0
8698,381,1253,4.0,1314,3.0,167,5.0,1638,3.0,1711,2.0,1642,4.0,1635,5.0,254,3.0
8698,247,1253,3.0,1314,3.0,167,4.0,1638,3.0,1711,2.0,1642,1.0,1635,4.0,254,3.0
8698,202,1253,3.0,1314,2.0,167,4.0,1638,2.0,1711,5.0,1642,2.0,1635,3.0,254,3.0
8698,287,1253,1.0,1314,3.0,167,4.0,1638,4.0,1711,5.0,1642,3.0,1635,3.0,254,2.0
8699,106,461,4.0,602,2.0,1688,4.0,1314,1.0,1013,4.0,806,2.0,1093,3.0,294,4.0
8699,63,461,4.0,602,4.0,1688,1.0,1314,4.0,1013,5.0,806,5.0,1093,5.0,294,3.0
8699,197,461,3.0,602,1.0,1688,3.0,1314,4.0,1013,4.0,806,2.0,1093,3.0,294,3.0
8699,293,461,3.0,602,3.0,1688,4.0,1314,4.0,1013,4.0,806,5.0,1093,5.0,294,5.0
8699,61,461,4.0,602,4.0,1688,5.0,1314,4.0,1013,5.0,806,4.0,1093,4.0,294,5.0
8700,204,405,4.0,281,4.0,759,2.0,78,3.0,585,4.0,107,4.0,166,3.0,146,3.0
8700,11,405,5.0,281,3.0,759,4.0,78,3.0,585,2.0,107,4.0,166,5.0,146,3.0
8700,203,405,3.0,281,1.0,759,3.0,78,1.0,585,3.0,107,4.0,166,3.0,146,1.0
8700,223,405,5.0,281,3.0,759,3.0,78,3.0,585,3.0,107,3.0,166,5.0,146,3.0
8700,180,405,4.0,281,3.0,759,3.0,78,3.0,585,3.0,107,4.0,166,4.0,146,4.0
8701,129,1253,5.0,865,5.0,1318,5.0,1071,5.0,1093,5.0,1314,5.0,451,2.0,1694,5.0
8701,762,1253,1.0,865,5.0,1318,1.0,1071,1.0,1093,1.0,1314,1.0,451,3.0,1694,2.0
8701,58,1253,1.0,865,5.0,1318,4.0,1071,3.0,1093,4.0,1314,2.0,451,4.0,1694,4.0
8701,19,1253,4.0,865,5.0,1318,4.0,1071,3.0,1093,3.0,1314,2.0,451,5.0,1694,4.0
8701,161,1253,2.0,865,4.0,1318,3.0,1071,2.0,1093,2.0,1314,2.0,451,4.0,1694,4.0
8702,596,468,3.0,967,3.0,227,1.0,1182,4.0,834,5.0,585,2.0,136,2.0,1181,1.0
8702,177,468,4.0,967,3.0,227,4.0,1182,5.0,834,5.0,585,4.0,136,5.0,1181,1.0
8702,160,468,4.0,967,3.0,227,2.0,1182,3.0,834,5.0,585,2.0,136,2.0,1181,4.0
8702,144,468,3.0,967,4.0,227,2.0,1182,4.0,834,3.0,585,3.0,136,1.0,1181,3.0
8702,51,468,5.0,967,5.0,227,5.0,1182,3.0,834,3.0,585,5.0,136,4.0,1181,5.0
8703,85,1642,5.0,456,2.0,585,3.0,717,5.0,1303,4.0,1253,4.0,1611,5.0,167,5.0
8703,32,1642,4.0,456,3.0,585,3.0,717,5.0,1303,5.0,1253,3.0,1611,4.0,167,3.0
8703,42,1642,3.0,456,1.0,585,4.0,717,4.0,1303,4.0,1253,2.0,1611,2.0,167,4.0
8703,202,1642,2.0,456,2.0,585,3.0,717,5.0,1303,4.0,1253,3.0,1611,4.0,167,4.0
8703,211,1642,4.0,456,3.0,585,4.0,717,5.0,1303,4.0,1253,4.0,1611,4.0,167,4.0
8704,270,1242,3.0,281,4.0,1561,4.0,1058,4.0,1564,2.0,585,3.0,330,4.0,1054,4.0
8704,10,1242,5.0,281,3.0,1561,3.0,1058,4.0,1564,5.0,585,4.0,330,2.0,1054,4.0
8704,23,1242,5.0,281,4.0,1561,5.0,1058,5.0,1564,5.0,585,5.0,330,5.0,1054,5.0
8704,19,1242,3.0,281,1.0,1561,3.0,1058,4.0,1564,3.0,585,3.0,330,4.0,1054,5.0
8704,177,1242,5.0,281,3.0,1561,2.0,1058,4.0,1564,4.0,585,4.0,330,4.0,1054,3.0
8705,149,1428,5.0,417,3.0,888,5.0,726,4.0,167,5.0,166,4.0,822,3.0,1093,4.0
8705,127,1428,5.0,417,3.0,888,5.0,726,4.0,167,5.0,166,2.0,822,1.0,1093,4.0
8705,26,1428,5.0,417,3.0,888,5.0,726,4.0,167,4.0,166,2.0,822,4.0,1093,3.0
8705,1,1428,3.0,417,3.0,888,4.0,726,4.0,167,5.0,166,5.0,822,4.0,1093,4.0
8705,724,1428,4.0,417,4.0,888,5.0,726,4.0,167,5.0,166,5.0,822,5.0,1093,4.0
8706,233,532,4.0,1694,4.0,254,5.0,1606,4.0,1696,4.0,1253,2.0,1006,5.0,717,5.0
8706,205,532,4.0,1694,4.0,254,3.0,1606,5.0,1696,5.0,1253,4.0,1006,5.0,717,5.0
8706,231,532,3.0,1694,4.0,254,5.0,1606,5.0,1696,5.0,1253,5.0,1006,5.0,717,5.0
8706,38,532,3.0,1694,4.0,254,3.0,1606,4.0,1696,4.0,1253,5.0,1006,5.0,717,4.0
8706,71,532,4.0,1694,5.0,254,4.0,1606,5.0,1696,5.0,1253,5.0,1006,5.0,717,5.0
8707,107,1314,4.0,865,5.0,1564,2.0,585,4.0,1694,4.0,1635,1.0,281,2.0,1253,3.0
8707,538,1314,3.0,865,5.0,1564,2.0,585,3.0,1694,4.0,1635,1.0,281,1.0,1253,4.0
8707,11,1314,5.0,865,5.0,1564,4.0,585,2.0,1694,4.0,1635,2.0,281,3.0,1253,4.0
8707,103,1314,2.0,865,4.0,1564,2.0,585,1.0,1694,3.0,1635,1.0,281,4.0,1253,1.0
8707,276,1314,3.0,865,4.0,1564,3.0,585,2.0,1694,3.0,1635,1.0,281,3.0,1253,1.0
8708,188,1122,1.0,864,5.0,1235,4.0,1006,4.0,166,2.0,1253,3.0,311,4.0,690,4.0
8708,526,1122,2.0,864,5.0,1235,4.0,1006,4.0,166,4.0,1253,3.0,311,4.0,690,2.0
8708,213,1122,5.0,864,3.0,1235,4.0,1006,4.0,166,5.0,1253,4.0,311,4.0,690,5.0
8708,109,1122,5.0,864,5.0,1235,5.0,1006,5.0,166,5.0,1253,5.0,311,5.0,690,5.0
8708,149,1122,3.0,864,4.0,1235,5.0,1006,4.0,166,4.0,1253,4.0,311,4.0,690,4.0
8709,145,585,1.0,967,2.0,1093,3.0,166,1.0,217,4.0,679,2.0,977,2.0,1642,4.0
8709,462,585,4.0,967,5.0,1093,3.0,166,5.0,217,2.0,679,4.0,977,5.0,1642,3.0
8709,181,585,4.0,967,4.0,1093,5.0,166,5.0,217,1.0,679,1.0,977,4.0,1642,3.0
8709,703,585,3.0,967,1.0,1093,4.0,166,3.0,217,1.0,679,3.0,977,1.0,1642,3.0
8709,44,585,4.0,967,5.0,1093,4.0,166,5.0,217,2.0,679,2.0,977,4.0,1642,4.0
8710,154,897,5.0,1314,5.0,311,4.0,708,5.0,1694,4.0,735,4.0,489,5.0,817,4.0
8710,230,897,3.0,1314,4.0,311,4.0,708,5.0,1694,4.0,735,4.0,489,5.0,817,5.0
8710,83,897,5.0,1314,4.0,311,5.0,708,5.0,1694,4.0,735,4.0,489,5.0,817,4.0
8710,337,897,2.0,1314,1.0,311,1.0,708,1.0,1694,3.0,735,1.0,489,1.0,817,2.0
8710,16,897,3.0,1314,3.0,311,4.0,708,2.0,1694,4.0,735,3.0,489,4.0,817,3.0
8711,471,167,4.0,133,3.0,280,4.0,294,4.0,461,4.0,585,4.0,1235,3.0,1564,2.0
8711,42,167,4.0,133,4.0,280,4.0,294,3.0,461,4.0,585,4.0,1235,5.0,1564,4.0
8711,539,167,3.0,133,4.0,280,2.0,294,2.0,461,3.0,585,2.0,1235,5.0,1564,2.0
8711,222,167,5.0,133,3.0,280,4.0,294,5.0,461,5.0,585,4.0,1235,4.0,1564,3.0
8711,579,167,3.0,133,3.0,280,2.0,294,5.0,461,1.0,585,3.0,1235,5.0,1564,3.0
8712,106,1564,3.0,166,2.0,405,4.0,1270,4.0,397,5.0,967,5.0,1694,4.0,167,5.0
8712,120,1564,1.0,166,1.0,405,3.0,1270,2.0,397,3.0,967,3.0,1694,3.0,167,5.0
8712,352,1564,3.0,166,5.0,405,5.0,1270,3.0,397,4.0,967,4.0,1694,4.0,167,4.0
8712,72,1564,4.0,166,5.0,405,4.0,1270,4.0,397,5.0,967,5.0,1694,4.0,167,5.0
8712,473,1564,2.0,166,4.0,405,4.0,1270,3.0,397,3.0,967,3.0,1694,4.0,167,2.0
8713,113,1181,4.0,967,5.0,1006,5.0,864,4.0,1093,5.0,444,3.0,865,4.0,101,3.0
8713,516,1181,3.0,967,4.0,1006,4.0,864,5.0,1093,3.0,444,3.0,865,4.0,101,2.0
8713,33,1181,4.0,967,4.0,1006,4.0,864,3.0,1093,3.0,444,4.0,865,5.0,101,5.0
8713,583,1181,1.0,967,3.0,1006,3.0,864,3.0,1093,2.0,444,3.0,865,5.0,101,1.0
8713,162,1181,4.0,967,4.0,1006,4.0,864,4.0,1093,4.0,444,3.0,865,5.0,101,2.0
8714,339,999,2.0,330,3.0,97,4.0,834,3.0,18,3.0,1006,4.0,1017,3.0,468,3.0
8714,81,999,5.0,330,5.0,97,5.0,834,5.0,18,4.0,1006,5.0,1017,3.0,468,5.0
8714,349,999,1.0,330,3.0,97,3.0,834,3.0,18,2.0,1006,4.0,1017,3.0,468,3.0
8714,42,999,2.0,330,4.0,97,3.0,834,5.0,18,2.0,1006,5.0,1017,3.0,468,5.0
8714,161,999,3.0,330,4.0,97,3.0,834,4.0,18,2.0,1006,3.0,1017,3.0,468,5.0
8715,270,820,4.0,456,3.0,1638,4.0,1694,3.0,167,3.0,281,4.0,1664,4.0,107,4.0
8715,209,820,3.0,456,2.0,1638,3.0,1694,4.0,167,5.0,281,3.0,1664,3.0,107,4.0
8715,238,820,4.0,456,4.0,1638,4.0,1694,4.0,167,4.0,281,3.0,1664,5.0,107,4.0
8715,63,820,3.0,456,4.0,1638,5.0,1694,4.0,167,5.0,281,2.0,1664,4.0,107,5.0
8715,6,820,4.0,456,2.0,1638,3.0,1694,4.0,167,4.0,281,2.0,1664,5.0,107,4.0
8716,278,1694,4.0,1253,3.0,1110,4.0,632,3.0,461,3.0,405,2.0,1638,3.0,1642,3.0
8716,321,1694,3.0,1253,1.0,1110,3.0,632,3.0,461,4.0,405,2.0,1638,1.0,1642,3.0
8716,132,1694,3.0,1253,2.0,1110,3.0,632,3.0,461,3.0,405,4.0,1638,2.0,1642,3.0
8716,185,1694,4.0,1253,4.0,1110,5.0,632,4.0,461,5.0,405,3.0,1638,3.0,1642,3.0
8716,232,1694,4.0,1253,3.0,1110,5.0,632,3.0,461,3.0,405,5.0,1638,4.0,1642,5.0
8717,148,254,2.0,967,3.0,1314,3.0,1253,1.0,1303,4.0,166,4.0,1711,2.0,1564,3.0
8717,410,254,2.0,967,5.0,1314,3.0,1253,4.0,1303,4.0,166,5.0,1711,4.0,1564,3.0
8717,111,254,3.0,967,5.0,1314,3.0,1253,5.0,1303,5.0,166,4.0,1711,5.0,1564,3.0
8717,213,254,3.0,967,3.0,1314,2.0,1253,4.0,1303,5.0,166,5.0,1711,3.0,1564,3.0
8717,200,254,2.0,967,5.0,1314,5.0,1253,4.0,1303,4.0,166,5.0,1711,4.0,1564,3.0
8718,424,1552,4.0,1253,4.0,1564,2.0,865,4.0,166,5.0,967,3.0,1006,5.0,585,4.0
8718,347,1552,3.0,1253,3.0,1564,2.0,865,5.0,166,4.0,967,4.0,1006,4.0,585,3.0
8718,186,1552,3.0,1253,4.0,1564,2.0,865,5.0,166,3.0,967,4.0,1006,4.0,585,3.0
8718,162,1552,2.0,1253,3.0,1564,3.0,865,5.0,166,5.0,967,4.0,1006,4.0,585,4.0
8718,73,1552,3.0,1253,4.0,1564,4.0,865,1.0,166,5.0,967,5.0,1006,5.0,585,4.0
8719,124,166,5.0,280,4.0,1564,3.0,1026,5.0,585,3.0,623,4.0,967,5.0,1314,5.0
8719,347,166,4.0,280,4.0,1564,2.0,1026,4.0,585,3.0,623,3.0,967,4.0,1314,3.0
8719,113,166,5.0,280,3.0,1564,4.0,1026,4.0,585,5.0,623,4.0,967,5.0,1314,4.0
8719,198,166,4.0,280,4.0,1564,2.0,1026,4.0,585,5.0,623,4.0,967,4.0,1314,4.0
8719,579,166,1.0,280,2.0,1564,3.0,1026,3.0,585,3.0,623,4.0,967,3.0,1314,1.0
8720,321,18,3.0,188,2.0,1638,1.0,1642,3.0,309,4.0,146,3.0,1054,4.0,254,3.0
8720,180,18,3.0,188,4.0,1638,4.0,1642,4.0,309,4.0,146,4.0,1054,4.0,254,3.0
8720,334,18,2.0,188,3.0,1638,3.0,1642,3.0,309,4.0,146,5.0,1054,3.0,254,3.0
8720,354,18,3.0,188,4.0,1638,3.0,1642,4.0,309,5.0,146,4.0,1054,5.0,254,3.0
8720,197,18,3.0,188,3.0,1638,1.0,1642,2.0,309,4.0,146,3.0,1054,3.0,254,4.0
8721,495,1606,4.0,686,4.0,473,5.0,1694,4.0,967,3.0,532,4.0,717,4.0,897,4.0
8721,19,1606,4.0,686,4.0,473,4.0,1694,4.0,967,5.0,532,4.0,717,2.0,897,4.0
8721,149,1606,5.0,686,4.0,473,5.0,1694,4.0,967,5.0,532,4.0,717,3.0,897,4.0
8721,127,1606,5.0,686,4.0,473,5.0,1694,4.0,967,5.0,532,4.0,717,4.0,897,4.0
8721,231,1606,5.0,686,4.0,473,5.0,1694,4.0,967,5.0,532,3.0,717,5.0,897,5.0
8722,201,585,3.0,1253,1.0,874,2.0,1259,1.0,1606,1.0,965,2.0,1564,2.0,1694,2.0
8722,32,585,3.0,1253,3.0,874,4.0,1259,1.0,1606,4.0,965,5.0,1564,4.0,1694,4.0
8722,38,585,4.0,1253,5.0,874,4.0,1259,5.0,1606,4.0,965,5.0,1564,4.0,1694,4.0
8722,119,585,4.0,1253,4.0,874,4.0,1259,4.0,1606,5.0,965,5.0,1564,4.0,1694,4.0
8722,462,585,4.0,1253,5.0,874,5.0,1259,5.0,1606,5.0,965,3.0,1564,5.0,1694,4.0
8723,184,1564,2.0,1253,1.0,585,4.0,107,2.0,1314,3.0,1694,2.0,1093,3.0,1182,2.0
8723,394,1564,1.0,1253,4.0,585,4.0,107,2.0,1314,3.0,1694,2.0,1093,4.0,1182,3.0
8723,442,1564,1.0,1253,4.0,585,3.0,107,3.0,1314,2.0,1694,2.0,1093,3.0,1182,4.0
8723,212,1564,2.0,1253,4.0,585,2.0,107,3.0,1314,4.0,1694,3.0,1093,3.0,1182,3.0
8723,214,1564,3.0,1253,5.0,585,2.0,107,4.0,1314,3.0,1694,4.0,1093,3.0,1182,4.0
8724,466,1054,3.0,1241,3.0,166,2.0,101,3.0,254,3.0,999,1.0,357,2.0,603,3.0
8724,107,1054,4.0,1241,3.0,166,2.0,101,4.0,254,3.0,999,4.0,357,3.0,603,3.0
8724,430,1054,3.0,1241,2.0,166,2.0,101,1.0,254,2.0,999,4.0,357,2.0,603,3.0
8724,133,1054,1.0,1241,5.0,166,2.0,101,2.0,254,2.0,999,2.0,357,1.0,603,1.0
8724,90,1054,5.0,1241,4.0,166,4.0,101,5.0,254,4.0,999,2.0,357,5.0,603,4.0
8725,343,1314,2.0,844,2.0,1084,3.0,1210,3.0,227,2.0,254,3.0,618,3.0,1093,4.0
8725,456,1314,5.0,844,1.0,1084,3.0,1210,3.0,227,5.0,254,2.0,618,4.0,1093,3.0
8725,208,1314,4.0,844,4.0,1084,3.0,1210,3.0,227,3.0,254,5.0,618,4.0,1093,5.0
8725,54,1314,2.0,844,4.0,1084,5.0,1210,3.0,227,4.0,254,2.0,618,3.0,1093,4.0
8725,119,1314,3.0,844,4.0,1084,3.0,1210,4.0,227,3.0,254,3.0,618,4.0,1093,5.0
8726,120,251,3.0,834,3.0,1433,2.0,1564,1.0,1314,4.0,967,3.0,1694,3.0,311,4.0
8726,272,251,2.0,834,5.0,1433,3.0,1564,2.0,1314,1.0,967,4.0,1694,4.0,311,4.0
8726,195,251,3.0,834,2.0,1433,2.0,1564,2.0,1314,3.0,967,3.0,1694,4.0,311,3.0
8726,51,251,5.0,834,3.0,1433,5.0,1564,4.0,1314,4.0,967,5.0,1694,5.0,311,5.0
8726,8,251,5.0,834,4.0,1433,3.0,1564,4.0,1314,4.0,967,5.0,1694,5.0,311,5.0
8727,129,943,5.0,977,5.0,1253,5.0,166,5.0,967,5.0,1577,5.0,405,5.0,1314,5.0
8727,94,943,4.0,977,3.0,1253,3.0,166,2.0,967,5.0,1577,3.0,405,3.0,1314,4.0
8727,97,943,5.0,977,3.0,1253,4.0,166,3.0,967,4.0,1577,4.0,405,3.0,1314,3.0
8727,331,943,2.0,977,2.0,1253,1.0,166,3.0,967,3.0,1577,3.0,405,2.0,1314,1.0
8727,296,943,4.0,977,3.0,1253,5.0,166,5.0,967,4.0,1577,5.0,405,4.0,1314,3.0
8728,697,1093,3.0,585,3.0,1017,2.0,1564,2.0,967,1.0,1303,3.0,1100,1.0,1642,3.0
8728,35,1093,3.0,585,3.0,1017,3.0,1564,4.0,967,5.0,1303,4.0,1100,3.0,1642,4.0
8728,106,1093,3.0,585,3.0,1017,5.0,1564,3.0,967,5.0,1303,4.0,1100,4.0,1642,4.0
8728,137,1093,3.0,585,4.0,1017,4.0,1564,2.0,967,4.0,1303,5.0,1100,2.0,1642,4.0
8728,149,1093,4.0,585,3.0,1017,4.0,1564,3.0,967,5.0,1303,5.0,1100,3.0,1642,4.0
8729,111,897,5.0,623,5.0,254,3.0,1364,5.0,1638,4.0,406,2.0,1713,4.0,227,3.0
8729,36,897,3.0,623,4.0,254,3.0,1364,2.0,1638,4.0,406,4.0,1713,4.0,227,4.0
8729,232,897,5.0,623,4.0,254,3.0,1364,4.0,1638,4.0,406,5.0,1713,4.0,227,5.0
8729,48,897,4.0,623,5.0,254,3.0,1364,3.0,1638,5.0,406,5.0,1713,4.0,227,5.0
8729,273,897,1.0,623,2.0,254,1.0,1364,4.0,1638,1.0,406,3.0,1713,2.0,227,3.0
8730,222,461,5.0,985,4.0,281,3.0,254,4.0,1642,4.0,922,3.0,1084,1.0,585,4.0
8730,282,461,4.0,985,5.0,281,1.0,254,5.0,1642,3.0,922,4.0,1084,3.0,585,3.0
8730,119,461,2.0,985,4.0,281,5.0,254,3.0,1642,3.0,922,3.0,1084,3.0,585,4.0
8730,150,461,1.0,985,3.0,281,2.0,254,2.0,1642,1.0,922,3.0,1084,3.0,585,4.0
8730,362,461,4.0,985,5.0,281,3.0,254,4.0,1642,3.0,922,3.0,1084,4.0,585,4.0
8731,119,461,2.0,254,3.0,1182,5.0,1642,3.0,1334,3.0,1093,5.0,585,4.0,1253,4.0
8731,393,461,3.0,254,3.0,1182,4.0,1642,4.0,1334,3.0,1093,3.0,585,3.0,1253,4.0
8731,150,461,1.0,254,2.0,1182,4.0,1642,1.0,1334,3.0,1093,4.0,585,4.0,1253,1.0
8731,230,461,3.0,254,3.0,1182,4.0,1642,3.0,1334,3.0,1093,4.0,585,3.0,1253,5.0
8731,27,461,3.0,254,3.0,1182,4.0,1642,4.0,1334,4.0,1093,3.0,585,2.0,1253,1.0
8732,374,294,5.0,405,5.0,1054,4.0,943,4.0,330,4.0,1564,3.0,1241,4.0,585,5.0
8732,183,294,5.0,405,5.0,1054,5.0,943,5.0,330,4.0,1564,4.0,1241,5.0,585,3.0
8732,152,294,5.0,405,4.0,1054,4.0,943,5.0,330,5.0,1564,4.0,1241,4.0,585,2.0
8732,158,294,1.0,405,1.0,1054,4.0,943,1.0,330,3.0,1564,1.0,1241,5.0,585,2.0
8732,143,294,1.0,405,3.0,1054,2.0,943,2.0,330,3.0,1564,2.0,1241,3.0,585,2.0
8733,197,221,3.0,397,2.0,999,4.0,1314,4.0,585,4.0,281,3.0,967,5.0,311,4.0
8733,190,221,4.0,397,4.0,999,3.0,1314,3.0,585,1.0,281,3.0,967,5.0,311,4.0
8733,193,221,4.0,397,5.0,999,5.0,1314,5.0,585,4.0,281,4.0,967,4.0,311,5.0
8733,529,221,1.0,397,4.0,999,2.0,1314,2.0,585,1.0,281,1.0,967,2.0,311,2.0
8733,596,221,3.0,397,3.0,999,1.0,1314,1.0,585,2.0,281,2.0,967,3.0,311,5.0
8734,141,405,2.0,603,4.0,221,3.0,468,4.0,967,4.0,585,3.0,1093,3.0,166,1.0
8734,159,405,2.0,603,3.0,221,3.0,468,4.0,967,5.0,585,5.0,1093,3.0,166,5.0
8734,85,405,4.0,603,3.0,221,4.0,468,5.0,967,4.0,585,3.0,1093,4.0,166,4.0
8734,634,405,3.0,603,2.0,221,2.0,468,2.0,967,4.0,585,3.0,1093,1.0,166,4.0
8734,110,405,4.0,603,4.0,221,3.0,468,3.0,967,5.0,585,2.0,1093,5.0,166,5.0
8735,119,167,4.0,166,5.0,828,4.0,1054,4.0,1694,4.0,1084,3.0,1093,5.0,585,4.0
8735,228,167,5.0,166,5.0,828,4.0,1054,5.0,1694,4.0,1084,3.0,1093,4.0,585,4.0
8735,103,167,4.0,166,3.0,828,2.0,1054,4.0,1694,3.0,1084,3.0,1093,4.0,585,1.0
8735,213,167,4.0,166,5.0,828,4.0,1054,3.0,1694,4.0,1084,3.0,1093,3.0,585,2.0
8735,199,167,3.0,166,5.0,828,5.0,1054,4.0,1694,3.0,1084,3.0,1093,1.0,585,3.0
8736,228,309,5.0,406,4.0,125,1.0,1421,5.0,1694,4.0,897,3.0,834,4.0,1564,4.0
8736,269,309,2.0,406,2.0,125,3.0,1421,4.0,1694,2.0,897,2.0,834,5.0,1564,1.0
8736,81,309,5.0,406,5.0,125,4.0,1421,5.0,1694,5.0,897,4.0,834,5.0,1564,4.0
8736,355,309,4.0,406,5.0,125,3.0,1421,5.0,1694,3.0,897,4.0,834,3.0,1564,3.0
8736,128,309,4.0,406,5.0,125,4.0,1421,5.0,1694,4.0,897,4.0,834,3.0,1564,5.0
8737,675,1006,2.0,166,3.0,1638,1.0,1253,1.0,1093,2.0,690,2.0,913,1.0,1228,3.0
8737,129,1006,5.0,166,5.0,1638,5.0,1253,5.0,1093,5.0,690,4.0,913,5.0,1228,5.0
8737,562,1006,3.0,166,2.0,1638,2.0,1253,2.0,1093,2.0,690,5.0,913,1.0,1228,2.0
